L0,L1,L2,L3,L4,Graph
-0.8508841,-1.0,0.98725545,-1.0,-0.81556714,4
-0.74250025,-0.38836002,-0.5874587,0.14303634,-0.41492602,4
0.6080668,0.71065676,0.0036175996,0.7691797,0.13185085,4
-0.22621703,0.22514156,0.13139425,-0.57678324,-0.4138428,4
-0.34458014,0.7605271,0.024807476,-0.92131406,-0.3617854,4
-0.4414698,-0.6716473,-0.9914389,-0.9530709,0.30849817,5
0.046691142,-0.91113734,-0.13184485,0.86678183,0.08231191,5
0.7317268,-0.47117746,-0.17532688,-0.8920846,0.86330736,8
-0.49870616,0.112589866,0.028413456,0.96505123,-0.8989417,8
-0.014604315,0.40234843,0.36785865,-0.186483,0.3152553,11
0.69752634,-0.2658105,0.60393476,-0.8548391,0.12408288,11
0.54702187,-0.3114949,-0.6829458,0.75335133,0.6017245,11
1.0,0.60331786,0.8769301,-0.5711941,-0.7519703,12
-0.71790373,-0.1368272,-1.0,-0.9661989,1.0,12
0.3174614,-1.0,-1.0,-0.5034416,1.0,22
0.7909486,0.39617464,0.67292947,0.1108071,0.32530037,34
0.17447612,0.85644054,-0.48158604,0.8304667,-0.2776578,34
-1.0,0.20446834,0.842702,0.6515763,-0.99787414,34
1.0,-0.041325137,0.112487584,0.6713406,-0.44352445,34
0.68446165,1.0,0.11171658,-0.82786655,0.743931,34
-0.9322202,0.46985206,-0.36095208,-1.0,-1.0,34
-0.39121205,-1.0,0.6765353,0.6859432,-0.683664,34
0.04408987,0.11630298,1.0,-0.5684572,0.6050383,34
-0.5759452,-0.9446739,1.0,-0.97677565,-0.92825276,34
0.94492435,-0.5327196,-0.7746865,-0.91724795,-0.74858916,34
-0.8680933,-0.26853317,-0.92749774,0.18340856,0.31945562,34
-1.0,0.8470144,-0.93280613,-0.5026026,-0.64399546,34
-1.0,0.12864491,0.14749339,0.5908299,-0.50824195,34
-0.18282759,-0.33229682,-0.32384336,0.2905429,-0.49487916,34
-1.0,0.2819157,-0.9072934,-0.4390953,0.2671007,34
0.9923918,-0.32600406,-0.43032572,-0.3680928,0.708349,29
-0.73151493,-0.07579845,-0.008087039,-0.23030053,1.0,29
0.46499377,-0.12798095,-0.6226962,-0.5766639,-0.4465359,29
0.27997145,-0.25858283,0.67982006,0.37709016,0.2849705,29
-0.005321443,-0.808601,1.0,-0.5390809,-0.62138104,29
0.458349,0.7858474,0.33845517,1.0,0.9823965,29
0.74133456,0.58324164,1.0,0.09539518,,29
-0.35907862,0.09797476,-1.0,-0.7535014,,29
0.7868001,0.8202641,0.19741666,0.6912675,,29
0.79985726,-0.25456148,0.3103325,-0.9488411,,29
0.2773886,0.8209871,0.29700303,-0.045514926,,29
-0.55205566,1.0,-0.59989774,-0.12561005,,29
0.30989602,0.83516145,-0.6303059,0.4661745,,29
1.0,0.04639855,-0.5737185,-0.8688237,,29
0.85114324,-1.0,-0.39700022,0.2529487,,29
-0.97540724,0.9727942,-0.307977,0.18698841,,29
-1.0,0.32268986,-0.467721,-1.0,,29
-0.2824194,0.6111669,0.2784018,0.7773147,,29
0.64878637,0.6426252,0.96148473,-0.38328862,,29
-1.0,-0.2748029,-0.98220074,0.346855,,29
-0.65699095,0.807312,-0.48105198,1.0,,29
-0.4449001,0.03564875,0.7456492,0.12429945,,31
0.005705327,-0.89466465,-0.54320794,-1.0,,31
0.6005381,-0.8707321,-1.0,-0.14524236,,31
0.27538785,1.0,-0.88711715,-0.58338517,,42
-0.68339866,-0.6022636,0.16587117,1.0,,43
-0.17361124,-0.64630234,-0.44035548,0.11594873,,53
-0.35194606,0.7852528,-0.39545247,0.38739252,,53
0.09853329,0.69150954,-0.62181735,0.5427706,,53
-0.14239767,-1.0,0.93078303,0.2027978,,53
0.99342513,-0.34587523,-0.37630436,-0.24684826,,53
0.44804138,0.79708797,-1.0,-0.20635888,,53
0.28503785,-0.9847931,-0.96796095,-1.0,,53
0.039263435,0.65743285,-0.1494073,-0.009510189,,53
-0.87743306,-0.040670574,0.38288704,0.98721194,,53
1.0,0.4205767,0.960104,-1.0,,53
1.0,0.33737934,-0.56812567,1.0,,53
-1.0,-0.23406443,-0.89304006,-0.74487567,,53
-0.4463171,-0.7081926,0.28150576,0.5925226,,53
-0.13677526,-0.36202937,1.0,0.32944936,,53
0.028998718,0.110112876,-0.05294217,0.59687006,,53
