L0,L1,L2,L3,Graph
-0.42201555,0.6778641,0.9028434,-0.030415058,3
0.70628357,1.0,-0.51465666,-0.018397965,3
-0.42122287,-0.70103216,0.6290957,0.5054822,3
0.6748007,-0.5433667,0.6601521,0.7133204,3
0.5199938,0.29438046,-0.54784596,-0.65819126,3
0.17577617,0.8329347,-0.45452437,-0.4694793,5
0.3335923,-0.1776403,-0.10544646,0.8006279,5
0.57282555,-0.36142766,0.47345987,-0.39751387,5
-0.27162474,-0.22911957,0.035292298,0.5908952,5
0.85002315,0.50434417,0.41202536,-0.381601,4
0.73199105,0.54701686,-0.16842303,-0.940043,5
0.9935343,-1.0,-0.09323117,0.025188819,5
-1.0,-0.25946277,0.8395019,-0.811789,6
0.55777246,-0.14996326,-0.48294395,0.90930074,6
0.47487718,-0.82363844,0.03643114,-0.049183168,6
0.07265617,0.5049989,-0.27798378,-0.8394718,8
0.38990247,-1.0,1.0,0.3372548,8
0.7341918,-0.37027213,-0.46921396,-0.5878344,8
-0.10664108,-0.08441736,-1.0,-1.0,8
-1.0,0.1216365,-0.17702162,0.617036,8
1.0,,,,8
0.23585108,,,,8
0.6980705,,,,8
0.5377538,,,,8
0.56598043,,,,8
-0.5114287,,,,8
0.020362325,,,,8
0.46660113,,,,8
-0.7546442,,,,8
0.23041877,,,,8
-0.08388567,,,,8
-0.28362924,,,,8
-1.0,,,,8
-0.41267908,,,,8
-0.8849996,,,,8
0.81922966,,,,8
-0.105589636,,,,8
-0.8074137,,,,8
0.68956643,,,,8
-0.33591983,,,,8
0.22309195,,,,8
-0.2555517,,,,8
-1.0,,,,8
-1.0,,,,8
0.15191746,,,,8
0.02181685,,,,8
-0.9958895,,,,8
0.43827188,,,,8
0.720283,,,,8
0.27971268,,,,8
-0.5043879,,,,
0.39481843,,,,
-1.0,,,,
0.023224592,,,,
0.11349887,,,,
0.6584274,,,,
0.29211152,,,,
-0.7245385,,,,
0.62732667,,,,
0.31938115,,,,
0.07609007,,,,
-0.46437827,,,,
-0.15402484,,,,
-0.3153262,,,,
0.37963626,,,,
-0.485831,,,,
-0.71279716,,,,
-0.66909814,,,,
0.12662745,,,,
0.7308874,,,,
0.62204444,,,,
-0.1659552,,,,
0.88400924,,,,
-0.70368075,,,,
0.83496475,,,,
-0.08598852,,,,
-0.14214498,,,,
-0.36420563,,,,
0.4889914,,,,
-0.5439923,,,,
-0.24269709,,,,
-0.50600445,,,,
-1.0,,,,
0.51965374,,,,
0.097909704,,,,
0.9263173,,,,
-0.15618223,,,,
-0.61718535,,,,
-0.0012850165,,,,
-0.758501,,,,
0.36206982,,,,
0.52579165,,,,
1.0,,,,
0.8318633,,,,
-0.4932052,,,,
-0.58498365,,,,
-0.45839366,,,,
1.0,,,,
-0.13905185,,,,
0.61399674,,,,
