L0,L1,L2,L3,L4,Graph
-1.0,-0.2986609,0.014805019,-0.21721503,-0.2021725,3
0.5955981,-0.28911704,1.0,-0.8325386,0.78050876,4
-0.7429589,0.76064837,0.79624534,-0.9182009,-0.92039,4
0.09674611,0.89248455,-0.79326236,-0.40191743,0.15611953,4
0.48438993,-0.634599,0.0668454,1.0,0.23664321,4
-0.7525838,-1.0,0.010220498,0.43314984,0.70851123,4
-0.15375248,1.0,-0.36417243,-0.29281145,-1.0,4
1.0,-0.9650992,-1.0,0.39400706,0.7998359,4
-0.7785621,0.91417813,-0.1264543,-0.31210417,0.63426334,4
-1.0,-1.0,-0.16485211,-0.2279404,-1.0,5
0.10231568,0.74895257,0.5243925,-0.350541,-0.49033293,5
-0.45010686,-1.0,0.6606209,-0.96491116,-0.75019413,5
0.7639419,0.62322146,-0.50396746,-0.7719489,0.13292947,8
-0.1515174,-0.6731008,1.0,0.48623177,0.19068658,7
0.036036223,-0.4204023,-0.4564328,0.5565578,-0.38968843,6
-0.28344375,-1.0,0.102167025,0.23565936,0.8706453,6
-0.28117213,-0.6618463,-0.66138256,0.63715637,0.87327087,6
0.82697016,0.823018,-0.74332076,-0.9628043,-0.102997676,6
0.4142665,-0.41612014,0.52104723,-0.6423389,-0.10747506,6
0.50179565,0.1399787,-1.0,-0.43515748,0.9201124,6
0.5559067,0.6834971,0.11467149,0.4424262,-0.35687715,6
0.7765119,-0.59845567,0.6174719,0.20685944,0.5695811,6
0.25802684,-0.13785568,1.0,-0.45108658,-1.0,6
-0.97326994,0.64284456,0.7636493,0.21946849,-0.17346078,6
0.11370584,1.0,-0.87334573,0.7929595,0.47525308,8
0.36228237,-1.0,0.3965106,0.3009581,-0.3888542,11
-1.0,-0.047208168,-0.60074246,-0.40022427,-0.63574576,12
1.0,-0.23625074,-0.95467687,0.13408475,-0.39631385,13
0.7329719,-0.45719504,0.33838868,1.0,0.65314305,13
-0.33937585,0.38682032,0.05229552,0.39920613,-0.9584121,13
0.49780285,-0.5557506,-0.117931545,0.40464556,-0.9022045,13
-0.1600487,0.04428775,-0.50297207,0.8081357,1.0,13
1.0,1.0,-0.56040937,-1.0,-0.7109952,20
0.8112982,0.8713619,0.4451675,-1.0,0.45417672,20
0.028732881,1.0,0.41244474,0.157166,0.1411199,20
0.10669814,0.7374289,-0.8435774,-0.6392399,0.31316864,17
0.52938235,-1.0,-0.96771723,0.3767079,,19
-0.025759608,1.0,-0.8547671,-0.7197268,,19
0.09806231,0.21684004,-0.81895506,-1.0,,25
0.5515431,-0.55604446,0.24880746,0.53134817,,25
0.75729716,0.89343,-0.84182423,0.23772904,,25
0.9342965,0.87387747,-0.7380941,0.7791998,,25
0.07707055,0.6622328,-0.33890614,0.6147826,,34
0.80283576,0.11428437,-0.98261064,-0.990415,,38
-0.7752679,-0.86734265,-0.81705576,0.65120703,,41
0.91328454,-0.39164487,0.5456088,0.48264387,,41
1.0,-0.3569922,-0.93449986,-0.39133817,,41
1.0,-1.0,0.2501148,-0.013239898,,41
0.7690983,-0.97912276,-0.7583098,0.8719554,,41
-1.0,0.76096034,-0.5112916,-0.24061109,,41
0.9489477,1.0,0.4492635,0.34178323,,
1.0,-0.13633579,-1.0,-0.44833574,,
-0.64024895,-0.7986374,-0.9047934,0.8394022,,
-0.6296707,0.7974458,0.15696317,-0.8690977,,
0.35194826,-0.19791341,-0.60954785,-0.96575457,,
1.0,0.5595765,0.21709615,-1.0,,
-0.4129716,0.30489048,-0.7747005,0.47736397,,
0.6328234,-0.0279627,0.55937564,0.3457077,,
0.86529016,-0.7250996,1.0,-0.40195805,,
-0.798208,0.64818275,-0.6792922,-0.6005908,,
0.17053014,-0.5390426,-0.8278908,-1.0,,
0.90322113,-1.0,-1.0,0.057863615,,
-0.52136606,0.53042793,0.47305357,0.1852342,,
0.65241814,0.52516884,-1.0,-0.124316886,,
0.55829847,0.1245525,-0.84968436,-0.71939933,,
0.06334557,0.9201653,0.24781509,0.24211496,,
-0.1489539,0.5375404,0.20439175,0.86203957,,
1.0,0.049964532,-0.10915423,-0.46048102,,
0.7436715,0.38900843,-0.8491094,0.90249926,,
-0.9055638,0.880033,-0.20555715,0.121294655,,
0.25509077,-0.55980545,1.0,-0.3922933,,
0.51889396,-0.43031478,-0.24426204,-0.7666705,,
0.59562975,,,,,
0.62509686,,,,,
-0.9336399,,,,,
0.2119162,,,,,
-0.059170455,,,,,
1.0,,,,,
-1.0,,,,,
1.0,,,,,
-0.6764095,,,,,
-0.77199125,,,,,
-0.63024294,,,,,
-0.65920687,,,,,
0.10868171,,,,,
0.31753832,,,,,
0.93312967,,,,,
-0.5095257,,,,,
-0.22001237,,,,,
0.74156916,,,,,
-0.56385195,,,,,
-0.47090918,,,,,
-0.3475434,,,,,
0.5686626,,,,,
0.18667462,,,,,
-0.70928943,,,,,
-0.09359956,,,,,
-0.48807138,,,,,
-0.4265877,,,,,
0.5872606,,,,,
1.0,,,,,
0.21375692,,,,,
1.0,,,,,
-1.0,,,,,
0.22218955,,,,,
0.36362195,,,,,
1.0,,,,,
-1.0,,,,,
-1.0,,,,,
-0.8051237,,,,,
0.35999575,,,,,
-0.70346916,,,,,
-0.23680502,,,,,
-0.30279782,,,,,
1.0,,,,,
-1.0,,,,,
-1.0,,,,,
0.3327778,,,,,
0.047989957,,,,,
0.47539076,,,,,
0.7301331,,,,,
0.5945388,,,,,
-0.73506683,,,,,
0.6640019,,,,,
-0.015443444,,,,,
0.23091713,,,,,
-1.0,,,,,
-1.0,,,,,
0.4846753,,,,,
-0.47063327,,,,,
-0.5088961,,,,,
0.5971621,,,,,
-0.22178215,,,,,
0.29864845,,,,,
0.022803523,,,,,
-0.87683177,,,,,
0.96992016,,,,,
-1.0,,,,,
-0.53297716,,,,,
-0.89422476,,,,,
-0.37407655,,,,,
1.0,,,,,
0.6814103,,,,,
-0.27460945,,,,,
-0.42202565,,,,,
-0.79529154,,,,,
0.5771348,,,,,
-0.5840797,,,,,
0.13613209,,,,,
1.0,,,,,
0.14562127,,,,,
-0.6552543,,,,,
0.5555469,,,,,
0.7328527,,,,,
-0.5436395,,,,,
-0.58416057,,,,,
-0.98698866,,,,,
-0.113128126,,,,,
0.8395813,,,,,
0.3910812,,,,,
0.8173721,,,,,
-0.087462306,,,,,
-0.23610198,,,,,
1.0,,,,,
0.62890375,,,,,
-0.8314592,,,,,
-0.61718225,,,,,
0.35388973,,,,,
0.35602793,,,,,
0.41062084,,,,,
1.0,,,,,
-1.0,,,,,
1.0,,,,,
0.014340058,,,,,
-1.0,,,,,
-0.8344099,,,,,
-0.53919756,,,,,
-0.74645853,,,,,
0.2908051,,,,,
-0.9093643,,,,,
0.39094132,,,,,
0.6892308,,,,,
-0.88705,,,,,
-0.3401613,,,,,
-0.8245945,,,,,
0.08930886,,,,,
-0.7292943,,,,,
-0.43504128,,,,,
-0.92658484,,,,,
-0.099667504,,,,,
-1.0,,,,,
-0.6277101,,,,,
0.45521066,,,,,
0.37258998,,,,,
-0.2925745,,,,,
0.5944288,,,,,
-0.47178417,,,,,
-1.0,,,,,
-0.5363525,,,,,
1.0,,,,,
