L0,L1,L2,L3,L4,Graph
-0.2969054,1.0,-1.0,-0.68161845,-1.0,3
0.47051924,-0.48167485,0.42599398,0.45853344,0.44406793,5
-0.40181193,0.38684416,0.4508521,-0.16250506,0.91466594,5
-0.6753506,0.13632007,0.5230664,0.009254657,-0.21856283,5
-0.298097,-1.0,0.037471607,-1.0,0.89254653,5
-0.17597115,-0.83523446,0.4961209,0.95149857,-0.7437521,6
1.0,0.5107739,-0.455191,-0.64593875,0.019827962,8
-0.6780553,-0.3174503,0.68081236,-0.19317153,0.810472,8
0.06379496,0.7275461,-0.26482853,0.93952715,0.03774029,8
0.85636526,0.40886587,-1.0,0.7842666,-1.0,7
-1.0,-1.0,0.57696676,-0.77493423,0.43100104,7
0.20430946,-0.48242044,0.3678279,0.03556631,-0.23505741,7
0.7412542,1.0,1.0,-1.0,0.9413847,7
-0.012739748,-0.83845097,0.15762562,0.5347233,-0.9705893,9
0.8166849,-0.1253064,0.7295564,-0.26611504,0.37599713,9
0.46001044,0.22847971,-0.75442535,0.9642987,1.0,9
-0.03863287,-1.0,1.0,1.0,-0.89621395,9
0.6137823,-1.0,0.76116455,-1.0,-0.2506972,9
-0.69497913,0.46809235,-0.6430542,1.0,-0.28286758,9
-0.18287234,0.12892875,0.5928074,-0.9930685,0.9890079,9
-0.3966252,-0.8778259,0.7887888,-0.10251309,0.9916191,9
-0.5573414,-0.48295966,0.18123113,0.52420163,0.008384332,9
0.15740234,0.13665111,0.010578394,-0.29586685,-0.113527425,9
0.4059419,-0.6302962,-0.7921035,-0.6597384,0.82520264,9
0.9177575,-0.10670148,-0.07343741,-0.020741537,0.021744505,9
0.06813015,-0.6023288,0.34482738,-1.0,-0.64474195,9
-0.6905693,-0.0251033,1.0,0.84805226,-1.0,9
-0.65862846,0.6274167,-0.24744347,-0.50298655,0.29747343,9
0.15062396,0.49831736,-0.47358066,-0.3805641,0.29962778,9
-0.82384443,-0.36301798,1.0,0.6370959,-0.097042345,9
-0.23648056,-0.3253265,-0.9211075,-0.50225747,0.19359365,9
0.29979858,-0.93515766,-0.4133713,-0.17108297,-1.0,9
0.40741283,0.37669134,-0.898682,0.5426255,0.7852625,9
-0.66397136,-0.17716902,0.92300206,0.3697152,-0.4820532,9
-0.033069216,0.17046322,0.113579676,0.6589549,0.9036366,9
0.56844527,0.56981045,-0.23993693,-0.3347246,0.59050584,9
-0.79021144,0.79696965,-0.76156884,0.064761534,-0.544876,9
-0.0066645145,0.12483001,0.3206214,0.279313,-0.75429934,9
1.0,-0.33865017,-0.26063275,-0.29610765,-1.0,9
-0.33986604,0.64844793,0.33392224,-0.41603535,0.2852691,9
0.097875446,-0.99556553,0.44621336,-0.3357352,-0.26249805,9
-0.6851614,0.38135925,-0.32373917,0.58322823,-0.90081346,9
0.14702407,1.0,-0.42429698,0.38783935,0.72600114,9
0.9738076,0.14375381,-0.14429411,1.0,-0.54520184,9
1.0,0.05757512,0.25520992,0.90568095,-1.0,9
-0.61128926,0.81135696,-0.44672775,0.736472,-0.6974833,9
-0.45729893,-0.56145614,-0.5058129,-0.0623596,0.49858046,9
0.19878069,-0.6716817,-0.22339068,0.46049416,-1.0,9
-0.80788445,0.33346805,-0.72911566,-0.2364227,-0.31659144,9
0.58069134,0.34765387,0.955117,0.106560364,-0.9414308,9
-1.0,0.89718723,-0.501908,-0.49225813,0.22023867,9
0.009986505,0.36536953,-0.35943675,-0.18372637,-0.92883694,9
0.39829153,-0.62678045,-1.0,-0.77484787,-1.0,9
0.50361705,-0.88198274,-0.65500164,0.4712891,0.42189866,9
-0.82718503,0.9803697,-0.17382818,-0.12558115,0.10131091,9
-0.97069025,-0.47100908,-0.7767242,0.30491686,1.0,9
0.7254982,0.8056271,1.0,-0.48125893,1.0,9
-0.2632563,-1.0,-0.42358494,0.31136233,-0.17399913,9
-0.843606,0.19493632,-0.89171773,-0.43936783,0.18943612,9
-0.30059758,-0.872865,-0.68047476,0.6705034,-0.7523552,9
-0.08727625,0.6262146,-0.90300584,-0.33021256,-0.34807304,9
0.3882934,-0.100270666,0.5940514,0.5830319,0.6667526,9
0.23726048,-0.14758083,0.120838694,-1.0,0.43776354,9
0.95351905,-0.80830383,-0.20670784,0.162064,-1.0,9
1.0,0.5494027,0.73396784,-0.27498853,0.474514,9
0.9591037,0.9775453,-0.7087206,0.67305666,-0.043562308,9
-0.06562132,0.018409267,-1.0,1.0,0.83768,9
-0.6642622,0.47109377,-0.1976956,-0.31372517,1.0,9
-0.008228928,1.0,0.7104228,-1.0,,9
-0.11089874,-0.5649595,0.9242465,-0.9641128,,9
-0.5824888,0.20820367,-0.6176708,0.01655294,,9
1.0,-0.2601714,-0.4531889,0.049045295,,9
0.16343711,0.10978991,0.6501917,-0.09644599,,9
1.0,0.7615211,1.0,-0.63109857,,9
1.0,0.77247775,0.7428774,0.31033045,,9
0.10141067,0.014271826,-0.7755948,1.0,,9
-0.29350978,-1.0,0.28841195,-0.22539604,,9
-0.5466814,0.34839433,0.67207354,-1.0,,9
0.55785704,0.5027019,0.56722355,0.5294583,,9
0.935093,-0.46485305,-0.7784687,0.62227327,,10
-0.1960069,-0.061510473,0.4573266,-1.0,,15
0.3450273,0.81197834,0.8914623,1.0,,18
-0.44313186,0.019013762,0.74116623,0.51191866,,18
0.52025133,0.97985226,0.020612165,-0.046890885,,18
0.052885294,-0.85184777,-0.07431343,-0.064230874,,21
-0.41740122,-0.6885113,0.47053647,1.0,,27
0.13271229,-0.82064444,-0.37063462,0.8262607,,27
-0.13784128,-0.11866267,0.63584125,-0.32486874,,27
0.26894408,0.49636233,0.42521107,0.08574274,,27
0.5261371,-0.48926446,-0.6157187,0.53394544,,27
-0.62348276,-0.106926754,-0.1053644,0.60562557,,27
0.51301247,0.45494083,-0.19161364,-1.0,,27
0.72722423,-0.39423347,0.25134045,1.0,,27
-0.79587406,0.69028616,1.0,-0.84867936,,27
-1.0,-1.0,-0.5548941,-0.082987264,,27
0.7261615,0.689993,0.16832948,0.8557388,,39
-0.30146652,0.5124998,0.51855874,0.20526153,,39
0.9864221,0.17787638,-0.47695225,0.94787997,,39
-0.5678254,-0.38641062,0.35595948,-0.28458512,,39
-0.0100627355,-0.70791453,0.57933176,0.98444474,,39
0.20105469,0.03331931,0.8611347,-0.8985837,,
-0.39104962,-0.7637205,-0.13281113,1.0,,
-0.9568502,-0.25362596,1.0,0.09944525,,
-0.58427215,-0.7181863,-0.85452664,0.60406166,,
0.54648197,0.35232282,-0.9295813,-0.79822636,,
0.55394197,0.46252844,-0.69047123,1.0,,
0.6688305,0.21344548,-0.3997021,0.64191437,,
-0.93602324,0.24872752,-0.500603,1.0,,
0.3617921,0.8461036,-0.21760562,0.09292188,,
-0.6470402,0.7083725,-0.69970596,-1.0,,
-0.25281724,0.25168425,0.84230834,-0.30876333,,
1.0,-0.15697272,0.3438601,0.41069928,,
-0.44831473,-0.67149675,0.11587508,1.0,,
-0.7054583,0.29618752,0.0773488,-0.007970691,,
1.0,0.014025688,0.6321231,-0.014195368,,
1.0,-0.6199582,-0.73889166,0.8208419,,
-0.6424794,0.5147058,0.5253584,0.8776974,,
-0.6760805,-0.2010983,0.9387268,0.17332229,,
1.0,-0.7584394,-0.00421321,-0.48485225,,
0.70941067,-0.75273067,-0.2769987,-1.0,,
1.0,1.0,0.30003253,-0.9895704,,
0.20037009,-1.0,-0.8505333,0.7329601,,
0.6178244,0.38668945,0.53680396,-0.6398684,,
0.839507,0.078627765,0.9674528,-0.40508348,,
-0.24012059,0.36285326,0.5580031,-0.6485464,,
-0.34431568,0.81919026,0.11337884,-0.38906533,,
1.0,0.067924604,-0.3726993,0.2635532,,
0.010162912,0.77593917,0.8551638,0.45948565,,
-0.42405725,1.0,-0.562751,-0.71744937,,
0.48622283,0.73259425,0.8528979,-0.047824346,,
0.24158475,-0.3090855,0.21350846,0.5307302,,
0.06655716,0.022706807,0.1748029,0.5149237,,
-0.76119256,-0.74089044,0.6646952,0.3233982,,
-0.36089662,0.9979391,-0.4431188,0.3247363,,
1.0,-1.0,-8.2945824E-4,-0.41739362,,
0.85065836,0.6261133,-0.36145127,-0.9024533,,
