L0,L1,L2,L3,L4,Graph
-0.9827776,-0.54053503,-0.51361936,-0.8952664,0.14934812,3
0.8296765,0.3535337,-0.5405948,-0.1703127,0.8235097,4
0.14783719,-0.8518343,-0.17301925,0.82225037,-0.85131055,5
-0.39512095,0.9642285,0.29080224,0.0124325305,1.0,4
-0.1293113,0.76438105,0.7344104,0.8464183,0.37240493,4
-0.12238772,-0.39820468,0.78982973,-0.64381415,0.795532,4
0.7806075,0.16149536,0.5555738,0.5584371,-0.4103893,4
-0.1748527,0.23885596,0.17416792,-1.0,-0.5166615,5
0.68857706,0.09134792,1.0,0.10013544,-0.29982442,6
-0.52866733,0.25262022,0.83071685,-0.23542804,-0.64361054,6
-0.08388901,0.6857292,-1.0,-0.49044752,-0.38396418,6
-0.007470716,0.069269314,-0.09015176,-0.5977145,0.31590548,6
0.3836652,0.76854575,0.202314,-0.82017756,-0.46033204,6
-0.12573597,-0.1558914,-0.25774205,-0.04378581,0.31357193,6
0.78871226,-1.0,0.44334677,-0.5136105,0.842366,7
0.041288614,0.65689385,-0.33948514,-0.50431365,1.0,7
-0.5314386,0.6939926,-0.35234192,-0.16775718,-1.0,7
0.85292274,-0.5221646,-0.055157036,0.64820004,-0.45614958,7
-0.31023663,0.5833184,-0.25611344,-0.2861838,0.120508544,7
0.79220426,-1.0,-0.039507195,-0.26090565,-0.86307514,7
0.18496448,-0.7222204,-0.49652046,0.910949,0.26207858,10
0.8883288,0.19600388,0.7866304,-0.68817997,-0.5163244,11
0.28055477,-0.5720493,-0.52462626,-0.437122,0.006620288,16
0.360784,-0.94492966,-0.751773,0.21903796,-0.99100506,18
-0.31988677,-0.27646816,0.107284725,-0.6994389,-0.2826927,20
-0.26346195,0.30982327,-0.22493313,-0.21382308,0.87239635,21
0.038067803,-0.0028624162,-0.80130553,0.6939868,0.3385377,21
0.9795372,1.0,-0.23299502,-0.8822861,0.082033284,21
-0.4374669,-0.6017288,-0.6249883,-1.0,-0.6026113,21
-1.0,0.31319922,-0.0012571216,-1.0,-0.48135749,21
-0.64317864,-1.0,-0.20805134,0.5196547,0.6162121,22
0.9837749,-0.5929292,0.24249575,0.90718967,-0.322066,28
0.18456458,-0.4899909,-0.22010338,-0.9601863,-0.44011116,28
0.014004618,0.75898206,0.3549995,-0.023149356,0.27365482,28
-0.16858397,-0.12779789,-0.0723271,0.2716545,-0.062460147,28
-0.5425748,0.22670949,0.5421752,-0.34992743,-0.20581949,28
-0.276686,0.06618464,-0.6639356,0.138511,-0.8929027,28
0.54958665,-0.20266332,0.854041,0.76566654,0.17727718,33
-0.64149255,-1.0,0.02314695,-1.0,-0.04411283,33
-0.0038066534,0.45809105,-0.22574082,0.5065216,-0.18376762,33
-1.0,-0.1459881,-0.12460101,0.7725451,0.8464411,33
0.86579615,1.0,-0.18257281,0.2849484,0.86028457,46
-0.96597254,0.4548114,-0.018904973,-0.95027614,0.39555663,46
0.10610877,-0.21359459,0.28354186,-0.60793257,0.7288265,50
0.94338566,-0.03404677,-0.91165435,-0.1306916,0.35299927,52
-0.8054402,-0.64198923,0.5261432,-0.21113697,0.45925364,61
-0.87331593,-0.14726703,0.09071345,-0.24490348,0.5033318,74
0.86424446,-0.40935382,0.5772758,0.27225912,-0.29929176,74
0.81900054,0.8573559,0.034092244,-0.8660152,-0.5718869,74
0.07134879,-0.20723139,-1.0,-0.07705283,-0.35300782,74
-0.45816898,-1.0,0.23110864,-0.48635304,0.43735993,
-0.84421307,-0.64204395,-0.62013966,0.06163518,-0.39098126,
0.5892762,1.0,-0.91569203,0.79881346,-0.65162754,
-0.67467,0.64501274,-0.23345554,0.035387337,-0.5312346,
-0.92717016,-0.86447906,1.0,-0.6039609,-0.8165184,
-0.5671859,0.450829,0.2666799,-0.39217058,-1.0,
0.2476227,-0.64219904,-0.97883,-0.16295671,-0.7454621,
0.0668263,0.8511933,0.34434974,0.123696685,0.018819947,
-0.19373892,-0.7609126,-0.27056742,0.11352676,0.5457299,
-0.6100414,-0.41457704,-1.0,-1.0,-0.65581226,
0.29308605,-0.80482143,0.4147736,0.65879864,-0.8279474,
-0.90327555,-0.5005895,-0.537202,0.4850142,-0.016760185,
-0.34412742,-0.9632894,0.10833135,-0.75977886,0.7946849,
-0.03942451,-0.37353793,-0.4591799,-0.7641767,0.20306574,
-0.8990389,1.0,-0.85274315,0.25495258,0.6615112,
-0.6440007,-0.6108722,-0.70048225,0.8789812,-0.8698176,
0.6091256,-0.03168144,-0.91059977,1.0,-1.0,
0.57426125,0.24766672,-0.18639554,1.0,0.2048873,
1.0,-1.0,0.8782959,0.6639083,,
-0.284681,0.64983153,-0.12092519,0.34934628,,
-0.90394086,0.5261649,0.93517053,-0.33879948,,
-0.6182727,0.1442987,1.0,-0.17886999,,
0.40858567,-0.62844473,0.55558306,-0.8697195,,
-1.0,0.6136567,0.64196855,-1.0,,
-1.0,1.0,-0.606099,-0.59552884,,
0.58604,-0.91038984,-0.9098376,-0.13689564,,
-1.0,-0.059520125,0.80476,0.9956575,,
1.0,-0.498361,0.6929266,-0.016456425,,
0.066286325,-0.575487,-0.62302715,0.14771834,,
0.7307259,0.7066226,-0.7333655,-0.4677093,,
0.20451838,1.0,-0.0022234917,-0.36725157,,
-0.6648875,-1.0,0.821071,0.72046024,,
-0.213687,0.16246961,-0.28668526,0.46118712,,
-0.7398955,-0.4201865,-0.23618889,0.8357877,,
-0.5604763,-0.17141318,0.0669201,-1.0,,
0.91528094,0.62355036,0.38089314,-0.06557575,,
-0.49955404,-0.46852118,-0.16888866,0.7843597,,
-0.805284,-0.7021549,0.013616502,-0.73639494,,
0.15846911,0.23228464,0.75008374,-1.0,,
0.6195962,0.010148063,-0.1408293,0.086027354,,
0.41864905,-1.0,-1.0,-0.8469951,,
-0.18026727,1.0,-0.5746975,-0.29000878,,
-0.47935194,0.39172614,0.5102095,-0.0011208355,,
0.42262045,-0.10369365,0.86310244,-1.0,,
-0.39591718,1.0,0.07523635,0.24789664,,
-0.3773855,0.23566431,0.5433053,0.69868064,,
-0.49312243,0.56903803,-0.058163874,-0.6175951,,
-0.61028343,-0.3748056,-0.6756736,-0.51317376,,
0.080494806,0.6921563,0.07285069,0.34709474,,
1.0,0.11390523,0.7743584,0.7214465,,
-0.33850944,0.001201883,-0.91334784,0.11201755,,
0.77639306,-1.0,-0.058753118,0.32078618,,
0.39901334,0.972942,0.49117327,-0.9744047,,
0.8758485,-0.373345,0.5459564,0.3920935,,
-0.4408915,1.0,0.6542733,-0.5429801,,
0.63915807,0.8252535,0.562489,0.35906196,,
-0.1106298,-0.05932977,1.0,-0.47468823,,
-0.39145726,0.38724378,-1.0,0.2567852,,
-0.10093725,-0.88253736,-0.0151747465,-0.21192324,,
-0.30418438,-0.2930831,-0.7280012,-0.56438106,,
-0.17905903,-0.12589708,0.805228,-0.98469824,,
-1.0,-0.85302156,0.81196356,0.20552275,,
0.23119445,0.15086457,-1.0,-0.4589167,,
0.42601514,-0.08452859,-0.4946565,0.58082914,,
-0.5202328,-0.9977873,0.88853645,1.0,,
-0.9913558,-0.35714132,-0.6093079,-0.7437824,,
0.14693442,0.37202805,0.91387075,-0.73186463,,
-0.8968869,0.953213,-0.46127307,-0.27882552,,
0.7552177,0.386327,-0.339406,-0.413253,,
-0.48632154,0.7665554,-0.06601976,0.9066354,,
0.42419648,1.0,-0.22395869,-0.6232186,,
0.30102292,-0.2939037,0.70365906,-0.14584835,,
0.5651622,-0.96136856,0.2773891,0.88709056,,
-0.03284368,-0.3418095,0.593245,0.44035172,,
0.61501944,0.51481944,0.9094515,-0.70969445,,
-0.3707649,-0.38319957,-0.31694913,-0.41954446,,
-0.48908803,0.26463693,0.5255391,0.33477893,,
-0.519825,-0.02793309,0.08406544,0.80473745,,
-1.0,0.15333125,1.0,-0.9343749,,
1.0,-0.5131352,0.97381,0.5023346,,
0.9800001,-0.6421689,0.54446346,0.9112104,,
0.14295685,-1.0,-0.70411205,-0.3348353,,
1.0,-0.529997,-0.43015778,0.12940288,,
-0.37605977,0.16600907,-0.4924061,-1.0,,
0.33361202,0.816302,0.41223636,-0.16168457,,
0.8317094,0.30541345,0.13487019,0.2194963,,
-0.22212103,-0.04326895,-0.61055183,0.23459363,,
-0.21974659,-0.077101916,0.7256682,-0.79041994,,
-0.4964247,0.83858615,0.42069417,0.017715782,,
1.0,-0.7043096,-0.38870528,-0.8728022,,
-0.4424222,0.655891,-0.4153719,0.99795735,,
0.814246,-0.23388442,-0.16262329,0.25656074,,
-0.93402946,-0.9670683,-0.054863617,-0.5146147,,
-0.22545664,0.29017162,-0.1816582,-1.0,,
-0.079237014,-0.076482445,0.7562148,-0.19417533,,
0.5415991,0.2940135,0.6231775,0.26515645,,
-0.8411138,0.43719876,-0.60047525,-0.28013086,,
-0.9380164,-1.0,-0.41134512,0.42049095,,
0.3318243,0.3867238,-0.41256022,-0.6063771,,
0.323417,-0.09828299,0.69785094,0.31144792,,
0.6160537,-0.4862273,0.20412457,-0.40309304,,
0.22060308,0.2602527,-0.15466738,0.9681906,,
0.08388448,-0.048027158,0.78451324,-0.067350775,,
-0.06301212,-0.46259272,-0.69313633,-0.4874884,,
-0.9618523,0.7252609,-0.8309683,-0.36623955,,
-0.23186064,0.9869282,0.031408668,-0.83033895,,
0.17090867,-0.19700883,-0.023538738,-0.4236567,,
-0.15769798,0.27018583,-0.18555231,1.0,,
0.6384807,0.5293197,1.0,-0.38880152,,
0.667716,-0.56586576,-0.91267264,-1.0,,
-0.224258,-0.8931712,0.58179325,-0.27459323,,
-0.6935456,-1.0,-0.38153267,-0.4416393,,
0.12651788,-0.33395496,-0.71097493,-0.6712326,,
-0.7702891,0.8890877,-0.4174715,-0.3942625,,
0.6459041,0.13248128,0.6989781,0.730793,,
0.049144726,-1.0,0.808527,-0.560592,,
-0.74595463,-0.7988378,-0.7187332,-1.0,,
0.9903214,0.62669337,-0.32921922,-0.095513135,,
-0.43483365,-0.99609715,-0.25907195,0.51593864,,
0.035437644,-0.058237016,-0.032056212,0.3209377,,
-1.0,0.32990825,0.81852823,0.3044665,,
0.7026894,0.51714325,-0.09967917,0.87562543,,
-0.385045,-0.32245028,-0.5935686,-1.0,,
0.7891214,0.68496186,-0.93729585,-0.7805264,,
0.64708436,0.85586745,0.06971942,0.434577,,
0.11851944,0.36975622,-0.7674426,0.7334585,,
0.498659,-0.5413058,0.72819537,-0.685532,,
0.6216089,0.80209005,-0.96504295,-0.3397947,,
-0.93507695,0.41482586,0.765776,0.39516532,,
-0.15161753,-0.675007,0.10192749,0.27483097,,
0.6517956,-0.059654966,0.29937348,0.13616586,,
-0.6649639,-0.872446,0.8093747,-0.75928336,,
-0.9486675,-0.5310778,-0.5957707,-0.82284975,,
0.28519642,-0.81207573,-1.0,0.28364852,,
1.0,-0.1461709,0.408666,-0.49359593,,
0.86416215,1.0,-0.7645552,0.23493451,,
0.1881058,-0.65963864,-0.3404128,-0.22562377,,
0.22565243,0.12660657,-0.541136,0.3499136,,
-0.4083297,0.97102916,-0.6036966,0.6948706,,
-0.9572086,-0.78443444,-0.20233619,-1.0,,
-0.6522049,-0.31843248,0.4789362,-0.01715619,,
-0.90687037,-0.3812759,0.7598352,0.20550346,,
0.46574116,0.65209913,-0.29943827,0.69987524,,
0.6397226,-0.49715805,0.83611226,0.7399915,,
0.009545207,0.7476705,0.563669,-1.0,,
0.19909406,0.93409216,0.11336914,-7.5893104E-4,,
-0.45287156,0.46278113,0.84301674,-0.55652016,,
0.79397416,0.15278405,0.739909,0.025172912,,
0.46627793,0.25169697,0.7730131,0.806734,,
0.57268107,0.7155151,0.019275337,0.30643964,,
-0.44243395,-0.56358254,-0.13561955,-0.63107073,,
-0.18707384,-0.7458044,-0.05961418,-0.64352643,,
0.41693652,0.84829754,0.017075717,-0.12385923,,
-0.8753811,0.39591995,-0.5141222,-0.61564386,,
0.72414523,0.53869855,-1.0,0.8686833,,
-0.22693,-0.27401277,-0.8769163,-0.31848484,,
0.6376618,-0.10272868,0.49632698,0.67356384,,
-0.747995,-0.015853941,-0.90861577,0.90495825,,
0.55359226,0.23018977,-0.49280125,0.8990075,,
0.3117857,0.2037319,0.92428005,-0.3754151,,
-0.9928936,-0.8716046,0.43697166,-0.70547724,,
-1.0,-0.083862185,-0.7882612,-0.7744751,,
-0.63558763,-0.7809108,-0.04890126,-0.6181941,,
-0.32930756,-0.8254492,0.69860566,0.80416954,,
0.40764976,-0.86260647,0.5371905,-0.20951688,,
0.033342868,0.4113636,1.0,-0.5229607,,
1.0,-0.38963112,0.8370793,-0.13214387,,
1.0,-0.116604954,-0.7134518,-0.6752875,,
0.13438067,-0.85682607,0.2838291,0.23586547,,
-0.9441533,0.1369495,0.1648713,-0.82376635,,
-0.85499877,0.07901049,-0.68123007,0.0070772916,,
-0.23870659,-0.6749445,0.63526666,0.1753207,,
0.46470755,-0.71335626,-0.9842097,0.070263445,,
-0.6036387,1.0,-0.15655154,-0.29913527,,
-0.12705946,0.653372,0.4920152,-0.6624793,,
1.0,0.32200316,0.35068643,0.84903646,,
-0.13377513,0.511925,-0.6282476,-0.04719782,,
0.7786373,0.41202366,-0.24165067,0.025638416,,
-0.54990685,0.94086784,-0.3230128,-0.046641,,
-0.94264704,0.51831603,0.08955708,-1.0,,
-0.49999034,0.6454741,0.28261834,-0.14301568,,
0.61259186,-0.42405546,0.87205493,1.0,,
-0.15769118,-0.31385535,0.98767537,0.44268999,,
-0.6815945,-0.125525,-0.59791714,-0.4737914,,
0.6710371,0.498897,0.065463014,1.0,,
-0.30018228,-0.021488756,0.48515263,0.06829485,,
0.63777333,-0.14054336,0.43101153,-0.4954392,,
-0.50870496,0.7168485,-0.914102,-1.0,,
-0.33787388,-0.54813814,0.686571,0.5951116,,
0.81959456,0.24659228,-0.75907964,-0.23456034,,
0.5961578,0.80094755,-0.75620544,-0.3510579,,
-0.052854896,0.38448006,0.6601681,1.0,,
-0.25886714,0.748207,-0.20455693,0.43311065,,
-0.10038504,-0.39351135,1.0,-1.0,,
0.23060471,0.8238276,-0.45245993,-1.0,,
0.7251494,-0.07462688,0.7592913,-0.8433922,,
-0.9231355,0.9194731,-0.1170124,0.38042867,,
0.32809895,-0.42441308,0.55611825,-1.0,,
-0.32759205,0.75900865,-0.9548632,-0.92013264,,
-0.20270787,0.71745485,0.2735628,-0.19697222,,
-0.015538156,0.981077,-0.318643,0.713711,,
-0.32466322,0.9222319,-0.8283242,-0.19128108,,
-0.8377253,-0.5428491,-0.69922423,-0.060258403,,
0.71849155,-1.0,0.35887876,0.4862835,,
0.21152316,0.41700232,-0.12773213,0.36646974,,
-0.2943226,-0.69648296,-0.054207444,-0.58216965,,
-0.7242918,-0.4124824,-0.6669497,-0.22619373,,
0.43111265,-0.87445724,0.60516524,-0.0030567646,,
-1.0,0.6449091,0.77594966,0.49708244,,
0.51889426,0.63717115,-0.9201467,-0.6280991,,
-0.17559043,0.044906333,-0.88209826,-0.42981404,,
0.15707116,-1.0,0.1721574,0.7488018,,
-0.2929417,0.29536235,-0.10101958,0.23061858,,
-0.5597451,0.3275848,0.65838784,-0.44195122,,
-0.72815096,0.6082797,0.2940129,1.0,,
-0.30204457,0.23020642,-0.40500164,0.2562215,,
-0.27579144,-0.70787555,-0.47462606,0.36878997,,
-0.25127846,-0.6916908,0.779317,-0.8582039,,
-0.86718726,-1.0,-0.4743129,0.12410774,,
-0.3376432,-0.55465156,0.75736487,0.740331,,
0.13134027,-0.6169567,0.64101696,0.5442316,,
0.7135412,-0.1834652,-0.28626755,-0.64761066,,
-1.0,,,,,
-1.0,,,,,
0.5812077,,,,,
0.13570619,,,,,
-0.28477412,,,,,
0.75922745,,,,,
-0.34968558,,,,,
-0.80724865,,,,,
-0.75408125,,,,,
-0.6236291,,,,,
0.33311278,,,,,
-0.87593853,,,,,
-0.19305393,,,,,
-0.33090848,,,,,
0.4159299,,,,,
0.053053245,,,,,
0.25284386,,,,,
-0.51047367,,,,,
-0.80217254,,,,,
-0.19576705,,,,,
0.53652644,,,,,
1.0,,,,,
0.3092903,,,,,
-0.18209727,,,,,
0.2030003,,,,,
-0.33393013,,,,,
0.13145086,,,,,
-0.3390849,,,,,
0.48016918,,,,,
0.0062268972,,,,,
0.7522916,,,,,
1.0,,,,,
-1.0,,,,,
0.61772394,,,,,
-0.41656417,,,,,
-0.48177132,,,,,
0.53161126,,,,,
-0.06491166,,,,,
-2.7879328E-4,,,,,
0.30422124,,,,,
0.17817125,,,,,
-0.19903007,,,,,
0.3735304,,,,,
0.6560606,,,,,
-0.18533508,,,,,
-0.7332366,,,,,
0.32821333,,,,,
-0.8040618,,,,,
-0.6613414,,,,,
-0.8917109,,,,,
0.363168,,,,,
0.48386192,,,,,
-0.36193419,,,,,
0.53495395,,,,,
0.8266368,,,,,
1.0,,,,,
-0.25606,,,,,
0.4478021,,,,,
-0.648289,,,,,
-0.6222618,,,,,
-0.088952385,,,,,
-0.36493444,,,,,
-0.470005,,,,,
0.31359,,,,,
-1.0,,,,,
0.43694097,,,,,
0.929779,,,,,
0.6309218,,,,,
0.7307506,,,,,
-0.6338867,,,,,
-0.76362133,,,,,
0.33078098,,,,,
0.08032915,,,,,
-1.0,,,,,
-0.23292494,,,,,
0.015790462,,,,,
-0.028674893,,,,,
0.8110586,,,,,
0.44822872,,,,,
-0.48511878,,,,,
-0.7891256,,,,,
-0.1861859,,,,,
-0.3033506,,,,,
-0.55339056,,,,,
