L0,L1,L2,L3,L4,Graph
0.87746066,-1.0,-1.0,0.97842467,-0.8735884,4
0.68668437,-1.0,0.7145832,-0.71126795,-1.0,4
-1.0,0.6426954,-0.27785292,-0.90774673,1.0,4
0.6657769,-0.13441828,-0.869857,-0.91585934,-0.3700568,5
0.644185,-0.46759838,0.84540254,0.42649275,-0.24578936,5
-0.22141246,0.26916474,-0.8660093,0.878612,-0.58552086,5
0.28609848,1.0,0.19278921,-0.995203,0.12519883,6
-0.6151197,0.387845,-0.2445218,-0.17054242,0.4991408,6
-0.8002627,0.5156985,-0.27804184,-1.0,0.4198557,6
-0.043586582,-0.13151988,-0.12791365,-0.22185336,-0.0444382,6
0.31002522,-1.0,0.044660777,0.9932789,-0.739369,6
0.015054051,0.27224886,-0.8497902,0.029154629,1.0,6
-0.021633938,-1.0,0.107887596,-0.47900707,1.0,6
1.0,-0.30530414,-0.7356707,1.0,0.43357083,7
-0.07953867,0.4471195,0.79429114,-0.7698602,-0.035605624,7
0.65931714,-0.22804773,0.048222736,0.87900597,-0.031500693,7
-0.5540265,-0.11014272,-0.04252813,-0.07431272,-0.16163537,7
-0.4332099,-0.79762655,0.23297617,0.91401297,-0.7446222,7
-0.043752193,-0.026994586,-1.0,0.51055425,-0.28254512,7
-0.88062006,0.9932088,-1.0,-0.18271202,0.32281736,7
-0.19973509,0.9368651,0.4512633,1.0,-0.9706755,7
-0.0682553,-0.9464009,-1.0,0.8833363,0.19419008,7
0.7646393,-1.0,-0.88142806,0.24195294,-0.1470913,7
-0.02794068,-0.21418725,0.7848149,-0.74801004,0.063207686,7
0.25794792,0.5777899,0.9467764,-0.7904956,-0.6619148,7
0.52847105,0.6093724,-0.6837164,-0.4495117,0.6721533,7
0.10635424,0.5109291,0.5158137,-0.78920615,0.40022588,8
0.7312777,0.8974578,0.23190767,0.6615242,0.5006553,8
0.16642198,-0.86181974,0.40174907,0.7413671,0.43704942,8
0.09136291,0.49772373,-0.19307324,-0.041184008,0.4228855,8
0.5966163,-0.7542329,-1.0,-1.0,-0.6465502,8
-0.51196337,0.34620064,0.23516753,0.80475104,0.107142076,8
0.53531075,0.23699602,-0.052423477,0.29162896,0.57181877,8
-0.94700116,-0.69647586,-0.8662031,-0.7529432,-0.81235385,8
-0.50085217,0.90371794,-0.35318786,0.7105393,-1.0,8
0.6146987,-1.0,0.68477345,-0.49425644,-0.7813375,8
-0.6039136,-1.0,-0.3978061,0.5558369,,8
-0.28265664,-1.0,-0.8408832,-0.7281007,,8
-0.45066586,-0.63964635,-1.0,-0.21098916,,8
0.18668684,-0.8431293,1.0,-1.0,,8
0.68228096,0.18229915,-0.29416782,0.09089419,,8
0.8362213,0.36073342,0.6265819,0.06224352,,9
-1.0,1.0,0.7803242,1.0,,9
0.41187084,0.47068992,-0.25564677,-0.7346775,,11
-0.6378012,-0.16625337,0.51930803,-0.34984815,,11
-0.96947753,-0.48133254,-0.022824958,-0.0023715645,,11
-0.5794206,0.867046,0.9928716,0.46008602,,15
0.1406877,-1.0,0.19259124,0.76884705,,15
0.54406106,0.72494197,0.54882514,-0.6923631,,18
1.0,-0.9117735,0.14376222,0.13870852,,18
-1.0,0.56126386,0.5178422,-0.6044414,,18
-0.11356503,-0.3101673,0.25931934,0.22904906,,18
-0.25596774,-0.10861807,-0.23804581,-0.6391046,,18
0.0037954077,-0.73485845,-0.49415955,0.18039022,,18
-0.63289016,-0.33267015,0.19525656,-0.43787304,,28
0.72012687,0.8452377,1.0,1.0,,28
-0.554756,-0.0294694,-0.7448021,-0.3005411,,28
-0.75635874,1.0,1.0,-0.043144815,,28
0.75441945,0.5938745,0.18883637,0.20605764,,28
-0.5824163,0.8308488,-0.92650616,1.0,,30
-0.40424484,0.25259483,-1.0,-1.0,,30
0.5855727,1.0,-0.5353007,1.0,,30
0.011198256,-0.99357164,0.6372899,-0.21679631,,30
