L0,L1,L2,Graph
0.06652799,1.0,1.0,6
0.22477438,-1.0,-0.28604046,6
-0.10725907,0.0063982606,0.11284888,7
-0.6521368,-0.9801642,-0.82783616,11
-0.29196545,0.22773843,0.46771547,11
-0.092322215,-0.35197788,0.8318176,11
0.85195225,-0.17420408,-0.049479052,13
-0.20889848,-0.59223604,-0.11269875,13
-0.6159366,-0.26483187,-0.33277926,15
1.0,-0.41384476,-0.3351805,15
0.7785802,-0.97885275,0.48835373,15
-1.0,-0.2696769,-0.27072054,22
0.1709642,0.90421265,-0.5126851,22
-0.39616027,-1.0,0.661231,22
0.0055975467,-0.6308422,-0.34687924,22
0.5200647,0.3904282,-0.30836138,22
-0.75052977,0.4786555,-0.9471571,22
-0.24587204,-0.54551524,-0.58553183,22
-0.1428195,-0.8475309,-0.30095702,29
-0.40699065,-0.94215846,0.5043745,41
0.13808882,0.2463195,-0.22315153,41
0.04971984,0.12359204,0.80514205,41
-0.33653754,-0.5556722,-1.0,41
0.65742666,-0.801728,0.2595451,38
0.4091717,-0.4229746,0.51377904,38
0.39948052,-0.45610747,0.18645184,38
0.95483035,-0.112754,0.1733388,38
1.0,1.0,-0.08106831,43
0.11025329,-0.6057411,0.17723143,48
0.39957005,-0.6039461,0.2186583,48
0.523101,0.8688792,-0.29066718,48
-0.8558358,-0.7970728,0.09105638,48
-0.34930992,-0.05662729,-0.46109378,48
-1.0,-1.0,0.50257826,53
0.4668516,0.7044168,0.0047196746,53
-0.33469233,0.6353243,0.057384998,57
0.4956683,-0.10212903,-0.6969272,57
0.5996112,0.60743684,0.88873774,64
0.4831573,0.91539043,0.34227172,80
0.30675822,-0.54082584,0.4002621,75
-0.27248758,-0.60012245,-0.9285406,75
-0.39125097,0.38326222,0.6203628,78
-0.0120065175,0.6773928,0.8097944,78
-0.949513,0.140673,0.61020356,78
0.68791556,0.8572514,-0.6917875,78
0.8647942,-0.665927,-0.13331838,71
-0.22331674,-0.5243643,0.21491614,71
-0.8557432,-0.66100603,0.8208572,73
0.1663647,-1.0,-0.40243655,87
0.7499424,-0.11236869,-0.21684709,87
-0.5459546,0.55346704,-0.536753,
-0.15347032,0.0058766305,-0.57524085,
0.8707531,0.3201383,-0.053121366,
0.54005903,-0.069420844,-0.05248435,
0.42984357,0.600488,0.3429315,
0.9410385,-0.4533227,0.9881424,
1.0,0.17535853,0.07538638,
0.26276657,-0.3475531,-1.0,
-0.57287854,0.43001956,0.60283595,
0.47218502,0.67626184,-0.09098916,
0.3380264,-0.28826272,-0.24309601,
0.69230074,0.442966,0.091714256,
0.048325516,-1.0,0.5635147,
-0.038132936,-0.8397658,-0.36267313,
-0.9743681,-0.4400742,0.5268365,
0.096027926,0.18837446,0.3279005,
0.6868882,-0.64685786,1.0,
0.59488213,0.1849643,0.9445583,
0.18075496,-1.0,,
-0.7156681,1.0,,
0.093733475,-0.4475016,,
1.0,-1.0,,
0.41846198,0.65845925,,
0.2935677,-0.37859935,,
0.09512711,0.9156424,,
-0.11857347,0.6816925,,
0.60492295,0.4319436,,
