L0,L1,L2,L3,L4,Graph
1.0,1.0,-0.60194767,0.7242235,-0.23497726,3
0.6491548,-0.6215125,0.42495766,1.0,0.13624108,3
-0.16163674,-0.1410043,0.92992675,-0.48527068,-0.0054592863,4
-1.0,-0.32695755,-1.0,0.24954242,0.031800598,6
0.7557549,0.5576384,1.0,-0.1673463,0.44847092,4
-0.924049,-0.05195681,0.7032226,-0.68889153,-0.13793151,4
0.7817484,-1.0,-0.49458677,0.34826553,0.38856256,4
-0.056806743,-0.7817254,0.5634053,-0.7815008,-0.45126733,5
0.13621083,1.0,-0.56467843,-0.49207816,0.73632145,5
-0.8313517,-0.60011387,0.15630801,0.63440514,-0.13332991,5
-0.22271025,-0.2482664,-0.8815174,0.6639803,-0.6817057,5
-0.03168665,-0.9623699,-0.15155062,-0.31598493,0.94406986,5
-1.0,-0.34042475,-0.04293216,-0.7247855,0.7346443,5
0.08748102,-0.037839532,0.121423736,-1.0,0.74844444,5
-0.1641723,-0.17682324,-0.5964155,-0.4233665,0.05871837,5
-0.6414331,-0.73802197,1.0,0.5067581,0.40629166,5
0.70717895,-0.33099064,0.8672817,-0.47586614,-0.83707,5
0.3452742,-0.16788581,0.5943408,0.31346864,-0.91510814,5
0.19114062,0.27746058,0.7937567,0.20683554,-0.85923535,5
0.0059970003,0.6899052,0.16341761,0.8090542,-0.41484877,5
-0.9194697,-0.7559748,-0.39592275,0.96277714,-1.0,5
-0.2523334,0.5919128,0.5393272,1.0,-0.18926378,5
-0.13305764,-0.070524946,-0.7134218,0.79757416,0.18173304,5
-0.20371307,1.0,-0.041275427,0.12843294,1.0,5
0.8321154,-0.93329024,0.7402993,-0.029378105,0.29544896,5
0.68897563,0.8644699,-0.7958213,-0.8491827,0.37465852,5
0.28598043,0.45589894,-0.1666736,-0.51094586,-0.93009585,5
1.0,0.7607279,0.039580256,0.07886551,0.51300776,5
0.54482293,0.84651136,-0.82739085,1.0,0.9116502,5
-0.7182027,0.034572646,-0.46686733,-0.34938818,-0.5562724,5
0.79794025,-0.96325636,-0.9303949,1.0,-0.21184018,5
-0.10037598,-0.13374522,0.6345017,-0.5209395,-0.080538996,5
1.0,-0.27967992,0.31850603,-0.89897174,0.10207247,5
