L0,L1,L2,L3,L4,Graph
0.7562374,0.6543165,0.4204585,0.117388576,-1.0,4
1.0,0.08232448,-0.7516838,0.29402488,0.17771547,9
0.4373281,0.10440312,-0.016244594,-0.8216527,0.26165226,9
-0.4544423,0.610588,0.982398,1.0,-0.3446524,9
-0.39627165,-0.6501429,1.0,0.091398835,0.966954,9
-0.32795715,-0.05547165,0.3347605,0.7792384,-0.22536385,10
0.5495484,-0.7101532,-0.2462646,0.14563406,0.01134396,10
0.22176078,-0.7993843,-0.7789726,-0.738984,1.0,10
0.28393963,-0.123254,0.23736581,-0.08595593,0.69697887,10
0.46972626,-0.18701619,0.7625002,-0.19752574,-0.115916446,10
-0.36719996,-0.021846548,-0.060011744,0.6034012,-1.0,10
-0.19996661,-0.7927051,0.024805173,0.77624583,0.36079782,10
-0.013883367,-0.44723818,0.027136013,1.0,0.5160545,10
-0.82576275,-0.14270833,0.3789683,0.38941213,0.68632543,16
-0.6377494,-0.41676244,-0.74083245,0.3341296,-0.60468924,16
1.0,0.017782658,-0.8455881,-0.41123858,-0.7581996,16
0.8630392,-1.0,0.8540945,-0.46796763,0.59663177,16
0.390884,0.089866996,0.6254603,-0.013396099,0.33709747,16
-0.57716286,-0.9995344,-0.050442506,0.143549,-0.67571217,16
0.6619507,-0.7592088,0.7274579,0.04765751,-1.0,16
1.0,-1.0,-0.82570237,0.2260229,0.112475075,16
0.071381226,0.8089442,-0.6684449,1.0,-0.6699492,16
0.30120748,1.0,0.9751297,0.7707331,0.09084328,16
0.10855937,0.8354349,0.057977006,-1.0,1.0,16
0.81348383,0.30253452,1.0,0.8105364,-0.83205384,16
-1.0,-0.022539785,0.31583253,0.08145117,0.7815727,16
0.7557324,-0.72295123,-0.8470013,-0.22931999,0.66879576,16
-1.0,0.32078636,0.07989885,-0.47398382,-0.8712171,16
0.3964341,0.81586266,0.6430976,0.36669475,1.0,16
0.16960284,-0.4212047,-0.11011404,0.44417286,0.40355033,16
0.78532106,0.95528215,0.10233972,-0.47419044,0.43097484,16
0.38516292,0.25926632,0.82398427,0.4145888,-0.59907883,27
-0.79697263,1.0,-0.115108356,-0.6564712,0.57046115,27
-0.95277435,0.42472506,-0.7421136,0.76173687,-0.9428946,27
-0.24354015,-0.7273643,-0.6110344,-0.106909305,1.0,27
-0.5918673,-0.07291297,-0.42823046,0.5862006,-0.12384568,27
0.86625767,-0.6606655,0.33518282,0.03149286,,34
-0.578318,-0.17734961,-0.53845745,-0.61693233,,34
0.6450276,0.5819069,0.8378651,-1.0,,34
1.0,-0.89090174,-0.5464473,0.52202785,,34
-0.6056654,-0.52097356,0.24291664,0.7711297,,34
0.1898667,-0.26478496,0.44944692,0.5831184,,39
-0.85627484,0.9278817,-0.91578245,-0.69884264,,39
0.2377412,-0.190442,-0.15587063,-0.34990764,,39
0.13375688,-0.5941343,-0.11981118,-0.080025494,,39
