L0,L1,L2,L3,Graph
-0.11745991,0.0912942,-0.43483207,-1.0,3
-0.5721785,-0.90445536,0.52706194,0.22500202,4
1.0,0.55990046,-0.58642113,-0.33377433,4
0.5275799,-0.4729108,-0.02901563,-0.7706449,4
-0.6399917,0.9103242,0.03030014,0.5981635,4
0.72589225,-0.8279029,0.503784,-0.13170591,4
-0.21126044,-0.94550973,-0.045486927,0.19925448,5
0.6792976,-0.59355146,-0.004587598,-0.19072667,6
0.27479726,1.0,-0.78961575,1.0,8
-1.0,-0.10309896,-1.0,-0.2188013,8
-0.77322936,-0.52288926,0.5896523,-0.833449,8
-0.1177927,0.6375038,0.42977232,0.43233874,8
-0.36963367,1.0,-0.8949576,-0.9116356,8
0.2861392,-0.60349244,-0.7523548,0.71098065,8
0.355492,-0.5887664,-1.0,0.40136373,8
-0.40321904,0.62338877,-0.31326327,0.5249648,8
-0.18368837,-0.15972924,0.19471064,0.42322227,8
0.26526558,-0.11661274,0.14710586,0.6762341,11
0.9604063,-0.6736854,-0.45260668,0.21669121,14
0.39709374,0.52497447,-0.6560843,-0.26338437,14
-0.5116226,0.70711875,0.50634336,-0.63214344,14
0.34429953,-0.87628525,-0.09300369,-0.59245217,16
0.76749676,0.452232,-1.0,-0.84887016,24
0.5975711,0.9875277,-0.7814035,0.15443285,24
-0.67663234,0.34519973,-1.0,-0.32486242,24
-0.55847037,-0.14387977,-0.47822422,-0.43326932,25
-0.59672093,-0.06149499,-0.76698905,-0.093611404,25
-0.6831167,0.22129187,-0.15338758,0.42279938,25
0.7702145,-0.8646303,0.26965648,0.47243208,27
-0.47543263,0.5146031,0.69526196,0.5819201,27
1.0,-0.8410173,0.043713123,0.21879306,33
0.30473694,-1.0,-0.5626269,-0.9107772,33
-0.8775872,0.6347698,-1.0,0.6565392,33
-1.0,-0.01268822,-0.5408193,-0.13971166,33
0.04730791,0.6734711,-0.6997195,-0.6628559,41
0.06973292,-0.78560054,0.5333411,-0.7800156,41
0.12837681,0.24006411,-0.12764093,0.77242815,45
-0.8583697,1.0,0.4959417,0.16753253,45
1.0,-1.0,0.76100457,0.059178054,45
0.94878006,-0.4133013,-0.49381858,0.14401194,47
1.0,-0.45069933,-0.12914354,0.05248449,50
-0.6725076,-0.57730484,-0.30982476,0.33162272,48
-0.68979657,0.013549149,-0.98315454,-0.77086973,49
-0.1088347,-0.40609545,-0.5365534,0.22373594,50
1.0,-0.31685376,0.5110228,-1.0,51
0.1843165,0.020648606,-0.8331065,-0.3619933,58
-0.1459513,-0.08996265,0.78029895,0.34218967,56
0.608095,0.48181653,-0.34289408,0.02859477,56
-0.9403186,-0.8104632,0.56311715,-0.9980568,58
-0.22906946,-0.83798504,-0.27959272,0.93690693,57
0.4315362,-1.0,0.027902622,0.8623145,
-0.50088286,-0.67240906,-0.0728576,-0.4361381,
-0.04238096,0.97905827,0.1688979,0.9186187,
0.33561954,-0.22370337,-0.7925519,0.8194766,
0.87726355,0.4963896,-0.48610675,0.6738809,
-0.57033825,-0.20831394,1.0,-0.3090008,
-0.86923915,1.0,-1.0,1.0,
1.0,0.85804164,1.0,-0.2291665,
-0.116508126,1.0,0.9915975,-0.6172388,
-0.995259,-0.6625258,0.99271464,0.8919279,
0.4479385,-0.99348724,0.71180815,-0.54148656,
0.9942839,0.5167373,0.98392004,-1.0,
0.648539,0.7292701,-0.9377861,0.18098101,
0.9674001,0.6474633,-0.44816396,-0.50826573,
-1.0,1.0,-1.0,0.27449945,
0.23918712,-0.7943844,-0.3156548,0.29744676,
-0.33815134,-0.06393419,-0.81342864,0.32601303,
-0.71505016,-0.43743354,0.49810225,0.31375813,
-0.96208024,-1.0,-0.163598,,
0.2639587,-0.2988708,0.28171635,,
1.0,-0.5143991,-0.79964644,,
-1.0,0.4766878,-0.22866838,,
0.96333736,-0.9531007,0.38379306,,
0.36631608,-0.124974355,-0.26836872,,
1.0,1.0,0.4480241,,
0.14352153,-0.69369745,-0.58094025,,
0.49365416,0.46786252,0.37662196,,
0.6382721,0.772618,-0.68907464,,
-0.87692106,-1.0,-0.53574896,,
-1.0,0.43197986,-0.6676691,,
0.2295497,1.0,-0.46208066,,
-0.7888005,0.21285748,0.21845803,,
0.040191114,0.12605956,-0.27464616,,
-0.5939654,-0.9724661,-0.37638855,,
0.09580121,-1.0,1.0,,
-0.45163602,-0.37521723,-0.098942384,,
0.5679827,-0.44199044,0.9660263,,
0.3655278,0.18464634,0.40829664,,
0.7061913,-0.87409586,0.066699944,,
0.056736827,1.0,0.80431414,,
-0.42651004,-0.29310045,0.5987734,,
0.25261232,-0.14390361,0.49225557,,
0.28609163,-0.87711316,-0.54646534,,
-0.57365847,-0.75315714,-0.38572174,,
0.26907545,-0.33316323,0.56463116,,
-0.53940636,-1.0,-0.5622183,,
-0.065871075,-0.030787326,-0.41527325,,
0.73645794,-0.30562973,-1.0,,
0.4737708,0.007994622,-0.3325106,,
-0.30355397,-0.63510144,0.92004114,,
0.81162417,-0.89519733,-0.5019246,,
-0.19293073,0.7940525,0.5689391,,
0.47247723,0.38932496,-0.46454823,,
0.21788019,0.22645423,-0.28209084,,
-0.07757938,0.7881304,0.38859445,,
-0.11873807,0.5510066,0.8198348,,
0.4699543,-0.729947,0.7095654,,
-0.8007614,1.0,-0.79628044,,
1.0,-0.2808035,-0.0834962,,
-0.32629773,-0.6048357,-0.19504845,,
-0.27136332,-0.2850648,0.6448115,,
-0.47417825,0.060431838,-0.01864189,,
-0.9070974,-0.8405345,0.9647987,,
0.11908974,0.63444114,0.66312146,,
-0.69725764,-0.5333775,0.4818584,,
0.04322505,0.26500502,0.6018897,,
-0.79372185,0.60667324,-1.0,,
0.3055612,0.17952001,-0.9135862,,
-0.88485605,0.3338778,-0.07976334,,
-0.3877942,0.4361102,0.40879145,,
0.06255177,-0.48523402,-0.97466177,,
0.30266446,-0.9859724,-0.55054843,,
0.58296454,-0.45333007,1.0,,
-0.771808,-0.10371436,-0.40117577,,
-0.7408478,-0.667434,-0.45783812,,
-0.40050262,0.48053944,0.056922495,,
0.847083,0.94697416,0.7730738,,
0.24148662,0.8474572,0.2883523,,
0.5181909,0.3306331,0.2208908,,
-0.117342904,0.9255034,-1.0,,
0.7356618,-0.58307934,-0.4950923,,
-0.3592216,-0.15904497,0.8121577,,
0.9989545,-0.09216669,-0.08235178,,
0.1454896,-0.93032956,-0.6158787,,
0.81410575,0.06540495,0.30248207,,
-0.08442789,0.022225548,-0.33588144,,
0.74993384,0.7555408,-0.82107806,,
0.74191874,0.7551384,0.7830878,,
-0.4984095,-0.46855912,-0.4070673,,
0.55605197,1.0,0.68825877,,
-0.30846792,-0.24776416,-1.0,,
-0.24800164,-0.5991072,0.22855856,,
-0.74359715,-0.329875,-0.56900597,,
-0.2125471,1.0,0.9405746,,
0.01691001,0.24147111,-0.7374449,,
-0.9257085,0.57547545,-0.7081419,,
0.6462927,0.14481485,-0.48367816,,
-0.69887495,0.2071031,-1.0,,
1.0,-0.29889244,-0.1551367,,
-0.34516197,0.019291125,-0.98228383,,
-0.6574052,1.0,-0.4141237,,
-0.37410265,-0.7812891,0.7566769,,
0.14307106,-1.0,-0.37465563,,
0.6573429,-0.10194394,-0.5918161,,
0.54985046,-0.046216354,0.74682856,,
0.47726202,0.15879437,0.94958496,,
1.0,0.4148609,0.1551497,,
-0.52090853,1.0,-0.3005657,,
-0.64098877,1.0,-1.0,,
1.0,-0.869986,-1.0,,
-1.0,-0.835408,-0.23050098,,
0.5730745,-0.6092901,-0.2126055,,
-1.0,0.13742152,-0.7747095,,
-0.08915767,-0.24323249,-0.93291384,,
-1.0,0.5118992,-0.33086237,,
0.20123553,1.0,0.3944733,,
0.12933013,-0.83004355,0.89974713,,
0.21960866,-0.7006746,0.3955793,,
0.43999428,1.0,1.0,,
-0.12711674,0.15607853,0.64220005,,
-1.0,-0.22653125,0.6523676,,
0.7141709,-0.09303609,0.30573213,,
-0.23527442,0.7371619,-0.11012241,,
0.29828164,-0.8824182,-0.34932533,,
0.33759168,-0.14004694,0.9480377,,
-0.414618,0.4386068,0.27714807,,
-0.22031274,-1.0,0.9224099,,
-1.0,1.0,0.84626,,
0.6344856,0.57100475,0.53789485,,
-0.57178736,-0.34830588,-0.7290131,,
0.98749065,1.0,-0.7746538,,
0.07952519,0.13775653,0.6295662,,
-0.6553241,-0.611791,1.0,,
-0.804393,-0.051136628,0.55261785,,
0.32406443,0.14306146,-0.27723232,,
0.64971924,-0.2739864,0.23003134,,
-0.20679055,-0.9386405,-0.08774371,,
-0.5685463,-0.08287108,0.82022506,,
-0.59092605,0.6803711,1.0,,
0.41586956,-0.37124714,0.16232774,,
-1.0,-0.043743327,0.62727845,,
0.17881307,0.33618113,0.9531914,,
0.58281326,0.57232,0.4531161,,
-0.23537019,-0.18681811,-0.12722272,,
-1.0,0.7602896,0.9053853,,
0.30238843,0.18546455,-1.0,,
-0.36768585,0.5670505,0.18121487,,
-0.16734335,-0.59262687,-0.0013878942,,
0.00461141,-0.5631151,-0.5484345,,
0.23578735,0.38689187,-1.0,,
0.012437075,-0.9021004,-0.41175404,,
0.8355064,-0.6660517,0.46962386,,
0.26126796,0.3713547,-1.0,,
-0.8659412,-0.74383914,1.0,,
0.163307,-0.5186167,-1.0,,
-0.18939427,1.0,0.4596008,,
-0.19779414,-0.6965978,-0.08478092,,
0.042506926,-0.59255046,0.99285185,,
-0.7979479,-0.27015463,-0.15058751,,
1.0,0.40215036,0.72669476,,
-0.6171109,0.6167139,-0.8344763,,
1.0,0.99313927,0.15977103,,
-0.40189984,-0.85668725,-0.4487722,,
0.41520298,0.41371703,-0.94734126,,
0.24931964,-0.6801518,1.0,,
0.43010014,-0.7621,0.11714199,,
0.68640846,0.40277466,0.31456786,,
-0.2646357,-0.5777463,1.0,,
0.45024756,0.5476092,0.51826304,,
-0.7115802,-1.0,0.98524046,,
0.057916217,-1.0,-0.020269424,,
1.0,1.0,-1.0,,
-1.0,0.25739944,-0.35361573,,
-0.55054754,0.24366198,-0.57294494,,
0.10828528,0.8486913,-0.68866074,,
-0.925136,0.60233957,0.13225988,,
-0.04265733,0.3201801,0.5940567,,
-0.6895726,1.0,-0.95055705,,
0.5613785,-0.3492592,-0.05717351,,
-0.2569208,0.68976575,0.4907872,,
0.049679816,0.64606005,-0.09476355,,
-0.2665674,0.7723725,-1.0,,
-0.48205468,0.42356372,1.0,,
-0.085935965,-0.42977875,0.07656565,,
0.47148204,-1.0,-0.058103904,,
-0.6150389,-0.8339505,-0.0050024893,,
-0.22403035,0.56425524,-0.92997926,,
-0.21281798,-0.75177634,0.11779402,,
-0.40504536,-0.71605796,0.8194636,,
-0.55911386,0.8770085,-0.5101467,,
-0.50758094,0.29548907,-0.84842205,,
-0.489317,-0.2507673,0.69838053,,
-0.65273917,-0.292626,-0.15927903,,
1.0,-0.7925772,0.4515706,,
-0.98183286,1.0,0.9635995,,
-0.42019874,-0.44385886,0.58560973,,
-0.5726853,-0.3856258,-0.43148094,,
0.87289876,-0.007135451,-0.7496995,,
0.05619365,-0.22260158,0.39437753,,
0.25727147,-1.0,-0.18050995,,
0.749841,-0.6065906,-0.9108373,,
0.49148312,-1.0,-0.86276484,,
-0.8425153,0.34387824,-0.20360419,,
0.9913403,0.4803272,1.0,,
-0.14784716,1.0,-0.7058103,,
-0.028195426,-1.0,-0.20882192,,
-0.5318333,-0.25449765,0.21030611,,
-0.25099397,0.1284333,1.0,,
-1.0,1.0,-0.2672241,,
0.5737643,0.33893812,0.4956769,,
-0.4827124,-1.0,0.103823885,,
0.35408974,0.77812344,-0.9654599,,
-0.43903285,0.49699533,-0.8234537,,
-1.0,-0.44388747,-1.0,,
0.7103721,0.6091047,0.40466455,,
-0.0069042593,-0.81012976,0.76353914,,
-0.17918189,0.39722842,-0.61110085,,
0.2876383,0.8656034,0.97930455,,
1.0,-0.9026877,0.5384276,,
-0.4094554,-0.1559719,0.681028,,
0.85890913,-0.18517178,-0.28881294,,
0.75978583,-0.5675444,-1.0,,
-0.79053414,,,,
0.38470355,,,,
0.9050367,,,,
0.568339,,,,
-0.4806425,,,,
-0.064851135,,,,
-1.0,,,,
-0.59006876,,,,
-1.0,,,,
0.59261876,,,,
-0.876887,,,,
0.036844283,,,,
-1.0,,,,
0.4039984,,,,
0.45042488,,,,
-0.648996,,,,
0.13395795,,,,
-1.0,,,,
1.0,,,,
-0.5967227,,,,
-1.0,,,,
-0.6810608,,,,
-0.030907571,,,,
0.42874503,,,,
-0.67443454,,,,
-0.59462976,,,,
-0.38926253,,,,
0.054081894,,,,
0.34793922,,,,
0.07916252,,,,
-1.0,,,,
-1.0,,,,
-0.6657871,,,,
0.8397956,,,,
-0.04378751,,,,
-0.20935354,,,,
-0.62384546,,,,
-0.8057235,,,,
0.2396918,,,,
0.49132085,,,,
0.31392884,,,,
-0.02777657,,,,
0.28063154,,,,
-0.14809364,,,,
1.0,,,,
0.56462723,,,,
-0.70349634,,,,
-0.20064688,,,,
-0.10464196,,,,
0.77760667,,,,
0.2191998,,,,
-0.13832822,,,,
-0.43619758,,,,
-0.069320194,,,,
-0.8627609,,,,
-0.43747538,,,,
0.6808494,,,,
0.7565128,,,,
0.525033,,,,
-0.19824556,,,,
0.6534629,,,,
-0.02079916,,,,
0.42802253,,,,
0.05629331,,,,
-0.03486517,,,,
0.2885988,,,,
-0.6005889,,,,
-0.14900579,,,,
0.4496679,,,,
0.0035504773,,,,
-0.4624657,,,,
0.8346751,,,,
0.8587588,,,,
-0.09929539,,,,
0.7918442,,,,
-0.23350239,,,,
-0.9038181,,,,
0.10292652,,,,
-0.8222352,,,,
0.33157507,,,,
-0.5153619,,,,
0.48369858,,,,
0.32508034,,,,
0.71432424,,,,
-0.4152084,,,,
-0.6695891,,,,
-0.45658296,,,,
0.715037,,,,
-0.14522481,,,,
-0.43925014,,,,
-0.056715805,,,,
0.5253032,,,,
-0.25128564,,,,
0.47748998,,,,
1.0,,,,
-0.7281339,,,,
-0.2689515,,,,
0.60233796,,,,
0.44487265,,,,
0.20184106,,,,
-0.97592527,,,,
1.0,,,,
-0.46531793,,,,
0.31390575,,,,
1.0,,,,
-0.08904468,,,,
-0.94408077,,,,
0.09455022,,,,
-1.0,,,,
1.0,,,,
1.0,,,,
0.021988763,,,,
0.21967293,,,,
0.272914,,,,
0.8050479,,,,
0.9491552,,,,
-0.34267563,,,,
-0.058906734,,,,
-0.17883372,,,,
0.3756072,,,,
-0.1199345,,,,
-0.1604643,,,,
0.6022211,,,,
-1.0,,,,
-0.6377725,,,,
0.1379575,,,,
0.4076281,,,,
-0.5271427,,,,
