L0,L1,L2,L3,Graph
0.5335536,-0.5070643,0.6355796,0.5930806,4
-0.45645115,0.13217604,-0.6134135,-0.03803738,4
-0.3572721,0.23103543,-0.35182592,-0.6122123,4
0.6730936,-0.4251852,1.0,0.80046767,4
-0.7118135,0.5714173,0.42324606,0.61848307,5
-0.17889774,0.42066747,0.29695493,0.20786242,5
-0.0046896264,-0.6550544,-0.27695823,0.148331,7
0.6248852,0.20937127,-0.6675562,1.0,7
-0.37865573,-0.13722001,-0.8153653,-0.4003201,7
-0.15894236,-0.30953676,-0.083462745,-0.45816827,6
-1.0,0.11847687,0.87095493,0.6355783,6
0.97514594,0.8408532,-0.6334043,0.9043475,6
-0.104486704,-0.8077873,-0.5811078,-0.9134037,10
0.21238768,0.23655006,-0.8136394,-0.505576,12
-0.22088644,0.45411527,0.56934357,0.028555907,15
-0.62489915,0.23609976,-0.46130124,0.7656911,19
0.6895634,0.28324953,0.8922031,-0.17109482,19
-0.21481088,0.22879075,0.55487025,0.43496037,19
0.020112798,0.24857643,0.5312991,0.6703478,21
-0.71146894,0.00866726,-0.52503383,-0.89578056,21
0.6996488,-0.64636815,0.23101446,-0.6755783,25
-0.44630778,0.9199711,0.61348635,-0.6414633,37
-0.4825335,1.0,-0.60962737,0.5502503,37
0.513556,0.4848465,0.2567125,-0.3774264,37
-0.6606025,0.48063758,0.7433053,-0.9746937,37
-1.0,-0.8046204,-0.40116176,0.7123014,37
0.56945753,-0.8542936,0.909805,-0.9346354,37
-0.5241332,-0.81516755,-0.5934884,-1.0,37
0.30401975,-0.6918832,-0.8887687,0.7256491,41
-0.25925288,-0.12908013,-0.2252616,0.09117077,41
-0.35496968,0.6755916,-0.5406155,0.8836819,48
0.53283244,0.97177887,-0.64027995,-0.4147547,51
0.35566807,-0.12359223,-0.41653076,-0.5796162,55
-0.5145557,-0.9448699,0.67933255,-0.19465794,63
-1.0,-0.72242415,0.5389552,-0.24517192,63
-0.22755618,0.20674261,0.4607469,-0.7609321,70
0.44984502,-0.18431492,-1.0,-0.33645833,70
0.50348765,0.11438708,0.38624594,-0.3511452,65
0.08468037,0.7390277,-0.39041692,0.05999458,73
-0.56639075,-0.14033756,0.5303893,-0.8719517,73
-0.04789728,-0.039749965,0.014428461,-0.31553772,73
-0.25533473,0.9119179,-1.0,0.24185437,78
-0.33534232,-1.0,0.55917823,-0.8128183,78
0.8846663,-0.3948393,-0.23336896,-0.6370368,78
0.22943047,0.83311146,-0.9748999,1.0,78
-0.38047218,-0.53174996,-0.99176687,0.52856886,78
-0.51462936,0.91668427,-0.2191914,0.3513437,85
-0.24013957,0.2597158,-0.3971714,0.45096514,85
0.5005448,0.2752595,-0.4495475,0.9206258,85
-0.9106601,-0.44139168,0.10794091,-0.4226438,85
