L0,L1,L2,Graph
-1.0,1.0,-0.97308946,4
0.98014426,0.48660052,-0.6521647,4
0.83971465,1.0,0.51139235,4
0.77302915,-0.13278838,-1.0,4
-0.028812438,-0.7028423,-0.7622796,5
-0.025026456,0.6265725,0.68117726,5
-0.083847195,0.99448276,-0.9186988,5
-0.20651051,-0.48048288,-1.0,5
-0.24384025,0.39649025,1.0,9
-0.7903449,-0.19178516,-0.6338868,9
-0.31012228,-0.7545511,0.7258531,14
-1.0,0.2679974,-0.19312604,24
1.0,-0.1254634,0.2514206,42
0.80506396,-0.04480303,-0.116787784,45
0.017198682,0.6618831,-0.23622921,64
-0.93990487,1.0,0.075504735,64
0.32669657,0.13987397,-0.93006694,62
0.6029818,-0.6119744,0.4336756,69
0.18000564,-1.0,0.66745543,69
0.9368555,1.0,0.50179356,69
0.42430142,-0.9153467,-1.0,69
-0.5959476,0.23057467,1.0,76
0.97358716,-0.020037822,0.8480879,76
0.47133508,0.75586534,-0.14006981,85
-0.5704319,-0.40031758,-0.22086406,85
-0.22520736,-0.1721462,-0.5191247,85
1.0,-0.60071564,-0.37224355,87
-0.29642922,-0.318101,0.04174336,91
0.6040949,-0.6457004,-0.38708568,91
-0.028560221,-0.45224243,-0.7496379,91
-0.09500811,-0.21724558,-0.438336,86
-0.6889849,-0.56468254,-1.0,116
-0.9200193,-0.06440213,-0.38551277,116
-1.0,0.57108927,0.45484042,116
0.7339101,-1.0,0.013502456,116
-0.3507859,-0.46044034,-0.43640897,120
0.23480375,0.92653245,0.30125517,120
-0.5760994,0.5776504,-0.5993925,120
-0.2620439,0.08445956,0.56874824,120
-0.88454187,0.66489345,0.8109071,120
0.49051195,0.2062423,-1.0,120
-1.0,-0.47309637,-0.9516958,120
0.92581123,-0.9136093,-0.6912175,118
0.83600295,-0.51400435,-0.8437108,118
0.0778428,-0.050858326,-0.6663223,118
-0.83895516,-0.90298194,-0.35194272,118
0.6909219,1.0,-0.13253082,118
0.17478323,-0.89961773,1.0,125
0.4429295,-0.48630968,0.81101805,125
-0.9145712,1.0,-1.0,125
0.25546023,0.009275138,0.26369333,
-0.21558526,1.0,-0.9523088,
0.7563566,0.1276678,-0.37526286,
0.3962,-0.79476476,-0.47978568,
0.956545,0.49354547,0.27974343,
0.29822218,0.42735147,-0.036447372,
-0.5072168,-0.5825398,-0.37953353,
1.0,0.8223386,0.37823668,
-0.9327753,-0.2415595,0.3715775,
-0.72163755,-0.4731245,0.1835703,
-0.44707677,-0.639335,-0.31475255,
1.0,-0.023547217,-0.25945383,
-0.5404907,0.09577435,0.058060557,
0.22974758,-0.58707786,0.048369646,
-0.50801945,-0.94840336,0.07677726,
1.0,1.0,-0.3952952,
0.8254118,-0.9425318,-0.423469,
-0.9115088,0.56838375,1.0,
-0.29852813,-0.26697916,,
0.25467706,-0.34495413,,
0.30575827,1.0,,
-0.26813912,0.015024811,,
-1.0,0.07769713,,
0.74230486,1.0,,
-0.8031577,-0.86583364,,
1.0,0.5152197,,
0.373117,0.09868345,,
-0.64790773,0.37738848,,
0.23609938,0.6630113,,
-0.21004468,0.18646616,,
0.11594637,0.9198163,,
-0.4392936,-0.39033437,,
-0.260039,0.075695366,,
0.14336926,-0.22131966,,
-0.4234745,-1.0,,
-0.47202265,-0.73802483,,
-0.19932583,0.89592767,,
0.078676134,0.68339163,,
0.5939119,0.6321343,,
-0.68484235,-0.25674203,,
-0.07312104,0.7002252,,
1.0,-0.7699624,,
-0.13138944,0.17614058,,
0.5229409,-0.28942448,,
-0.040537715,-1.0,,
0.9166092,-0.462525,,
-0.13783574,0.026780486,,
-0.16973266,0.031380594,,
0.98452246,0.6821111,,
0.04492388,-0.44133556,,
0.96690744,-0.59949595,,
0.49596202,0.4002948,,
0.67384243,0.04162921,,
-0.49923712,-0.6224139,,
0.60974765,-0.8876246,,
0.71307194,-0.74540436,,
0.82449234,0.1304557,,
0.14021516,-0.6141517,,
-0.8988281,0.32383594,,
-0.14567515,-0.06438945,,
0.23966952,1.0,,
-0.3644133,0.555872,,
0.6266582,-0.8448864,,
0.72165465,-0.283661,,
-0.2465439,0.41778046,,
-0.2364241,0.54997057,,
0.78304476,0.34583056,,
0.3526416,-0.04918657,,
0.99552333,0.48238248,,
-0.6521691,0.18908787,,
0.5869486,0.3941659,,
0.47874397,-1.0,,
0.6811321,0.021660186,,
0.45914635,0.76229715,,
0.81647646,-0.45043892,,
1.0,-0.14975959,,
0.75352466,0.57012653,,
-0.2686808,0.55886954,,
0.3058481,-0.8864709,,
-0.32549542,0.37897006,,
0.20661156,1.0,,
-0.27210614,-0.7643329,,
-0.14373037,0.58162344,,
0.03991676,0.24792267,,
-0.59442765,-0.15607065,,
0.051727682,0.5718405,,
0.9624753,0.8646858,,
-1.0,0.12073616,,
0.36144027,0.34086362,,
0.05745946,-0.3428949,,
-0.6589346,-0.36603576,,
0.21811703,-0.77351713,,
-0.1764077,-0.1670706,,
0.568329,-0.47699946,,
0.34020218,0.32214856,,
-0.63760644,0.571422,,
0.52938086,-0.4300578,,
-0.37246895,0.27835,,
0.9520386,0.23241931,,
-0.048339307,0.18968207,,
-0.12048291,0.8439609,,
-0.6901418,-0.34357136,,
-0.7114923,0.979265,,
-0.09308079,-0.42829952,,
-0.1254775,0.2554699,,
0.15391374,-0.06890711,,
0.94597524,-0.09344682,,
0.9292042,1.0,,
0.23740587,-0.22991729,,
0.37311,0.34245357,,
0.19439432,0.25087142,,
-0.16374665,-0.67350787,,
-0.35935444,0.23877878,,
-0.3087522,-0.8576447,,
-0.15057561,0.5380924,,
0.13443962,-1.0,,
0.845485,0.88792104,,
0.78917444,0.861652,,
-0.9964684,1.0,,
-0.5453601,1.0,,
0.41117927,-0.6393381,,
0.20660429,0.6055007,,
0.068651795,1.0,,
-0.8532336,0.16669731,,
-0.65648186,0.65523714,,
-1.0,-0.90299964,,
0.22379702,0.13749921,,
-1.0,0.15120164,,
0.041181535,-0.8199321,,
0.8888014,0.39022854,,
-0.08820721,0.5895933,,
-0.63063097,-0.12643376,,
-0.7813445,0.2693234,,
-0.5248109,-0.017764851,,
-0.90223753,-0.51938784,,
-0.14666644,-0.29154155,,
0.3775104,-0.02435562,,
0.6292306,-0.9807225,,
0.9713984,0.9396961,,
0.0752407,-0.56375027,,
0.20660195,-0.18923505,,
-1.0,-0.51744074,,
0.71119845,0.4238953,,
0.8049069,0.44977003,,
-0.88714945,-1.0,,
0.991858,-0.60907865,,
-0.73896813,0.47048178,,
-0.71825194,-1.0,,
0.02632971,0.3360619,,
0.8601802,-0.35750112,,
0.5148586,0.60690135,,
-0.035258472,0.760498,,
-0.2116422,-0.57795715,,
-0.35526425,0.12117481,,
0.5336102,-1.0,,
-0.88588923,0.6107416,,
-0.2464773,-0.704952,,
0.13537858,0.7089663,,
-1.0,0.89663756,,
0.6662695,-0.95020425,,
-0.051539883,-0.051792223,,
-0.8410716,-0.91075635,,
0.9595432,-0.8902368,,
-0.07101225,0.397928,,
-0.112013236,-0.9836864,,
-1.0,-0.35577717,,
0.31003886,-0.84642005,,
-0.30306733,0.8309885,,
0.8533595,-0.17811137,,
0.40049773,-0.6772715,,
-0.43034136,-0.23437652,,
-0.07173511,-0.517795,,
-0.76109946,0.28343526,,
0.044705234,1.0,,
0.97163635,0.89614135,,
-0.6764794,-0.70278233,,
1.0,-0.53178656,,
0.5664896,0.5630088,,
-0.6436321,0.17919225,,
-0.555486,-0.22034323,,
-0.39893752,0.6034197,,
0.9051267,0.023788407,,
0.55411637,0.45696938,,
-0.8499854,0.7163311,,
0.33878008,-1.0,,
-0.5285078,0.9251901,,
-0.49733582,0.884566,,
0.35345837,0.061062105,,
0.7273595,0.10979301,,
0.9016534,-1.0,,
1.0,-1.0,,
1.0,-0.16445684,,
-0.99562436,-0.5212072,,
0.4269461,-0.011322767,,
-0.04458987,-0.2898454,,
0.33743834,0.37196398,,
-0.59695697,0.26809978,,
0.34956187,-0.33664358,,
-0.96756387,0.35629275,,
-0.5129963,0.71834224,,
-0.722848,0.6755023,,
-0.34354755,-0.4422178,,
0.67787117,-0.7470076,,
0.65736187,0.9620244,,
0.17135203,0.35525948,,
-0.08398856,0.7864026,,
-0.6922037,0.8840053,,
0.34347138,0.20854837,,
0.67589617,-0.28375703,,
-0.5264791,0.4996723,,
0.8771626,0.048081577,,
-1.0,0.0072621256,,
0.8114423,0.7510004,,
0.8919221,-0.61057484,,
-0.5690764,-0.5892694,,
0.66425145,-0.5814016,,
-0.7567065,0.37495142,,
0.421874,0.26719183,,
0.69147426,-0.32498252,,
0.7602775,0.79095984,,
-0.54713225,-0.26837343,,
1.0,-1.0,,
0.4985709,,,
0.54052186,,,
0.8640392,,,
1.0,,,
0.7733597,,,
-0.8817516,,,
0.3205914,,,
0.4109577,,,
-0.49465907,,,
1.0,,,
0.28399047,,,
-0.6267996,,,
0.14314365,,,
-0.53463763,,,
0.8069668,,,
0.8280963,,,
0.021379143,,,
0.7896136,,,
0.00498417,,,
-0.33714646,,,
1.0,,,
-0.7753675,,,
0.4960618,,,
-0.86549616,,,
0.17870852,,,
-0.7025849,,,
0.30749917,,,
0.531098,,,
-0.71382785,,,
0.5024587,,,
0.06911203,,,
1.0,,,
-1.0,,,
-0.7696411,,,
1.0,,,
-1.0,,,
0.6334983,,,
0.37745598,,,
0.5154874,,,
-0.8016617,,,
0.3710036,,,
-0.3934658,,,
-0.7758445,,,
0.71998006,,,
0.17813556,,,
-0.2696641,,,
0.39989185,,,
-0.18622178,,,
0.29620937,,,
-0.5526757,,,
-0.6686094,,,
-0.17226964,,,
-0.24264076,,,
0.6637239,,,
-0.30305827,,,
0.8866283,,,
-0.4105812,,,
-0.17341241,,,
0.38363373,,,
0.61930096,,,
0.29811633,,,
-0.8275393,,,
0.5024315,,,
0.7196595,,,
-0.039552778,,,
0.87245524,,,
-1.0,,,
-0.82678324,,,
-0.6023936,,,
-0.98167026,,,
0.37323937,,,
-0.68434167,,,
1.0,,,
0.3946224,,,
-1.0,,,
0.23827498,,,
0.89138985,,,
-1.0,,,
-0.8604364,,,
-0.8636075,,,
