L0,L1,L2,L3,Graph
0.42020547,0.2712965,0.061147213,-0.5193688,4
0.6719175,-0.895951,-0.61151123,0.3459241,4
0.3545763,0.058046848,0.75040853,0.4861037,4
-0.5942385,0.8502484,0.6626198,-0.1671392,4
-0.3211244,-0.2224712,-0.4625348,0.081393614,5
0.54729724,0.25677052,0.2455336,-0.30316764,5
0.459534,-0.11540219,0.09255598,0.2902384,5
-0.27547795,0.40084115,0.29733914,1.0,6
-0.103618264,0.73045707,-0.05630465,0.61062336,6
-0.47491544,0.03526041,0.6069956,1.0,6
0.28322038,0.79344547,0.5726303,-0.533832,9
0.95668864,0.04912188,-0.2846446,0.33958435,9
0.5385235,0.97267616,0.95855784,0.40435988,9
0.43492275,0.37717897,-0.5339301,0.46971333,9
0.39108354,0.8846083,-0.59674495,0.91268325,9
-0.07881747,-0.46804386,-0.53780615,0.095377475,15
1.0,0.2635859,-0.5358176,-0.001826711,15
-0.042019486,1.0,0.1433277,-0.11992204,15
0.78302765,0.029639795,0.90452397,-0.7328245,15
0.081908286,0.886036,0.0013016313,-0.5942065,15
-0.76875556,-0.2606362,-0.5878592,0.6021961,15
0.8951337,0.079998784,-0.8129147,-0.7196367,15
0.71259594,-0.5723322,-1.0,-0.53769165,17
-0.5753397,-0.50229543,0.69254386,0.26463103,17
0.09835699,0.28314957,0.42937768,-0.34234938,18
-0.16940874,0.096374705,1.0,-0.2854882,18
0.35344872,0.7711776,0.682749,-0.6373813,18
0.006242752,-0.8134598,-0.25096786,-0.21816784,18
1.0,-0.27199274,0.6887789,0.040222026,18
1.0,0.6968828,-0.8163772,0.22333966,18
0.57641894,0.19182438,-0.85614777,-0.6545088,19
-0.5442269,-0.34718695,0.94521135,0.34107125,22
-0.511482,-0.02171995,-0.19551778,1.0,22
-0.19534862,-1.0,-0.124734856,1.0,22
0.108036526,1.0,-0.3673574,-0.325186,22
-0.98557913,-0.043682218,-0.36959407,-0.6602213,22
-0.72989595,-0.23167989,0.12297421,0.19766259,22
0.4861151,0.39097548,-0.36660212,0.8397033,28
-0.7772601,-0.056483895,-0.20361602,0.47075963,28
0.36089724,1.0,-0.46215504,-0.9327743,28
0.30177015,-0.106720015,-0.7149794,0.7285708,28
