L0,L1,L2,Graph
-0.4594322,0.2179827,-0.7022362,5
0.63540953,-1.0,0.53878164,5
0.41720486,-0.06949058,-0.7818397,5
-0.7460551,0.38697776,0.63122565,5
-0.120972335,0.70207494,-0.9260018,6
0.42038482,0.09398009,0.98306483,6
-0.6736574,-0.03759708,-1.0,6
-0.11673072,0.02579631,-0.4950501,6
-1.0,0.060364872,-1.0,9
1.0,1.0,-0.43369454,9
1.0,-0.0029694624,-0.16809732,9
-0.41688138,-0.23610547,0.5035859,9
-0.7643489,-0.32257345,0.090670735,9
0.6626273,-0.5665696,0.9563988,9
-0.9399755,-1.0,0.803146,9
-0.17944774,-0.42087662,0.39635804,9
0.9194863,-0.99066687,-0.05470576,9
0.97653663,-0.5978894,-0.72814757,9
0.62535846,0.20745184,0.79025894,9
-0.16666561,-0.8031598,0.2466345,10
0.6017982,0.088213675,-0.8821677,12
-0.77334005,0.19821426,1.0,13
-1.0,-0.04541281,-0.3566524,13
-0.39273173,-0.16304544,-1.0,16
0.42033356,0.3217618,0.86188805,18
0.31609708,-0.37342474,0.21769978,21
0.12318641,0.0673375,0.16751179,21
0.15958767,-0.2624126,0.8957803,29
-0.2925531,0.26638436,0.20290357,34
0.27877635,0.9679661,0.17665367,34
0.81563336,-1.0,-0.61129403,34
-0.16377807,-0.87622947,0.21335301,34
-0.74253535,-0.42806298,-0.1550206,34
-0.43513012,0.54373896,-0.0477888,34
0.5835281,0.97948515,0.077115506,37
0.51480705,0.65669024,0.53916836,53
-0.026009828,0.70456904,1.0,53
0.8273747,0.3534373,0.24013095,74
-0.9502422,-0.20072414,-1.0,74
-0.10155873,0.32986128,0.31145838,74
1.0,-0.004612103,0.42482308,74
0.8665635,0.949412,1.0,74
0.64974827,0.620175,1.0,74
-0.66509944,1.0,0.5538594,74
0.9420911,0.6543934,-0.94578403,74
-1.0,0.19170612,0.947862,82
0.64032584,-0.58461607,0.81265587,82
-0.3563084,0.23393032,0.094215065,78
0.46794447,-0.037174895,0.21651016,75
0.97143686,-0.4788138,-0.5113839,85
0.26525608,-0.08267973,-0.94859195,
-0.35053238,-0.19601583,1.0,
-0.76023805,-0.6253632,-0.06849626,
0.54686326,-0.7252421,-1.0,
0.08225286,0.33149207,0.72622603,
-1.0,0.08035397,0.7226039,
-0.3481171,0.6685781,-1.0,
0.80654025,-0.09617336,1.0,
-0.5343535,0.6384951,-0.61318743,
0.07681985,0.91984224,0.31000343,
-0.08109425,0.7761165,0.025397804,
-1.0,0.03946933,0.20589064,
0.5591408,0.39077973,0.40915886,
0.2935944,-0.06661329,-0.81364346,
0.48235112,-0.97394615,-0.4868977,
0.17233427,-0.9337504,0.4556795,
0.056241322,0.78884673,-0.884966,
-0.13797364,0.99188197,-0.033708107,
-0.84300566,0.21106881,0.78768885,
-0.98338854,-0.40150622,0.080840886,
1.0,-0.42085588,0.3582289,
-0.314298,-0.5338394,-1.0,
0.24150476,-0.6786869,-0.61735797,
0.31082135,-0.10489834,0.2547878,
1.0,-0.5399497,-0.8225212,
0.8798718,1.0,-0.3905147,
0.22231127,0.59185576,-0.52508235,
-0.787663,0.39398167,0.39793858,
0.6013088,-0.7490386,0.5007017,
-1.0,-0.7197605,-0.59538424,
-0.45529008,-1.0,0.63818645,
0.27150655,0.5419247,-0.24207026,
-1.0,-0.25742376,0.06165573,
