L0,L1,L2,Graph
0.12004177,-0.048855424,-0.32681817,3
0.38666284,0.9452076,0.5790509,5
0.22403264,0.3996966,-1.0,5
0.28425074,-0.74319905,0.35148895,5
0.65675414,0.54861647,0.13602197,6
0.6256927,-0.34985572,-0.46728754,9
-1.0,0.436171,-0.8344801,10
-0.35748222,-0.26212156,-0.18367626,20
-0.47401232,-0.23445213,0.37633616,26
1.0,-0.69008577,0.12256034,35
0.06450391,-0.31979147,0.8484937,35
-0.02561023,-0.8837614,1.0,35
0.4151342,-0.7084846,-0.9347416,35
0.7736051,0.12961859,-1.0,45
0.3019626,-0.49768215,-0.92599803,45
-0.20729974,-0.7423061,1.0,40
0.2534744,-0.86698323,-0.4440804,54
-0.17866625,0.20006722,-0.33525836,54
0.6470033,-1.0,-0.042797744,54
0.28834376,-0.26323706,0.7279689,54
0.48652607,-0.3631149,0.60038286,54
-0.4416721,-0.57631356,0.4683194,53
0.7932341,1.0,0.12671924,53
1.0,0.7606221,1.0,53
-0.05110497,-0.897809,-0.49292636,54
-0.8080256,0.91662157,-0.72259396,54
-0.59967315,-0.6593021,-0.55615366,64
-0.3978794,-0.19199097,-0.52581704,77
-0.7473817,-0.38658857,-0.2771212,77
0.53980035,-0.4875449,0.38223296,78
0.5417991,0.17916976,0.09217587,71
0.4239579,-0.57424676,0.0723573,71
-0.31708264,0.60066867,0.50476575,71
0.6649663,0.37898496,-0.12151273,71
-0.5353452,0.11664696,0.81097996,84
-1.0,0.8376924,0.57529825,81
0.925398,-0.05396673,1.0,85
-0.36365557,0.13927132,-0.26818484,85
-1.0,0.22552146,-0.96342844,94
1.0,0.2324915,-0.8602632,92
0.42603296,-0.66334647,-0.802522,92
0.3043164,-0.9467904,-0.47883874,91
-1.0,-0.10658479,0.66204226,91
0.43517458,0.1546002,-0.2052995,91
1.0,-1.0,0.6105763,100
-0.5591153,0.049574412,-0.14243001,100
-1.0,0.9024574,0.19649398,100
1.0,0.46127075,1.0,100
-1.0,-0.8121412,1.0,112
-0.1412132,-0.05313138,-0.037555344,112
0.91888374,1.0,0.25604862,
-0.591281,1.0,-1.0,
0.020587176,-0.49444786,0.23890898,
-0.93432426,-1.0,0.50156313,
-0.9601407,-0.34597802,-0.9450855,
-0.11554996,-0.61517906,-0.20447987,
-0.089281216,1.0,0.22109771,
-0.98968923,-0.35603335,-0.29278752,
-0.32424635,-0.6605981,-0.38996625,
0.8670183,0.5136052,-0.08049811,
-0.40882123,0.16471133,1.0,
-0.7766021,-0.20481916,-0.8885019,
-0.115424715,-0.13280503,0.45056838,
0.33844036,-0.04874081,0.4535247,
-1.0,0.110820495,0.7205849,
0.26977816,0.40498394,-1.0,
0.25425985,0.9070629,0.6051137,
-0.95413285,-0.2996923,-0.43967873,
0.47538048,0.3179683,,
-1.0,0.6139729,,
-0.6676286,-1.0,,
-0.5656609,0.16065182,,
0.4804829,1.0,,
-0.17313328,-0.9288229,,
1.0,-0.60076207,,
0.2554617,0.94245815,,
0.3172125,-0.5650474,,
0.6456505,0.23464254,,
0.63767415,-0.90351766,,
