L0,L1,L2,Graph
0.59422773,0.48992965,0.5389142,4
0.34655583,0.9203688,-0.16219917,5
-0.28701496,-0.08364701,-0.6770127,6
-0.32880616,-0.45320722,-0.593271,7
0.98617506,0.8250428,-0.74913,7
0.06928301,-0.06268442,0.18410167,7
-0.36836106,-0.12387523,-0.4193046,7
-0.92822194,0.07824987,0.25867656,7
0.25946307,-0.8152866,0.7797955,7
-0.07853842,0.23491453,0.6633979,12
0.90648806,1.0,0.35056418,16
-0.7997277,-0.26622832,-0.666754,21
-0.16447058,0.6298698,0.4923747,21
0.19338623,1.0,-0.45440903,23
0.8098937,0.94504726,-0.20896047,24
-1.0,0.28088763,0.8673016,27
-1.0,-1.0,-0.78149545,33
-0.03951727,0.9983629,1.0,32
-0.7889986,0.3792572,0.056371525,39
0.9116687,0.4877292,0.12932986,39
-0.75479394,0.14248645,-0.679985,39
0.77445483,-0.29055148,-0.5397375,39
0.98288393,-0.17509684,-0.6175763,39
-0.06404813,0.43101436,-0.1518856,49
-0.7330412,0.6162697,-0.045967907,53
-0.21620214,0.17236564,0.4714669,53
-1.0,1.0,0.4562766,53
-0.86980194,0.33860242,0.7035365,53
0.18629667,-0.8703042,0.7753247,53
-0.49280787,-0.049952656,0.1838902,53
-0.06004736,-0.9571408,-1.0,53
-0.6903426,1.0,1.0,53
-0.91894114,0.659992,-0.24398765,57
-0.6255934,0.0057994425,0.04688871,64
-0.650279,1.0,-0.57194847,62
0.6394596,0.28707582,-0.20792776,62
0.18453266,-0.20085725,-0.631611,68
0.4975654,-0.8568363,0.5647938,68
-0.20606413,0.4447819,0.13736592,70
0.58422345,-1.0,1.0,75
0.61818796,-0.52270734,-0.7118486,77
0.46833226,0.53130937,0.6575285,77
1.0,0.81834626,0.54199886,77
0.527342,-0.18839893,-0.027813077,77
0.48187804,0.42522356,-0.9645638,77
-0.4815924,-0.2918219,-0.4527043,77
-0.52367723,1.0,-0.69099236,77
0.5611194,-0.6224605,1.0,77
-0.050615728,0.56678385,-0.4366268,76
-0.1459144,-1.0,0.731053,76
-1.0,0.5965847,-0.044073563,
-1.0,0.15640593,-0.042100906,
-0.04668492,0.24565083,0.56674856,
-0.013303056,0.29535055,-0.59550345,
0.7733557,-0.6889117,0.31315824,
-0.5135609,-0.18038002,0.81555396,
0.58243084,-0.2851654,0.0021024086,
0.5206152,0.9629612,-0.65947056,
0.6294574,0.18201284,0.23062623,
0.4142035,-0.2235334,-0.678794,
1.0,-0.16488838,-0.6822706,
-0.75639796,0.8420362,-0.14838731,
-0.04041464,0.4586345,0.5098817,
0.25265068,-0.8656369,-0.28607145,
0.025358945,-0.9677011,-0.54984546,
-0.3875268,-0.5603544,0.9924902,
0.19685104,-0.11355582,1.0,
-0.13963948,0.0058371425,-0.27736092,
0.7924781,-0.7752102,,
0.5640356,0.45636407,,
0.26933658,0.5907421,,
0.7328546,0.90826887,,
-0.20893897,-0.93021876,,
0.71278334,-0.10029261,,
0.87259233,-0.49726152,,
0.22700988,-0.62310416,,
-0.5172767,0.94434065,,
-0.70051956,0.15789926,,
0.21430682,0.5178781,,
0.8481909,-0.4078965,,
-6.529093E-4,0.23862799,,
-0.9912374,-0.078219295,,
-0.8702022,-0.94554794,,
-0.14538603,0.5886681,,
0.32473338,0.64108324,,
0.61443555,-0.88432646,,
-0.115201645,-0.60362005,,
0.9055622,-0.15122712,,
-0.72298765,0.6222588,,
-1.0,0.01765424,,
0.3931713,0.8201239,,
0.5814247,-0.81325245,,
-0.23257835,-0.59935045,,
0.9527797,-0.28674567,,
0.6479535,-0.5735036,,
-1.0,0.16261123,,
-0.47494975,0.77925026,,
0.5796629,-1.0,,
0.050477028,-0.8227637,,
-0.88821375,-0.12306118,,
-0.2774647,0.23375191,,
0.86360276,0.6753367,,
-1.0,1.0,,
0.15383932,0.607281,,
-0.43585074,0.24172539,,
0.73741174,0.7492353,,
0.41309243,-0.14017636,,
0.8760123,-0.76900154,,
-0.7574947,0.5274968,,
0.038106456,0.6370231,,
1.0,1.0,,
-0.021557689,0.6669055,,
-0.20998372,-1.0,,
-0.06622726,0.0073190928,,
0.123245984,-1.0,,
-0.45331267,-0.121206686,,
-0.5586153,0.39442453,,
0.58237827,-0.93681496,,
-0.01727131,-0.2955733,,
0.21103355,0.8779032,,
-1.0,-0.46347186,,
0.4382989,0.013210297,,
0.60098296,0.0739007,,
-0.3481138,0.5041567,,
-0.5128923,0.98910755,,
1.0,0.50427794,,
-0.3282646,0.6165184,,
0.2135222,0.9732604,,
-0.5784123,-0.3984412,,
0.8428161,-0.19957426,,
-0.56767726,-0.8045824,,
0.23303935,-0.379924,,
0.15950465,-0.4178155,,
0.5356368,1.0,,
0.92630744,0.84377134,,
-0.10333086,-0.9367548,,
0.7856691,0.897177,,
-0.7317248,0.44208777,,
0.6157571,-0.6841013,,
0.73175454,-0.6664446,,
0.82958317,-0.10180855,,
0.7696564,0.6588737,,
1.0,-0.04610722,,
0.8293284,-0.26630127,,
-0.046642393,-0.86636585,,
0.2647269,-0.19822426,,
0.038667206,-0.96002954,,
0.63266385,0.35698515,,
0.53368497,0.5166682,,
0.16911179,0.6813438,,
0.19366886,0.11000965,,
-0.1467048,0.92387813,,
-0.5149304,-0.07836835,,
0.2505009,-1.0,,
0.8383652,-0.9118824,,
-0.49113384,0.17371319,,
0.41826397,0.376369,,
-0.96881604,0.4426118,,
0.985198,-0.085720025,,
0.71143353,0.18915507,,
0.73980534,-0.6892883,,
0.71278113,0.9537664,,
-0.8895389,-0.25999367,,
-0.9995066,0.75502795,,
0.18020737,0.7573842,,
0.9517986,-0.64581674,,
-0.8415396,-0.33099735,,
-0.31259945,-0.25935376,,
1.0,0.80595607,,
0.38830024,-0.24123728,,
-0.62975466,-0.26688734,,
0.5353942,-0.19556656,,
-0.4784822,-0.3839376,,
-0.30428958,-0.81187904,,
-0.91269463,-0.2154473,,
0.72015357,-0.26724386,,
0.5691197,0.22767824,,
0.27491647,0.1932868,,
-0.55692035,1.0,,
0.09316708,-0.32716295,,
-1.0,0.36723542,,
0.62264794,0.9049855,,
-0.3838787,0.3135625,,
0.3121418,0.6326586,,
-0.38111797,0.3657042,,
0.13009298,-0.6763077,,
0.17560798,0.74167335,,
0.68592334,1.0,,
0.8268268,-0.72362435,,
-0.009604394,0.36189494,,
-0.9948288,-1.0,,
-1.0,0.3684812,,
0.94554096,-0.62622195,,
0.19950521,-0.55535185,,
-0.60248876,-0.8531467,,
0.8602676,0.7284809,,
0.1727956,-0.2781943,,
0.004797429,-0.5340094,,
0.4210692,0.6323409,,
-0.18801558,0.79167986,,
0.91716516,-0.96056527,,
-0.22295904,0.45756793,,
-1.0,-0.15379766,,
0.04840651,0.9030988,,
-0.6826432,-0.051424146,,
-0.59470266,0.64537215,,
-0.056949407,-0.731152,,
0.4554592,0.46627468,,
0.27898368,-0.40809816,,
0.11252949,-0.41233236,,
0.83812207,-0.80340064,,
1.0,-0.66518974,,
-0.6771341,0.2740473,,
0.099102184,-0.005018629,,
-0.18837056,-1.0,,
1.0,0.22247802,,
-0.5109832,0.62136185,,
0.30051205,0.4245122,,
-0.9598955,-0.5490867,,
0.14724359,0.37820774,,
-0.84659874,0.5471988,,
0.73464084,0.2923386,,
0.23592621,0.32957792,,
-0.22127485,0.54111785,,
-0.53626764,-0.35912395,,
0.427395,-0.6780798,,
0.45785037,0.3051963,,
0.5421126,0.36050367,,
-0.53181016,-0.729171,,
-0.3646778,0.87310994,,
0.25879645,0.67834777,,
0.9274295,-0.5643565,,
0.3479719,1.0,,
-0.28905135,-0.09595212,,
-0.28772774,-0.7907162,,
0.7610339,0.09943737,,
-0.5197117,1.0,,
-0.33215213,0.023007497,,
-0.8674373,0.062752426,,
-0.32797438,0.8361404,,
0.9482462,1.0,,
0.47776425,-0.697206,,
-0.27396223,1.0,,
0.8897931,-0.15870309,,
0.5795771,0.38486156,,
1.0,0.42552468,,
-1.0,0.5722547,,
0.04709138,0.59575826,,
0.06963217,-0.83154786,,
0.019957766,-0.08573842,,
-0.1510289,-0.48101634,,
0.5267877,1.0,,
0.68260974,-0.21764173,,
-0.5714959,0.5151238,,
0.64020073,0.7804275,,
0.20299304,0.8715127,,
0.2137249,-1.0,,
0.050571635,0.103851885,,
0.13059622,-0.287794,,
0.90971375,0.111259304,,
-0.15845081,0.7245786,,
0.9477706,-1.0,,
-0.9001559,0.5812659,,
-0.5689589,1.0,,
-0.6793566,-0.52590185,,
1.0,-1.0,,
-1.0,0.71368176,,
-0.46910816,-0.5266595,,
0.16219634,0.43765125,,
1.0,1.0,,
-0.28279632,-0.65914434,,
-0.38437766,0.11695084,,
-0.8016622,,,
-0.5791856,,,
-0.11258352,,,
-0.11149035,,,
-0.29419643,,,
-0.0833547,,,
-0.5562841,,,
-0.29107916,,,
-0.5279821,,,
-0.70733005,,,
-0.22364964,,,
-0.2712909,,,
-0.635141,,,
0.6980225,,,
-0.47584143,,,
0.5371756,,,
-0.7887243,,,
0.11733582,,,
-0.92431486,,,
-1.0,,,
0.6294574,,,
0.87586915,,,
-0.020403784,,,
-0.7979605,,,
0.2885269,,,
-0.3015356,,,
-0.39683142,,,
-0.48479754,,,
-0.6625812,,,
0.4756597,,,
0.3070963,,,
-0.11364643,,,
0.70056164,,,
0.8618123,,,
0.56395966,,,
0.74217206,,,
-0.35995877,,,
0.57688135,,,
0.30030668,,,
0.97162277,,,
-1.0,,,
0.56993234,,,
0.852808,,,
0.43933436,,,
-0.2878167,,,
0.09907614,,,
1.0,,,
1.0,,,
-0.6634507,,,
-0.21016331,,,
-1.0,,,
0.10200722,,,
0.08894539,,,
-0.8648637,,,
-0.5882426,,,
0.48830357,,,
-0.874477,,,
0.327816,,,
0.1025953,,,
-0.02191995,,,
-0.9802061,,,
-0.0027849972,,,
0.7477782,,,
0.54631567,,,
0.78426385,,,
-0.43635398,,,
-0.26151666,,,
0.5448183,,,
-0.080149114,,,
-1.0,,,
-1.0,,,
0.8196385,,,
0.116033494,,,
-0.23112747,,,
-0.41937187,,,
-0.8624966,,,
0.8803404,,,
-0.59093595,,,
0.3241195,,,
-1.0,,,
-0.23285599,,,
0.9086833,,,
-0.04904318,,,
1.0,,,
-0.83441895,,,
0.19556466,,,
0.5022312,,,
-0.5452072,,,
0.48682487,,,
0.29960883,,,
0.68563366,,,
-0.45688486,,,
-0.11590068,,,
0.12266769,,,
-0.83560115,,,
-0.29135177,,,
0.15200365,,,
-0.4787339,,,
0.5291499,,,
0.010319084,,,
-0.28497443,,,
0.6401219,,,
0.448787,,,
0.93008506,,,
0.069882035,,,
0.035045877,,,
0.07148147,,,
-0.4576826,,,
0.41932085,,,
-1.0,,,
0.67225057,,,
-0.18627322,,,
-0.1264496,,,
0.9287194,,,
0.13751398,,,
0.5345806,,,
0.20399013,,,
0.3023039,,,
-0.9700089,,,
0.35044307,,,
0.4331844,,,
-0.15162677,,,
0.523817,,,
-0.2347244,,,
0.31140757,,,
-0.86248726,,,
-0.20500602,,,
-0.044987917,,,
