L0,L1,Graph
0.97026247,0.4091618,3
0.19151878,-0.7906199,4
-0.5379474,-0.170706,5
-0.6284739,0.011134028,5
0.3371452,1.0,5
-0.78234756,-0.7252287,5
-1.0,-1.0,6
-0.15552607,0.34791577,6
0.57669187,-0.51410156,6
-0.2002705,-0.2786929,7
0.6191406,0.405754,7
0.025610149,-0.9474897,7
-0.16463888,0.60081136,7
-0.7555336,0.6694555,7
0.31086805,-0.3486303,7
-0.8336272,-0.7050372,7
-0.73948956,0.9157684,7
-0.011881873,0.6452942,7
-0.81767404,0.69894654,7
-0.8015901,0.020942733,7
-0.99580365,0.17543708,7
0.004266858,0.052046686,7
-0.573099,-0.5687138,7
-0.5524484,-0.7686943,7
0.19215102,-0.23811893,7
0.64939666,0.64660144,7
0.2554072,0.3456154,7
-0.3214435,0.44695774,7
-0.38267267,-0.1742867,7
-0.7620531,0.45602039,7
-0.46029356,-0.74776256,7
-0.54653955,-1.0,7
0.7226501,-0.39946723,7
0.7623374,-0.118911155,7
0.34032574,0.93464637,7
0.5831007,-0.51617455,7
0.02157873,0.72550136,7
0.9075368,-0.21232897,7
0.6738606,0.5934262,7
1.0,-0.33623645,7
-0.6457154,0.3259875,7
-1.0,-0.70628995,7
0.6506193,-1.0,7
-0.7089168,-0.89750916,7
0.35558346,0.22340946,7
-0.78919566,0.5065554,7
0.26729065,0.8179896,7
-0.5617512,-0.3935165,7
-0.9029528,-0.118239395,7
-0.43577486,0.019912139,7
0.30009127,0.5448743,
0.6395568,-0.52332723,
-0.3623522,-0.12344629,
0.42075092,0.23138168,
0.0066850334,-0.19265552,
-1.0,0.04827091,
0.5882398,-0.8828442,
0.7621027,0.32750687,
-0.970227,-1.0,
0.17408165,-0.29796976,
-0.9874488,-0.15808219,
1.0,-0.5340763,
-0.5742835,0.24316171,
-0.101343445,0.7344123,
-0.9392089,0.58450294,
0.44159558,-0.21734522,
-0.49061754,-0.5925958,
-0.5864562,-0.676803,
0.09758447,-0.8488146,
0.7208924,0.9845812,
0.2548846,1.0,
0.086152986,-1.0,
-0.70372295,-0.75036,
-0.4860966,0.1783345,
-1.0,-0.5607455,
0.023375178,0.36934817,
-0.71543413,-0.032807052,
-0.17656584,0.7398228,
0.43079987,-0.9193156,
0.34266025,0.18695587,
0.29428554,-0.09476733,
-0.04723943,0.6574677,
-0.51925516,0.110903144,
-0.25218546,0.8054157,
-0.5379416,-0.762895,
-0.39922658,0.103042156,
1.0,-0.22290175,
0.7760186,0.32497573,
-0.52989,0.83854634,
-0.58948654,0.48601002,
0.38891745,0.84588784,
0.2810774,0.62424636,
-0.5306959,-1.0,
0.43777144,-0.2862187,
0.85663307,-1.0,
-0.17195156,-0.42375785,
0.7013738,-0.807984,
-0.12732863,-0.7442423,
-0.914145,-1.0,
-0.3123542,0.6727962,
0.2507617,,
-0.49999213,,
-0.81431663,,
0.89002514,,
0.6845999,,
0.19903934,,
0.6289695,,
0.13634527,,
-0.31168312,,
0.2720219,,
-0.6585915,,
-0.38497913,,
-0.7970147,,
0.008263212,,
1.0,,
-0.36191547,,
-0.47338223,,
-0.9124373,,
-0.16717254,,
0.8234028,,
-0.32572678,,
-1.0,,
-0.973823,,
0.45732147,,
0.34443074,,
0.678116,,
0.62929535,,
-0.07636977,,
-0.1522311,,
0.91129285,,
-0.11747217,,
-0.2102039,,
-0.66343915,,
-0.90121907,,
-0.28701192,,
1.0,,
-0.6187131,,
-0.62719023,,
-0.83353305,,
-0.056690946,,
0.8025561,,
0.47376502,,
-0.85759145,,
0.2656672,,
-0.78101116,,
0.13100152,,
0.0779641,,
0.082502946,,
-0.6352737,,
0.17480746,,
-0.15479946,,
-0.2935832,,
0.026937716,,
0.76975274,,
-1.0,,
0.9924973,,
0.10480556,,
0.7643736,,
0.71771246,,
0.951783,,
-0.7526617,,
-0.77893484,,
0.52185786,,
-0.82071865,,
0.1093061,,
0.4477679,,
-0.4228629,,
-0.3842632,,
0.48706314,,
0.2082085,,
0.10841203,,
0.37363386,,
0.3489732,,
-0.28015798,,
-0.106346875,,
0.0883432,,
-0.12147109,,
0.6529767,,
-0.22995737,,
0.48819384,,
0.63747525,,
-0.536064,,
0.4348583,,
-1.0,,
0.9014379,,
-0.62869513,,
0.36415,,
0.41325355,,
0.6680892,,
-0.3441038,,
1.0,,
1.0,,
-0.68138164,,
0.3704821,,
-0.85524875,,
0.9323574,,
-0.1854244,,
-0.093729615,,
-0.16406532,,
0.82605886,,
0.26809692,,
0.5436338,,
-0.20310959,,
-0.51053447,,
0.70822364,,
-0.49124414,,
-0.55031073,,
-0.6049998,,
0.155905,,
-0.5792103,,
0.60665977,,
0.15227726,,
-0.28132153,,
-0.22059889,,
-1.0,,
-0.09682831,,
-0.35461003,,
-1.0,,
-1.0,,
-0.43863422,,
-0.69884783,,
0.15847486,,
-0.24352622,,
0.936208,,
-0.83656263,,
-1.0,,
-0.7584191,,
-0.9356725,,
-0.89176244,,
0.32868218,,
-0.6328536,,
-0.921692,,
-0.40371662,,
-0.90534663,,
-0.7276635,,
-0.8815683,,
0.67096895,,
-0.0040997714,,
-0.13129832,,
-0.02331753,,
0.5867901,,
1.0,,
-0.9785999,,
-0.4335667,,
-0.6453436,,
-0.27818084,,
-0.52108085,,
0.5706577,,
0.8008474,,
-0.1272667,,
-0.17797315,,
0.38782263,,
-0.34523505,,
-0.032360584,,
0.58292294,,
-0.99510884,,
-0.07638121,,
-1.0,,
-0.96131414,,
0.9048918,,
-0.08029872,,
-0.60803294,,
1.0,,
1.0,,
0.17090328,,
0.86328655,,
-1.0,,
-0.5886897,,
1.0,,
0.9706445,,
-0.30868918,,
-0.8904296,,
-0.52313423,,
-0.10813428,,
0.77145433,,
-0.7399256,,
0.8251477,,
0.81197697,,
0.7300948,,
-0.2008296,,
0.85439914,,
-0.47891086,,
0.44487756,,
-0.005423695,,
-0.31577182,,
-0.62940085,,
-0.5543198,,
0.6220466,,
-0.5738531,,
1.0,,
0.705555,,
0.33410764,,
0.5567368,,
0.35494596,,
0.18603164,,
-0.81205344,,
-1.0,,
0.99533,,
-1.0,,
-0.03909695,,
0.65881175,,
-0.35113838,,
-0.7581617,,
0.9662323,,
-0.76677305,,
1.0,,
0.15651463,,
0.5517625,,
-0.8623053,,
-0.118831635,,
1.0,,
0.42572793,,
1.0,,
0.34232593,,
-0.78524226,,
0.43083268,,
0.09738715,,
-0.5762447,,
-0.012164697,,
0.4437751,,
-0.23839864,,
-0.14779416,,
0.07212502,,
0.067420825,,
0.04448919,,
-0.8097919,,
1.0,,
0.5540426,,
0.056464553,,
-0.016516566,,
-0.3299628,,
-0.20113996,,
0.79857033,,
-0.6983239,,
0.8376271,,
0.39772016,,
1.0,,
-0.9984498,,
0.6598506,,
-0.5333928,,
-0.46810377,,
0.3423624,,
0.021444827,,
0.41723382,,
0.2320586,,
-0.5654756,,
-0.6254927,,
0.6909849,,
-1.0,,
0.46058005,,
0.1579874,,
-1.0,,
0.100523666,,
1.0,,
-0.34669042,,
-0.18092711,,
0.9540597,,
-0.0818752,,
-0.5882512,,
0.6801871,,
-0.10073197,,
0.44383672,,
0.49452847,,
0.87134314,,
-0.31480497,,
-0.68643063,,
0.8334963,,
0.8401327,,
0.7714755,,
0.8807849,,
0.6648724,,
0.2610042,,
-0.47795558,,
0.1879385,,
0.6263424,,
-0.0643932,,
1.0,,
0.30132696,,
0.017896533,,
0.54352254,,
0.85007346,,
-0.3877296,,
-0.33976498,,
-0.1133858,,
0.813256,,
-0.59124076,,
0.5639283,,
-0.14336073,,
-0.34655437,,
0.0763005,,
-0.68488395,,
0.5882118,,
1.0,,
0.08185554,,
-0.91961193,,
-1.0,,
1.0,,
-0.62803954,,
-0.68700254,,
0.8767405,,
0.011788666,,
0.3526292,,
0.54094386,,
0.26593417,,
-0.24996042,,
0.022235975,,
0.276285,,
0.47491905,,
-1.0,,
0.69576806,,
0.42305294,,
0.7296231,,
-0.51315004,,
-0.6063408,,
-0.5606892,,
1.0,,
-0.6365318,,
-0.18001622,,
-0.95425636,,
1.0,,
-0.70543617,,
0.08624646,,
-0.3146145,,
0.4222784,,
-0.69162047,,
0.23673716,,
-0.35502023,,
-0.39149618,,
-0.095417805,,
-0.48485416,,
-1.0,,
0.95025456,,
-0.9194486,,
-0.114932984,,
0.460653,,
0.66057515,,
0.42286468,,
-0.34159836,,
-0.58283406,,
0.060465217,,
-0.89472485,,
0.0014515743,,
-1.0,,
0.30094934,,
-0.032930017,,
-0.17953691,,
-0.2062921,,
0.11101425,,
-0.5670218,,
0.1846011,,
0.39840025,,
0.66307366,,
-0.6210709,,
0.29259548,,
-0.86925864,,
-0.119826615,,
0.6460867,,
-0.5566212,,
-0.82674557,,
-0.66653895,,
0.04388556,,
0.89074385,,
0.40164495,,
-0.07690933,,
-0.5893936,,
0.5833043,,
0.9152998,,
0.9646301,,
-0.4970381,,
0.04280592,,
-0.6406645,,
-0.79579234,,
0.9791282,,
-0.99813664,,
-0.06676449,,
0.97963494,,
-0.32688266,,
-0.027928501,,
-0.25117916,,
0.43483227,,
-0.57677436,,
-0.89927554,,
0.35518524,,
1.0,,
0.12629978,,
-1.0,,
-0.95707357,,
1.0,,
0.75983584,,
-0.07223654,,
-0.8491822,,
0.058238707,,
0.52194387,,
0.118947834,,
-0.54797745,,
1.0,,
0.60645735,,
-1.0,,
0.726884,,
0.4451543,,
0.83631724,,
-0.9435928,,
1.0,,
-1.0,,
0.88586515,,
0.41711986,,
0.099280536,,
0.7259803,,
0.52746356,,
-0.032812245,,
0.9568532,,
0.40450808,,
0.9660405,,
-0.43843228,,
1.0,,
0.030677669,,
0.2375654,,
0.29079446,,
0.0139626805,,
-0.45054233,,
-0.17518085,,
0.52979857,,
0.5295013,,
-0.6373967,,
0.21471483,,
-1.0,,
-1.0,,
0.8808969,,
0.07135105,,
-0.9509686,,
-0.30771744,,
1.0,,
0.26298285,,
1.0,,
0.35989445,,
0.3272351,,
0.1666083,,
0.055378452,,
1.0,,
-0.8997381,,
0.003299281,,
-0.26690352,,
-0.39241192,,
0.7579701,,
-0.9968817,,
0.48358244,,
0.8600011,,
-0.045277525,,
0.18362023,,
-0.69832546,,
0.32972735,,
-0.23446889,,
0.16843805,,
0.5163158,,
-0.54614663,,
0.30840212,,
0.9553886,,
0.93460816,,
-0.1776923,,
0.15087846,,
0.9533949,,
-0.9738568,,
0.17009991,,
0.3317741,,
-0.079545856,,
0.39722025,,
0.21441007,,
0.5075822,,
0.13997146,,
-0.7308795,,
-0.72954667,,
0.048844635,,
-0.5445965,,
-0.43934685,,
0.049615875,,
-0.58509266,,
-0.2829186,,
-0.09494172,,
0.7683487,,
0.65514815,,
-0.60724634,,
-1.0,,
0.6627777,,
0.15043007,,
0.13672745,,
-0.54686236,,
-0.16802588,,
0.055207007,,
-0.79974985,,
0.88295746,,
0.10505287,,
-1.0,,
1.0,,
-0.23678839,,
0.17245674,,
-0.48313007,,
0.22618875,,
0.594136,,
0.7240442,,
-0.011725783,,
