L0,L1,L2,L3,Graph
-0.10066295,-0.6381341,0.29123998,0.68449724,5
-0.07867113,-0.3497799,-0.83417916,0.13775674,6
0.54308444,0.76230884,0.8171045,-0.8354238,13
-0.07792604,0.033715636,-1.0,0.38814926,20
-0.24235168,0.29952008,0.6394866,-0.38583082,33
-0.2605257,0.14100216,-0.027457833,0.71346897,33
-0.038031045,0.5931652,0.097242385,-0.905673,33
-0.8860742,-0.1600351,0.06941167,0.6807007,33
-0.06549393,-0.73847234,-0.09605013,-0.0021272004,33
-0.09868327,0.5335818,-0.04434955,0.8026522,33
0.9376182,-0.61973,0.42183465,0.8750483,33
0.9633223,0.54593444,0.07254878,-0.42018008,47
1.0,-0.21397352,0.09688099,0.47786927,47
-0.18929775,1.0,-0.89343613,-0.11267866,47
0.31179917,0.044393785,0.6884793,0.77051383,48
0.10076078,0.052209824,0.99863774,0.22796543,59
1.0,0.03788504,-0.67876077,0.48974633,59
0.28540307,-0.08363147,-0.91310054,0.4840158,85
0.26649898,-0.49134797,0.4495585,-0.45265365,85
-0.22783044,-0.32287332,-0.35168615,-1.0,85
0.46579042,-0.7525405,0.03782132,0.78581387,85
0.6939588,-0.82652867,-0.68957114,0.021947905,85
1.0,-0.4267499,0.715671,0.090972826,85
-0.48054343,-0.26681387,0.87889624,1.0,85
-0.5544508,0.56991744,0.6417521,0.9165003,85
0.5520278,0.6605185,0.5971664,0.8336096,85
-0.5379347,0.45902696,-0.45391852,-0.182856,85
1.0,0.5891538,-0.4525909,0.3208291,85
0.46614105,-0.103643,0.7441039,-0.27999407,85
0.8058189,0.3507826,-0.8953294,0.057461128,85
0.18868397,0.86193895,1.0,-0.33444428,80
1.0,-0.23509194,0.51501405,0.2097522,80
0.3890795,1.0,-0.45262402,-0.86118186,80
1.0,0.02572456,-0.4814281,0.054831803,81
-0.20360048,-0.37157527,-0.15688008,-0.566853,84
-1.0,1.0,-0.34509414,-0.19403623,88
1.0,-0.28939033,-0.01606476,0.95565176,87
-0.8962757,-0.4930819,-0.9008867,1.0,87
-0.8188707,1.0,0.73091364,0.77587634,87
0.25808513,-1.0,-0.28470817,0.0874109,87
0.9033552,0.0070558935,0.29366234,0.76867855,85
0.6305781,-0.47588363,-0.028008163,-0.8737197,85
0.13332424,0.42803013,-0.9799683,0.43239176,85
0.7999901,-0.40088046,-0.5389113,1.0,90
-0.0021224022,-0.7258207,0.51758224,-0.9166348,90
-0.7308297,-0.8057116,0.5476948,-1.0,90
0.17825454,-0.08481841,0.5473908,0.21998127,90
0.262299,0.95302784,-0.23978414,1.0,90
0.91926247,0.953526,-1.0,0.40876845,90
0.7518815,0.05699782,0.5639304,-0.9867693,90
0.46200192,0.29296422,-0.82781404,0.033430487,
-0.15037167,0.20968369,-0.25715357,-0.36987832,
-0.9660019,0.056193452,0.33364514,-0.8131926,
0.6967422,0.26621476,-0.3737151,-0.62191314,
-1.0,-0.38902003,0.2887986,0.62477547,
-0.31465626,-0.8283636,-0.07241045,-0.95410585,
-0.4119137,-0.37645265,0.26325345,-0.25766915,
-1.0,0.55354977,0.59209526,-0.6147192,
0.7703122,-0.58612716,0.68856144,0.36226663,
-0.008433402,-0.27845067,0.8260404,-0.013298407,
0.2810012,0.52230763,0.43608648,1.0,
0.67628694,-0.13011225,-0.009298913,0.82828265,
0.32857588,0.7595282,-0.2831734,-1.0,
1.0,-0.030535042,0.02667002,0.20842193,
0.401139,-0.16753739,0.73489034,0.43782374,
-0.9191727,-0.43987137,-0.43103933,1.0,
0.7359991,-0.10896656,1.0,-0.2665709,
0.0023480058,0.67735165,-0.2501157,0.84255356,
-0.9062926,-0.5761721,-0.35924852,0.30063182,
0.7859787,-0.9109206,0.35554194,0.23024261,
-0.16494402,-0.5646298,-0.34033304,0.3504369,
-0.05045432,-0.9523262,0.71429235,-0.048338734,
-0.52509886,0.83253753,-0.8395968,-0.34708092,
-0.648877,0.22825477,-0.4469401,-0.15800744,
0.29563817,-0.45684087,-0.5351536,-1.0,
-0.81831276,1.0,-0.6184764,-0.26631212,
0.6387025,0.8492736,0.16627303,-0.71293753,
0.9850705,-0.08631228,-0.1941413,0.7525641,
0.5740833,0.43492472,-0.26064217,0.52664626,
-0.7666516,0.9131932,0.73644173,-0.6606266,
0.41304293,0.069620185,-0.16648686,-0.5059538,
1.0,-0.32404977,0.77221334,-0.9074705,
0.33494765,0.19533794,-0.032794345,0.91940826,
0.13837922,0.13272907,0.8643122,-0.5125318,
0.93699706,-0.8886954,-0.64419067,0.07017036,
0.8268343,-0.30008936,0.21961257,0.5108926,
-0.30287835,1.0,0.22799349,0.4896666,
0.3665304,0.41748628,0.707228,-0.91940236,
-0.30731013,-0.3198626,0.8930517,-0.8003821,
-0.4048098,0.020751357,-0.2948136,1.0,
0.65030557,0.5722879,0.011375882,0.072770655,
0.22525197,-0.20926431,0.54801905,-0.09982365,
-0.8561238,0.7186659,1.0,0.017691515,
-0.492375,0.7270366,-0.5350525,0.5661351,
0.8231268,-0.84651244,-0.21449067,-0.07822472,
-0.9205004,0.6404277,-0.87203646,0.007584542,
-0.095782444,0.0991222,-0.40745622,0.76100534,
-0.300039,0.18286481,0.20858026,-0.2445948,
-0.5688301,0.22942548,0.9762869,-0.12911947,
-0.71006215,-0.74611425,-0.7296819,1.0,
0.38625234,-1.0,-0.84850067,-0.35179824,
-0.7734027,-0.5904711,0.581589,1.0,
-0.96554536,0.5370027,0.3634285,1.0,
-0.99900347,0.9821847,1.0,-0.12438041,
0.52052313,0.75996083,1.0,-0.25452316,
0.60191905,-0.41695243,0.9334053,-0.80905336,
-0.31645927,0.51392853,0.46603274,0.49671924,
0.4093768,0.05145414,0.7688121,0.0126131475,
-0.66423815,-0.23321477,0.057333827,-0.5721601,
-0.6753736,0.080150425,-0.66554654,0.8011813,
-0.6353823,0.22091816,0.13585398,1.0,
-0.669601,0.72813135,-0.53167504,0.23481737,
-0.1480628,-0.27453154,-0.39369804,0.9147771,
-0.26593843,0.97369903,0.3912984,-0.4863483,
-0.16985238,0.19672437,0.9839368,0.80624783,
-0.1299746,-0.2384776,0.2467804,0.97165334,
-1.0,0.22185746,-0.32188112,0.23996194,
-0.60564655,-0.5445362,-0.45391914,0.07648332,
-0.6165914,-0.92083937,0.046331868,0.87432426,
-0.50569904,-0.162473,0.07640891,-0.37287444,
0.7950096,0.47831327,-0.0055789948,-0.7190751,
0.3388129,-0.36279687,1.0,-0.36746362,
1.0,0.2401948,0.18133913,0.10871316,
-0.39690152,-1.0,-0.17488588,-0.3455405,
0.80088997,-0.28213358,0.041631274,0.7632017,
0.56233543,0.6228182,0.700123,0.12250732,
0.86606187,0.25951767,-1.0,0.35814092,
0.27575353,0.3468452,-0.23858216,1.0,
0.19449133,-0.15051389,0.44112647,0.19340816,
-0.9150457,-1.0,0.09608037,0.49640328,
0.016503595,-0.3298517,-0.028174907,0.5630126,
0.1476259,0.7063091,-0.65023494,0.20960602,
