L0,L1,L2,L3,Graph
-0.95738685,1.0,0.2910805,0.2799744,4
-0.8397637,-0.4769166,-1.0,0.26073796,4
-0.34817192,-0.201913,0.103738695,-0.656543,6
0.6380524,0.85241145,0.45080432,0.6737131,6
-1.0,0.331666,-0.99574834,0.39493227,6
-0.7922851,0.083992586,-1.0,-0.089132816,6
-0.67011315,0.94904363,-0.80080175,0.09713884,6
-0.0104165,-1.0,0.37003234,1.0,6
-0.40198496,0.25129738,0.40716526,0.9304277,6
-1.0,0.27508393,-0.557916,1.0,8
-0.3272373,-0.038904004,-1.0,-0.08318001,8
-0.18936834,0.37312898,-0.9224236,-0.6984515,8
-0.042905927,0.320508,0.27227047,-0.36355647,8
0.79003173,-0.256888,-0.5918215,0.98715997,8
-0.7151224,-0.057736084,-1.0,0.7218447,8
-0.8057305,-0.86610436,-0.47420093,-0.68411183,8
0.29142046,-0.7094912,-0.7648933,-0.8604755,8
-0.4108162,-0.7366646,0.15365371,-0.963122,8
0.4508222,-0.50065595,-0.079096265,-0.32858294,8
0.26396164,0.048667602,-0.017888531,-0.45032823,8
-0.050338507,-1.0,-1.0,0.32739744,8
-0.7745482,-0.030359492,0.037045103,-0.81939775,8
-0.9132548,0.49896055,1.0,1.0,8
1.0,-0.56022674,-1.0,-0.72163147,8
0.020677164,0.9912286,0.93251747,0.7424523,8
0.19319282,0.86921453,0.6218289,-0.5273963,8
0.43851364,0.71708125,-0.7477049,-0.48869628,8
-0.4084835,-0.18771416,0.921199,-0.35178912,8
-1.0,-0.46386355,0.51533604,-0.5478206,8
-0.5669833,-0.6110866,-0.4820387,-1.0,8
-0.67418075,0.37897336,1.0,0.056539744,8
-0.5454775,-1.0,0.694476,-0.64314926,8
0.88277525,0.04659372,0.7214866,0.41137284,8
-0.5170717,-0.9244187,-0.47405422,0.24581142,8
0.31871495,0.36882645,0.23794658,0.77433187,8
1.0,1.0,-0.24830864,0.597116,8
1.0,-0.83142364,-0.6440108,-0.94693506,8
-0.80261654,0.22066793,0.5787957,0.6942217,8
0.074666746,-0.45571306,-1.0,0.047184885,8
1.0,-0.3584598,-0.7352888,1.0,8
0.8547298,0.13899624,0.22656755,-0.8651017,8
0.82648104,-0.82917064,0.9309435,-0.66363204,8
0.1645793,-0.3636334,-0.3707553,-0.13929951,8
-0.42175525,0.3069876,0.2142243,-0.17878988,8
-0.50577843,0.30163592,-0.264912,0.364207,8
-0.9279594,-1.0,0.6365073,0.58488536,9
0.5596661,-1.0,-1.0,-0.2024625,12
0.6112287,0.49999985,-0.057965934,0.047012463,16
-0.4696137,0.9790325,0.40501446,-0.1369401,21
-0.51207197,-0.61880463,-0.68341887,-0.6365508,29
1.0,0.77868664,0.5818148,-0.5697723,
1.0,-0.8417611,0.1495837,-0.33121687,
-1.0,0.38959515,0.53597784,0.63316983,
-0.44184944,-0.2759341,0.5386227,0.50755215,
-0.63105816,-0.90934545,-0.9600198,0.6539039,
0.38590363,0.067843705,-0.28381136,1.0,
0.6997935,0.093484946,0.09550989,-0.5311778,
0.87480223,0.14138573,0.25182635,-1.0,
0.32770443,0.8317647,-0.8500646,0.62978727,
-0.016951822,-0.0052525997,-0.24206719,0.0381338,
-0.10523215,0.22811042,0.47003686,-0.33506247,
0.11831239,-0.39098543,-0.33646804,-0.74980366,
0.6568151,-0.42691183,-0.28593624,-0.13966414,
0.42781508,-0.697193,-0.6423259,1.0,
-0.3522029,0.7659756,0.5245453,0.5757772,
