L0,L1,L2,L3,Graph
-0.91115105,-1.0,-0.14506206,1.0,5
0.28897506,0.43543994,-0.17205215,-0.08390954,7
0.90831405,-0.73151267,0.42620894,0.8288034,9
0.12127547,0.57250106,-0.75118905,0.6649811,12
-0.13069355,-0.8398227,0.04326555,-0.25868765,13
-0.28979886,0.17209502,0.679755,0.998482,13
0.83420306,0.7539333,-0.1894922,-0.31657463,14
-0.23942672,1.0,-0.89659816,0.81638473,23
-1.0,0.5088668,0.2890308,0.020216763,23
-0.35055768,0.12908342,0.44925725,-0.60088676,27
0.5566964,1.0,0.62488294,-1.0,24
-0.71333575,0.17805174,-0.50618076,0.66934526,33
0.2299307,-0.71200573,-0.98072845,-0.17190611,50
-0.3247433,-0.34772125,-0.2965896,0.34670988,50
1.0,-0.18317595,0.12294287,1.0,50
0.2511232,-0.27499458,0.6626213,-1.0,50
-0.8829749,1.0,-0.6454248,-0.22852291,50
-0.1299822,-0.472305,0.02383342,0.14639187,45
1.0,0.01433029,-0.83671683,-0.5778666,65
0.91056746,-0.4637819,-0.52374786,0.6964338,69
0.16279829,1.0,-0.703966,-0.13765955,69
-0.80545336,1.0,-0.68383634,1.0,69
-0.68797773,-1.0,-0.84509814,0.42993474,75
0.41859165,-0.262154,-0.82584393,0.058860928,75
0.6318891,-0.43087256,-0.21911949,-0.5474831,75
0.32425076,0.25409496,-0.38303685,1.0,75
0.79552174,1.0,-0.82118374,-0.8177737,75
1.0,-0.48091212,-1.0,-0.34228033,78
-0.40743214,0.051124096,-0.12074602,0.09819193,78
0.17705435,0.0921122,-0.5630258,-0.1349689,78
0.5808686,0.39927316,-0.18095458,0.58387166,78
-0.35954598,0.6474259,0.011078522,0.53683853,78
0.59358174,-0.907964,0.5832367,0.093397096,83
0.0107559115,1.0,1.0,-0.85169566,83
-0.47116247,-0.45122138,0.92161846,0.4868768,83
0.18634406,-0.17005455,1.0,-0.0897437,83
0.8057825,0.9223864,-0.09774557,-1.0,83
0.19647473,-0.41437468,-0.4963776,0.88431305,83
0.84567434,0.8208436,-0.40954185,-0.15638325,83
0.66617227,-0.09079102,0.047280475,-0.8414201,83
-0.18923515,0.7473339,-1.0,-0.19874871,83
0.6379056,0.76810235,-0.3876244,0.716953,83
-0.8725631,0.14815632,-1.0,-0.8204696,83
1.0,0.5442536,-1.0,0.017695032,83
-0.5348973,0.028134555,-0.95325327,0.16295779,83
-0.47574782,-0.33656752,0.28232205,0.45426077,83
1.0,0.25094578,-0.23914988,0.4027009,83
0.5016453,1.0,0.41263,1.0,90
-0.37487227,0.96081966,-0.20660804,-0.9425218,90
0.6541468,-0.4282364,0.89485294,-0.70345116,94
0.30937624,0.033696968,-0.9935799,-0.6566905,
0.20980537,0.509637,0.83449537,0.047486536,
0.4374937,0.0059992373,0.5268717,0.95667815,
0.53628623,-0.55683106,0.49809998,0.8701788,
-0.8398993,-0.70226276,0.29453674,0.17098525,
-0.8428556,0.0826386,0.099849455,-0.30851424,
-1.0,-1.0,0.79186636,-0.89513665,
0.919986,0.21826182,0.34611142,0.55654836,
0.76419353,0.6565017,-0.6359922,0.7347011,
0.008040592,-0.20974335,0.88404524,-0.35520875,
0.88061917,-0.040930778,-0.36624154,-0.7084088,
0.6883712,0.8535596,0.69428116,0.7379848,
-0.18072587,0.83536136,0.364836,0.5313542,
1.0,-0.25901884,0.99381,-0.91179544,
-1.0,-0.87124157,-0.36116374,-0.13913558,
-0.4379886,-0.70596564,0.96051025,1.0,
-1.0,0.6231403,-0.5254301,-0.5337908,
-1.0,-0.961622,-0.67736936,0.26881498,
-0.075163215,0.06796402,-0.5172233,0.09914925,
-0.7791389,0.11823503,-0.6187732,-0.31613463,
-0.9516283,-0.5718967,0.21733378,-0.5565146,
-1.0,0.69062734,0.6522357,-0.6783451,
0.3799631,0.87456244,-0.6619291,1.0,
-0.42714238,0.8244628,-1.0,-0.057049394,
-0.9148257,-0.21106419,-0.03605835,-0.8469441,
1.0,0.15633973,0.7427027,0.52796525,
-0.67013884,0.23095655,0.36968344,-0.91121686,
0.63571644,0.80997187,0.3010993,-1.0,
-0.5279334,-0.74989444,-0.051352262,0.38778666,
0.6624372,0.55648017,0.7554075,0.49537885,
-1.0,0.6776452,-0.4644006,-0.43762854,
-0.018241435,0.1179223,-1.0,0.011828488,
0.48059654,-0.6591006,0.5673803,-0.52949005,
1.0,0.8395509,0.5951141,0.78452414,
0.576324,0.46012273,-0.77069706,-0.86279243,
0.9675058,0.8103678,0.6635728,-0.5263814,
0.81487614,-0.5898299,-0.6753371,-0.20503438,
-0.07004726,0.6864348,-0.7595926,-0.46825945,
1.0,0.8811338,-9.997636E-4,0.033170104,
0.5884728,0.5589606,0.96720964,0.28963703,
0.7032986,0.023002809,-0.12784994,-0.145187,
0.6694211,0.040857702,0.17308421,1.0,
-0.49900743,-0.45824608,0.26170933,0.3185718,
0.5700805,0.37196225,0.015552223,0.24547729,
0.65854007,-0.70896906,0.27214974,0.9447841,
0.17840418,0.044284668,-0.0023430064,0.80138814,
-0.9309151,-0.08497177,0.71545786,-0.036912933,
-1.0,-0.09309211,-0.53198117,1.0,
-0.8180386,0.4585504,-0.09394011,-0.044772714,
-0.056725323,0.89210427,-0.9042917,-0.6679018,
0.5514029,0.873101,0.7193368,,
0.32637924,-0.0628162,0.3885587,,
0.3804401,-0.27781767,0.7741418,,
-0.27472055,-0.2564987,0.19880962,,
0.6870214,0.74695015,0.106500916,,
0.6343781,0.1553092,0.20787475,,
-0.3882042,-1.0,-0.114644825,,
-0.23868856,-0.36135107,-0.62322205,,
0.85578704,0.13975212,0.72951305,,
0.52677417,1.0,0.2657905,,
-0.31923172,0.2181212,0.39912844,,
-0.7569369,0.18056473,0.9042344,,
-0.5966985,-0.11204834,0.44294208,,
-0.22524059,-0.14685649,-1.0,,
0.3712562,0.7024354,0.8096802,,
-0.84263074,0.2574308,0.84995013,,
0.68157196,0.3101048,0.1554865,,
-0.43842942,-0.09102878,-1.0,,
1.0,0.54144835,0.6151428,,
-0.03478776,1.0,-1.0,,
1.0,0.61796117,-0.89331716,,
0.6128996,-0.59028447,0.55423725,,
-0.23385604,-0.82872367,0.9746675,,
0.13368434,-0.57608384,0.2243872,,
1.0,-0.6825119,0.16153309,,
-1.0,-1.0,0.105574146,,
1.0,0.49031502,-1.0,,
-0.18120924,-0.14911763,0.31785095,,
-0.51763606,0.4916886,-0.33324343,,
0.7449222,1.0,-0.9442401,,
1.0,-0.6269249,-0.39252526,,
0.9480256,0.2477161,0.5438096,,
0.9034016,-0.45450377,-0.4312029,,
0.4655739,-0.13576095,-0.23187126,,
0.57290375,0.82481456,0.18105416,,
-0.5650007,-0.563236,-0.7180412,,
-0.75498044,-0.54134166,0.92690766,,
-0.28161985,0.2602095,-7.0124865E-4,,
0.09784675,1.0,-0.35696813,,
-0.9378321,0.8980826,0.459347,,
-0.7843707,0.9504448,0.09273729,,
-0.0074118227,-0.5477809,0.52359873,,
-0.19691847,-1.0,0.20515452,,
-0.20005943,0.41130525,-0.16436148,,
-0.35819533,0.16363563,-0.30266878,,
-1.0,0.32401136,0.10397878,,
0.43510994,0.25313967,-1.0,,
0.14275876,-0.07383649,-0.8746754,,
0.9040284,-0.6789131,-0.090590924,,
-0.6588014,-0.021670006,0.34056723,,
-0.837399,-0.6828446,-1.0,,
0.63829577,-0.544595,0.1830231,,
0.94178945,0.6002104,0.196461,,
-0.7202006,0.8388535,0.8184219,,
0.46720034,-1.0,0.5360396,,
0.724994,-0.6401657,0.12177259,,
-1.0,-0.27317822,-0.019909088,,
1.0,0.0101376325,0.9504794,,
-0.51368976,1.0,0.9252472,,
-0.26681983,-0.99045146,0.77971154,,
-0.3755299,-0.9923136,1.0,,
-0.3729356,1.0,-0.4955736,,
0.28196183,0.7752036,0.100404084,,
0.0828638,-0.0707753,1.0,,
0.432145,-0.44491893,-0.31881118,,
-0.33806905,-1.0,0.42027804,,
0.12723134,0.9573961,-0.19125085,,
0.52192694,-0.30713457,0.5758398,,
0.8303908,-0.015388839,-0.641432,,
0.07816513,-1.0,0.26548702,,
0.5406728,0.021525264,0.31695035,,
-0.62757474,0.08902471,-0.75141025,,
-1.0,-0.010433612,0.7810433,,
0.27199137,0.74630386,-0.7027299,,
-0.4246014,-0.42476553,0.75018966,,
-0.47078985,-0.53977567,0.047969818,,
-0.35104233,-0.85242903,0.13697833,,
0.72332096,0.43115056,-0.08300203,,
0.0904749,-0.3188954,-1.0,,
0.25822777,0.5355723,0.07429455,,
1.0,0.78171486,0.75285906,,
0.12533845,-0.7151706,0.67842174,,
-0.2789349,0.14043635,-0.39316964,,
0.77094424,-0.9485349,-0.1640635,,
0.22075447,0.50254124,0.4346282,,
0.37307334,-0.0800219,-0.33532745,,
0.87617683,-0.6711664,-0.61245227,,
-0.07059951,-0.36938548,1.0,,
0.42609784,-0.8401283,0.7959846,,
0.31763512,1.0,0.13922942,,
0.5453063,0.6600039,-1.0,,
1.0,-0.5097835,-0.7973428,,
0.68478864,0.39193407,-0.36312202,,
0.020170122,0.14161386,0.3719531,,
-0.8377468,-0.07157241,-0.4740735,,
1.0,-0.1484767,-0.12533544,,
-0.20947309,0.61972725,-0.2357696,,
-1.0,-0.18805614,0.72519076,,
1.0,0.6767144,-0.6222356,,
-0.29872647,0.75616276,-0.22977589,,
-0.14538178,-1.0,-0.16798148,,
0.20891944,0.12279211,-0.59048295,,
-0.16884646,-0.76635355,0.06262634,,
-0.35321718,0.049878124,0.7303308,,
-0.5821556,-0.93809843,-0.021938592,,
-0.50039715,0.5169362,0.13071868,,
0.21402355,0.8271857,0.7527394,,
0.6348829,-0.3509825,-0.50794935,,
0.28530893,0.3094199,0.7752945,,
-0.042611778,-0.07266713,0.15915573,,
0.17086926,-0.79958045,0.43888077,,
0.86815655,0.03132844,-0.55707645,,
0.12314492,-0.82957935,0.11270073,,
1.0,-0.5252103,0.7494461,,
0.8769121,-0.0078921355,-0.2895309,,
0.6514084,-0.7620959,-0.34799013,,
-0.9962239,-0.69032615,-0.39958367,,
0.21473476,0.5766156,0.5255693,,
0.04555297,-0.0027433187,-0.2324535,,
-0.2898105,-0.012612328,-0.6303866,,
-0.64601755,0.20087966,1.0,,
-0.5733444,-0.04996459,0.6417057,,
0.03424719,0.936543,-0.98933613,,
5.761534E-5,-1.0,0.15173458,,
0.0483215,-0.8080844,0.27488458,,
-0.0102060735,0.22517285,-1.0,,
-0.607712,0.054024786,0.18328147,,
0.68874764,1.0,0.38100296,,
0.03253791,0.25052777,-0.24489698,,
-0.14249286,-0.90162104,0.84553355,,
-0.5561047,-0.9352158,-0.405227,,
-0.028553054,-0.9494094,-0.70195997,,
0.3527043,0.33530837,-0.232957,,
1.0,0.79134154,-0.53508615,,
-0.87752163,0.26009002,-0.9326989,,
-0.48056692,0.8422179,-0.16910386,,
-0.92765117,0.29193267,1.0,,
-0.3843553,0.121316314,-0.11051719,,
-0.91629034,0.79139215,-0.3121876,,
-0.38576064,0.1810456,-0.40187514,,
1.0,0.22306058,-0.55832994,,
0.1883427,0.074427366,1.0,,
-0.2036011,-0.5041542,0.5548997,,
0.54806525,0.47970033,-0.73742676,,
0.5649867,0.7645463,-0.57600665,,
0.13962828,-0.8375584,-0.3987732,,
0.92506504,0.7785912,0.75364983,,
-1.0,-1.0,1.0,,
-1.0,0.24508926,0.66032267,,
0.56171113,-0.3434878,0.2105291,,
0.32113814,0.49060583,-0.046067894,,
0.677986,-0.08274693,-0.27060583,,
-1.0,-0.6083993,-0.12690979,,
-0.74039286,-0.5005148,-1.0,,
0.49516416,-0.1269678,-0.9527982,,
-0.2648237,-0.013932258,0.08697626,,
-1.0,0.6738467,-0.6921417,,
-0.22938243,0.60523784,-0.4375077,,
-0.43746305,-0.85869414,0.14706573,,
1.0,-0.502619,0.092198834,,
0.6359629,0.5252541,-0.7119208,,
0.54118645,0.073263854,0.7797593,,
0.18276581,0.7705274,-0.78558606,,
-0.39883354,-0.644063,0.22221643,,
0.71071035,-0.4468673,-0.7350254,,
0.11621618,0.37285075,0.3522099,,
-0.7928699,0.533513,-0.053972382,,
0.3326353,0.1281232,0.5798516,,
-0.22665876,0.68927234,-0.11882277,,
-0.26470086,-0.8636546,1.0,,
-0.091859415,0.058062375,-0.6418942,,
0.38196152,0.6141131,0.5209269,,
-0.17514455,-0.69825375,0.5562666,,
0.3585804,-0.13657005,0.010831565,,
-0.029072836,-0.15002899,0.24291877,,
0.43601906,-0.31377906,-0.9388794,,
0.88619006,0.56952274,-1.0,,
0.35987425,0.40415013,0.5160986,,
-0.026410341,-0.06604707,-1.0,,
1.0,-0.93151355,0.84854245,,
0.9462528,1.0,0.83252954,,
-0.39842153,0.46231824,0.6025932,,
0.6751385,1.0,-0.15803543,,
-0.58910596,-0.07609111,0.42364597,,
-0.72570884,-0.24287151,-0.48793274,,
-0.70682645,-1.0,-0.8439195,,
-0.14601415,-0.69890195,0.47752374,,
-0.00399369,-0.381404,0.4263153,,
-0.111148775,0.15365136,-1.0,,
-0.56813717,-0.27967542,0.42747197,,
-0.08612944,0.46432346,-0.16293487,,
0.60830307,-0.34057337,1.0,,
0.5103277,0.33007735,0.37106717,,
0.6465691,1.0,0.28643137,,
0.6806657,0.9414189,-0.17535658,,
-0.1720433,0.14606145,-0.55250424,,
-1.0,0.038972195,-0.010382116,,
0.82982075,0.29595456,0.28363144,,
-0.45302767,0.55349094,0.073189735,,
-0.17692965,-0.3710089,0.18956116,,
-0.0014412701,-0.55033314,0.15382604,,
-0.30079716,0.37396273,0.8115928,,
0.69265014,0.5322605,0.51174104,,
0.47560236,-0.16985948,-0.4665345,,
1.0,-0.21166186,-0.3104712,,
0.464808,-0.05947748,-0.7900249,,
-0.0931828,-0.058492605,0.74735504,,
0.83150226,-0.9241544,-0.8127842,,
0.8142555,-1.0,-0.037997514,,
-0.7740363,-0.3644749,-0.4195361,,
-0.17936185,-1.0,-0.26596415,,
-0.61862326,1.0,0.9243511,,
