L0,L1,L2,Graph
0.07138547,-0.91148585,-0.06396623,4
-0.52343786,0.7096962,1.0,5
-1.0,1.0,-1.0,5
0.664999,0.9332222,0.68541276,8
-0.11647981,0.93272316,0.6070445,12
0.43222657,-0.98921746,-0.41023093,14
-0.9314416,-1.0,-0.24556988,14
-0.7821059,1.0,-0.035254404,19
-0.50905716,-0.5094421,0.81583965,29
0.45788208,0.78600305,-0.08547384,50
-1.0,0.15664077,0.6103126,57
0.7148244,-0.06518546,0.49454013,57
-0.8584607,0.64000434,-0.750995,74
-0.6784163,-1.0,0.56629914,77
0.39601365,-0.9895781,-0.15481938,77
1.0,0.58465964,0.5671631,77
-0.54684025,-0.5422729,1.0,86
-0.39716414,-0.814185,-0.7487704,86
-0.47186786,0.14345004,0.88055634,86
1.0,-0.29740906,0.2794072,86
-0.7307564,1.0,-1.0,86
-0.31751943,-0.031058729,0.87827605,86
-0.44282597,-0.025589712,-0.01810091,86
0.37835574,-0.5624348,-0.24056196,86
-1.0,0.9738,-0.100203656,86
-0.44657275,-0.34654552,0.6589388,93
-0.8991355,-0.34524205,-0.12649655,93
-0.2512827,0.6206229,0.28770435,93
-0.9043335,0.49849382,-0.6422214,93
0.15900597,-0.764457,0.8093356,93
0.88187075,-0.25137952,-0.861601,92
-0.32938927,-0.6283643,0.868551,92
-0.44695374,-0.6089008,-0.7822676,105
0.43474498,-0.55852383,-0.4158975,105
1.0,-1.0,0.63466835,105
-0.11656791,-0.45596948,0.3273636,105
0.78864884,0.8953799,0.4100111,105
0.97315544,0.49197876,0.6138562,105
0.71903914,0.19987687,0.026087746,110
0.41582906,0.5457243,0.055668473,111
0.96470267,-0.72205484,-0.34786212,111
1.0,-1.0,-0.87609386,111
-0.015539914,-0.003716439,0.42570782,111
1.0,0.245866,-0.81220853,111
0.9055688,0.24593246,0.67750806,111
-0.27613166,0.43049556,0.37462753,111
0.22516286,0.2395936,0.19543746,111
0.1482012,-1.0,0.15898833,111
-0.063353986,0.26971114,0.13002318,111
0.55362606,-0.11382638,-1.0,111
0.22845533,-0.39783487,0.62682945,
-0.7746225,-0.2542951,0.35310975,
-1.0,0.7750057,-1.0,
-0.033641636,1.0,0.5676716,
0.21978441,-0.39244527,-0.20830628,
