L0,L1,Graph
0.041634202,0.69262964,6
-0.96891195,1.0,7
1.0,0.21399404,13
0.37307256,1.0,16
0.42338052,0.88752526,17
0.5903835,0.72692233,17
0.27962625,0.83490723,35
-1.0,-0.23941228,35
-0.28689027,1.0,35
0.63163924,0.4343361,35
-0.2718897,-0.5863557,35
1.0,0.21191585,35
0.14312881,-1.0,35
-0.13468218,-0.83491594,35
0.28856498,-0.32913673,39
-0.28848195,0.2923292,47
-0.8442186,-1.0,47
0.80481964,-0.30502397,53
-0.79937375,-0.2046221,53
0.17976017,-0.7900505,53
0.40494263,0.5165629,65
-0.7250102,1.0,63
0.7036265,0.008136928,59
0.608599,1.0,59
-0.98594236,-0.95395315,57
-1.0,0.6306178,66
0.3102597,0.78029686,62
-0.96157444,0.64996755,77
-1.0,-0.26863128,77
-0.42356047,-0.88034075,78
-0.87875134,-0.83195275,78
0.12880217,0.65753335,78
-0.46824896,-0.6538877,85
0.536698,-1.0,85
-0.52024454,0.1618298,85
-0.43596545,0.91179436,85
-0.23236665,0.5475817,85
-0.56377625,0.14057235,89
-0.22111823,-0.07115573,89
0.12365782,-0.8061662,89
-0.7583445,-0.8188761,89
-0.38231835,0.46149093,89
-0.3144951,0.74370575,89
0.0037297606,0.64504755,89
0.8191414,-0.3476209,89
0.68780434,-0.72892094,92
-0.38430804,-0.812714,91
0.8959904,-0.84942925,91
-0.7294476,1.0,102
0.8673149,-0.6749141,102
0.40028358,0.29116172,
-0.2071679,0.8794706,
0.45120412,-0.84007764,
0.13101077,0.490677,
0.19357476,1.0,
-0.2291921,-0.78370655,
0.19214252,-0.7308734,
0.48660424,-0.40821153,
-0.7476037,0.09138097,
-0.4589197,0.7450705,
-0.28597587,0.278507,
0.639872,0.15406004,
0.20225374,1.0,
-0.6303689,0.56269294,
1.0,0.38070408,
0.2142945,0.16051634,
0.89378655,-0.044723444,
0.483591,0.5364376,
0.6442492,0.6713156,
-0.7416267,-0.82498294,
-0.2691462,0.64403236,
-0.68452454,-0.39733005,
0.4679398,-1.0,
-1.0,-0.8711386,
-0.7009585,-0.93044937,
-0.72358835,0.9604001,
0.23884824,0.7652727,
0.8593428,0.32241982,
0.91116863,-0.69155484,
-0.57173026,-0.26748276,
-0.15836346,0.70435864,
0.65244657,0.63428986,
-1.0,-0.2809304,
-0.904495,-0.12877145,
0.65619934,-0.2467304,
-0.017679416,0.41004455,
0.72438824,-0.5397687,
0.8334424,0.64767027,
-1.0,-0.4670195,
-0.046822563,0.42609215,
0.1176133,-0.17088585,
-0.71076167,0.15951832,
-0.80975556,-0.74448025,
0.48100707,-1.0,
1.0,0.25464213,
-0.22711667,0.4534081,
-0.60003984,-0.2894777,
-0.031500965,-0.51390076,
0.26568416,0.06884536,
-0.06912183,-0.8894127,
-0.45509857,-0.5004173,
0.23133445,-0.4688294,
-0.6125703,-0.09354554,
-0.8097048,-0.7716904,
0.004855156,-0.8938534,
0.98511505,0.44295788,
-0.1605722,0.17407884,
0.21744809,0.81773466,
0.124828815,-0.33206663,
0.6543063,-0.032276005,
-0.91562974,-0.14297464,
0.5232247,-0.6163396,
-0.005282283,0.17191787,
-0.62127477,-0.70213425,
0.5334693,0.6361186,
-0.8588861,1.0,
0.59605825,0.074920446,
0.9797036,1.0,
-0.44807816,0.27777195,
1.0,0.03284034,
0.7746495,0.7193739,
0.7303058,-0.45174357,
-0.019853584,0.82660437,
0.13017446,0.111394644,
-0.28591627,0.785199,
-1.0,0.5546189,
-0.1715183,-0.30099887,
-0.22888753,0.60651016,
-0.52195287,-0.17955008,
-0.80823904,0.47701585,
1.0,-0.3921979,
-0.992846,0.6351612,
0.48077658,0.5967438,
-1.0,-1.0,
-1.0,-0.39132288,
-1.0,0.8011915,
-0.67798126,-0.1970509,
0.86697626,-0.7951897,
0.3290125,-0.7727052,
-0.5665065,-0.51885116,
0.1663819,-0.4950087,
0.84843016,-1.0,
-0.46547243,-0.024110049,
-0.23213866,1.0,
0.2766466,-0.18960598,
0.6570662,1.0,
-0.9811011,0.021773167,
-1.0,0.19009992,
-0.20742473,1.0,
0.20640734,0.27857408,
-0.088663846,0.5103481,
1.0,0.36694583,
-0.19570458,0.04745756,
-0.9175075,-0.41048324,
-0.5316689,-0.03657341,
-0.71688354,-0.12356819,
0.24379301,0.22765864,
-0.32876092,-0.34828818,
-0.2870934,-0.14310017,
-0.20251493,-0.20396863,
0.48199254,-0.44474944,
-0.24690723,0.22292922,
-0.4238745,0.76664567,
0.24745102,0.7651119,
-1.0,0.29375646,
0.42609137,0.63200647,
-0.57889307,0.11727649,
0.10116877,0.16077812,
0.6623107,0.39756086,
0.19157168,-0.1532173,
0.05894345,-0.8369412,
-0.8845623,0.6782487,
-0.8680622,1.0,
0.9262533,0.15262236,
-0.9035646,-1.0,
0.5877181,0.80143726,
-0.10762645,-1.0,
-0.379699,0.83988804,
-0.23452552,0.5205296,
0.38883993,-0.89945453,
-1.0,-0.6434987,
-0.86905473,-0.664512,
0.411779,0.14207721,
0.9772099,-0.6001781,
0.096065134,-0.6982541,
0.7872324,-0.11155615,
-0.10564463,0.34271792,
0.19572313,-0.5079248,
-0.5875198,0.23989323,
-0.70521253,-0.55142635,
0.25795296,0.011847213,
-0.2139358,-0.430465,
0.28692406,-0.9458964,
0.10314751,-0.38992515,
0.6471766,0.34411052,
-1.0,0.004940927,
-1.0,,
-0.92463636,,
0.36764273,,
-0.09169367,,
0.42096543,,
-1.0,,
-1.0,,
-0.68162423,,
-0.90639585,,
0.36401972,,
0.5708855,,
-0.28020296,,
0.54916483,,
-0.83570683,,
-0.29874766,,
0.054815292,,
-0.65226084,,
-0.63421685,,
0.4852815,,
-0.12984775,,
-0.21848641,,
0.69194466,,
0.18975523,,
0.08976892,,
-0.012171075,,
-1.0,,
-0.02896794,,
1.0,,
-0.19439211,,
-0.37982005,,
-0.09705931,,
0.122873306,,
0.6310711,,
-0.19654725,,
0.8289341,,
0.6552069,,
0.5080511,,
-0.047214866,,
-0.31535745,,
0.19740856,,
0.09270517,,
-0.4239434,,
0.36513668,,
-0.8958171,,
-0.6589086,,
0.41629848,,
0.5252469,,
0.7854346,,
0.65130776,,
1.0,,
0.6080814,,
0.6807145,,
-0.11411102,,
-0.86542565,,
-0.82442963,,
0.71331596,,
0.10849423,,
-0.47208393,,
0.09595665,,
-0.030714735,,
-0.75209785,,
-0.35004336,,
-0.5807811,,
0.21631786,,
0.024050817,,
-0.7806559,,
-0.5760377,,
0.18431358,,
-0.48711973,,
-0.124864504,,
-0.7868736,,
0.8651915,,
0.29684088,,
-0.14583324,,
-0.04719852,,
-0.049360134,,
-0.8345719,,
-0.8830476,,
-0.07480529,,
0.17150638,,
-0.587071,,
0.21486151,,
-0.4617827,,
-0.6922193,,
0.8829826,,
0.66829187,,
-0.72833556,,
-0.4316951,,
-0.08582091,,
0.029525094,,
0.24066055,,
0.3363662,,
-0.34601545,,
-0.18852767,,
1.0,,
-0.47545943,,
-0.022959825,,
0.8641914,,
-0.3054526,,
-0.2419212,,
-0.56554353,,
-0.9608542,,
0.43414885,,
-1.0,,
-0.49301732,,
0.373621,,
0.011642262,,
-1.0,,
-0.37928566,,
0.7226224,,
-1.0,,
0.2626311,,
0.66992605,,
0.6725526,,
0.44139153,,
0.12535831,,
-0.7820953,,
-0.12918198,,
-0.058618873,,
0.5287292,,
0.92880136,,
-0.5843228,,
-0.012767801,,
-0.24975032,,
0.48084804,,
0.18932399,,
0.46639293,,
0.8025947,,
-0.31069085,,
