L0,L1,L2,Graph
-0.5729116,-1.0,-0.31079543,5
-0.79798913,0.8449942,-0.18167964,4
0.54208475,0.71832,0.5961907,5
0.758027,-0.19561249,0.114488915,5
0.15561187,-0.64171183,0.5553837,7
0.62063396,0.9745521,0.06310485,7
-1.0,0.9226058,0.19445267,7
-0.32658905,-0.034339324,-0.68301845,7
-0.26311862,-0.10527685,0.3982224,7
0.028216153,0.8805836,-1.0,7
-0.10376108,0.033198386,-1.0,7
-0.8544208,-0.38805056,0.19448817,8
-0.02478531,1.0,-1.0,8
0.5840291,-0.18720368,0.5516887,8
0.3857954,-0.12431952,-0.3957094,7
0.89024526,0.320001,0.8511473,7
-1.0,0.28792065,-0.19104025,7
0.28521532,0.6600408,-0.35230258,7
0.29272145,1.0,0.22532892,8
0.92781293,-0.22063982,-0.03752908,8
-1.0,0.48322442,-0.2933886,8
0.21476412,-0.69768625,0.21252364,8
-1.0,-0.8125193,0.4121002,8
-0.11262953,0.75363666,-0.9117121,8
0.07646197,-0.76364326,-0.24598436,8
0.7645165,0.05773952,-0.34136385,9
-1.0,-0.2500092,1.0,12
-0.55353916,0.2741482,1.0,12
0.070376545,-0.22250637,0.06483142,18
0.07767441,0.603922,-0.055340737,18
-0.00553824,-0.39298242,-1.0,24
-0.7488261,0.86282885,0.5152998,24
-0.21652967,-0.29970154,-0.8344026,24
0.70019174,-0.72587675,0.40988842,24
-1.0,-0.0073932298,-1.0,24
-0.5973392,0.72879803,0.21348068,24
-0.81696784,0.41639122,-0.4442128,23
0.86704934,-0.13305736,0.0477013,23
-0.078048676,-0.42218465,-0.7156333,23
0.44540805,-0.08245541,-0.687955,23
-0.17796472,-0.36174583,0.2688201,23
-0.3935029,-0.949058,-0.86006045,26
-0.7568651,-0.21069598,-0.66183126,26
0.59830487,-0.2056778,-0.55334836,28
-0.013072906,-0.23592538,0.80068564,29
-0.9193012,0.18767118,0.48886603,35
0.55184084,-0.38647282,-0.063039415,35
-0.911391,0.6877221,0.10850836,35
0.8152752,-0.70240605,0.9253132,35
0.39897546,-0.6814018,0.5889641,39
0.5694745,-0.46040782,-0.8668202,
-0.9501547,0.35642517,0.016838416,
1.0,0.67317986,-0.74510735,
-0.6033388,-0.2629958,0.26836088,
-0.36174738,-0.093261525,-0.7533957,
0.057066217,-1.0,-0.15156603,
-0.6412217,0.014503062,-0.1614565,
1.0,-0.9071742,1.0,
0.14724869,0.0052743405,-0.6273096,
-0.77534676,-0.24000442,-0.659464,
-1.0,0.45795327,-0.3146699,
-4.5761466E-4,0.51341033,-0.25859886,
0.4824586,-0.028763229,-0.5939605,
-0.44865462,0.12442213,-0.56386507,
-0.5523425,0.55487,0.6976067,
-0.33313778,-0.17915595,-0.12914127,
-0.10815917,0.31331733,-0.5040409,
0.18448205,-0.3136871,0.8224204,
-0.7831707,-0.24482165,0.16946693,
0.26775116,-0.4383024,-0.25527203,
0.030399743,-0.2755304,0.2650452,
-0.39692444,0.96703047,1.0,
0.555657,-1.0,-0.4274012,
-1.0,-0.47492275,0.4577065,
-0.18108499,0.7058624,-0.7663909,
-0.87797666,-0.8468263,-0.9168189,
0.06552085,-0.06757203,1.0,
1.0,-0.24623723,-0.5264872,
0.68283033,0.85935426,0.6169502,
-0.54146785,-0.18793227,0.5285981,
0.17810012,-0.5460198,0.4002208,
-0.24901466,-1.0,-0.1269196,
-0.5678957,-0.31406045,-0.1748742,
-0.83812094,-0.4004556,0.45808494,
-0.9696145,-0.6600785,-0.08499433,
0.73480415,-0.9418426,-1.0,
-0.54583013,1.0,-0.054597512,
0.9750843,-1.0,-0.7086585,
0.36608806,-0.21082318,-0.7381469,
0.5329252,-0.26474148,-0.9110841,
-1.0,-0.13606632,-0.5362415,
0.4048756,0.078655094,0.8109484,
0.39543462,0.22977519,-0.11686555,
