L0,L1,L2,Graph
0.91749775,0.5061245,1.0,3
-1.0,0.3309161,1.0,4
0.56601495,0.93956566,-1.0,4
0.91781855,-0.07657115,0.5706679,4
0.5093538,0.71562934,-0.42469868,4
0.6999376,-0.13788578,-1.0,4
0.40051398,0.4727229,-0.6336298,8
0.013044208,0.52405,1.0,8
-1.0,-0.533387,0.7978533,9
0.8858075,-1.0,0.06555939,8
-0.0059839487,-0.72498363,0.3358905,11
0.5088117,0.3678107,-0.396567,15
0.73643845,-0.8415034,-0.020930588,23
0.39946875,0.78023994,-0.015169546,24
-0.10013744,-0.65412927,0.017318219,32
0.37125874,-0.3650961,1.0,32
0.591854,0.69111526,-1.0,32
1.0,-0.5560038,-1.0,38
0.31773347,-0.7303681,0.09559818,38
-3.3044443E-4,0.0025121272,0.80483353,39
-0.99104214,-1.0,0.6778369,39
0.98788786,0.5747504,0.12676565,39
0.57756746,-0.8728508,0.7125303,58
-0.59254944,-0.08619797,0.077185825,58
0.3491185,-0.34723848,-0.5572159,54
-1.0,0.42769182,1.0,60
0.5668676,0.6166851,-1.0,66
0.3378472,0.21347204,-0.62461317,71
0.1506133,-0.4830166,-0.3375101,71
-0.018938258,0.23928803,0.78869075,69
0.70977217,-0.86799735,-0.92268187,78
0.8955935,-0.516515,1.0,82
-0.85484415,-0.35453647,-0.73201084,97
-0.05415769,-0.6303099,-0.25184956,97
0.4175768,-0.5889697,0.11298028,92
-0.8958539,0.6746048,-0.49958628,92
0.98545086,-0.6697031,-0.90090746,92
-1.0,0.22020742,0.16871452,92
0.49171,0.48194447,-0.8692838,92
0.16158244,-0.7675089,-0.050217055,92
-0.030582532,0.40390748,0.064861864,92
0.07118118,-0.65033644,1.0,104
0.055176884,0.74073625,-1.0,104
-0.6988756,0.9918816,-0.16446762,104
-0.8315709,0.33289486,0.22201264,104
-0.83797485,0.3480671,-0.16710186,104
-0.31444547,-0.59096974,-0.72718745,104
0.71915317,1.0,0.041481882,104
