L0,L1,L2,L3,Graph
-0.27882683,0.27370995,0.91145915,0.045380414,4
-0.7070995,0.2765621,-0.87899905,-0.3633406,6
-1.0,0.34968615,-0.7456228,0.7421719,6
0.09643191,-0.7809787,0.1091733,-0.6461083,5
0.86897033,-0.21592489,0.7399092,-0.18356267,9
0.49979198,-0.9156816,-1.0,-0.30748656,9
-0.336751,-0.61516035,-0.75609213,0.5071308,8
-0.8117764,-0.4148666,-0.7399047,-0.7746205,8
0.34943148,-0.27995262,-0.87859917,-0.70809066,8
-0.2705508,-0.7768716,0.9201167,0.7097831,8
0.7033758,0.8079822,-0.5305839,0.08557764,16
0.6525668,-0.8473329,1.0,-0.35467055,15
-0.15647492,0.4920281,0.6394244,0.04183598,18
-1.0,0.3586771,-0.0844751,-1.0,20
-1.0,-1.0,-0.37378544,0.4879435,20
-0.8589953,0.8180086,0.0029649436,-0.3160606,20
0.55064,0.86946714,-0.07350421,1.0,16
-0.17821705,0.3511101,1.0,0.115196556,21
-0.085626066,0.94443065,-0.1808132,-0.7434561,21
-0.5388146,-0.647159,0.13488774,0.6756433,21
-0.3437334,0.3454582,-0.21875717,-0.44631857,22
0.3320662,-0.33216777,1.0,0.0962618,22
-1.0,1.0,-0.31348073,-0.8421823,22
-0.7727207,-0.39374453,-0.16626021,-0.10855668,22
1.0,0.70902956,-0.8323101,0.32067317,22
-0.7106152,0.41595063,0.38408697,-0.9239349,22
-0.04217501,0.4718772,0.20296668,-1.0,22
0.0276874,1.0,-0.12351419,0.53025305,22
0.074352786,0.45088357,-0.9787092,-0.004522525,22
0.09271389,-0.6360579,-0.3204442,0.8951136,38
-0.7686823,-0.6193141,0.76507205,-0.9019722,38
0.1050162,0.44754118,-0.672125,0.23336357,61
-0.4568487,0.42645958,0.5834684,-0.00999773,61
-1.0,-0.47753853,-0.6192023,0.8495624,61
0.18567944,0.0070592575,-0.32938537,1.0,56
0.115759194,0.563404,0.39724892,1.0,56
1.0,-0.6170553,-0.56529045,-1.0,56
-0.35801193,0.17750466,-0.15210262,1.0,56
-0.7360467,1.0,0.12825048,-0.043011457,73
-0.08035336,-0.0734781,0.8859353,0.6895585,73
-0.019769862,0.5928294,-0.6429828,0.11428255,73
0.42787832,0.3415074,-0.78543717,-0.1360017,75
0.26444963,-0.09284755,-0.57395774,-1.0,76
-0.5096608,1.0,0.3114433,-0.3012158,76
-0.7323412,-0.82702416,0.11921698,0.49043682,76
-0.32353878,-1.0,0.63644946,0.098195404,67
1.0,-0.40147388,0.5250214,0.33060715,79
-0.8419301,0.3547451,-1.0,0.8503358,79
0.84905005,-0.8431726,1.0,-0.755639,79
-0.2911508,-0.9421973,0.15578198,0.79738784,79
-0.1465893,-0.43712375,-0.09349595,-0.9545295,
-0.58736366,0.18411982,-0.6350273,-0.46373612,
-0.44986284,-0.5820792,0.5096161,0.2863858,
0.7223956,0.29591328,-0.67511,0.36518747,
0.041949272,0.44732726,0.81548965,0.026106916,
-0.99711406,0.5505036,0.3548721,-0.11140242,
-0.6131569,-0.5778439,-0.7652168,0.044360563,
-0.72707105,-0.5651728,1.0,1.0,
0.76346135,0.6321984,0.27094054,0.77661717,
-1.0,0.90563345,-0.9028491,0.37728295,
-0.17051683,-0.7922151,0.6472832,0.629614,
0.17373502,1.0,0.3262747,-0.7461885,
0.13781762,0.16387635,-0.28332564,0.3032782,
0.5484371,-0.63776124,0.3673235,-0.99075603,
0.62019396,1.0,0.36538288,-0.52912235,
1.0,0.85407525,0.7782679,0.8008028,
0.06462109,-0.76812553,-0.42242503,0.08376902,
-0.5681403,0.2953812,-1.0,0.11427075,
0.09084995,-0.44788125,1.0,0.2900398,
-0.6473966,-0.67625195,-0.8742789,-0.362193,
0.47019997,0.5417829,-0.017969824,-0.7770092,
0.23290831,0.84110653,-0.5862601,0.5894965,
0.9296517,-0.5841675,0.36884758,0.5337144,
1.0,0.51338387,0.68859524,0.626488,
0.28310966,0.9719933,0.15170518,0.9167267,
0.081421286,0.1538093,-0.19387898,0.2822605,
1.0,-0.35057527,-0.18643336,-0.7369746,
0.019277375,-0.4985737,0.92468,0.66157806,
-0.99659044,-0.10519756,-0.6202066,-1.0,
-0.9241073,0.22037098,-0.30282372,-0.13477755,
0.68490463,0.44230184,-0.4206973,-0.7153422,
0.18581265,-0.9884474,-0.03531587,0.055889405,
-0.23891766,-0.2982114,0.25002944,-0.15673573,
0.13400023,-0.8996365,-0.44780374,-0.72571695,
-1.0,0.29649556,0.8543409,-0.1552892,
0.8465782,0.44069242,1.0,-1.0,
0.2998935,1.0,0.41843855,-0.16437519,
-0.56714004,0.0966253,-1.0,0.14676872,
0.66095525,1.0,0.56639504,0.04661145,
0.522388,-0.65278673,-0.5583199,0.51992387,
0.3266434,-0.4890876,-0.26282647,-1.0,
-0.009575367,0.723217,0.37448886,0.53354883,
-0.7578608,0.14666867,0.4253449,-0.2173243,
-0.7809453,-0.12646389,0.5400751,0.121384375,
0.00422249,0.8310584,-0.7800995,0.07997693,
0.37579906,-0.30566305,-0.63098776,0.2683555,
0.9286356,-0.28762126,-0.9612052,0.6579464,
0.35763657,-1.0,0.31639433,0.08178476,
0.6986833,-0.4956408,-0.123416804,0.7256051,
0.010701925,-0.7147782,-0.4874441,0.039100014,
-0.5664914,0.1897474,1.0,0.52072155,
-1.0,-0.47275937,-1.0,-0.45602712,
-0.993898,0.6064449,-0.43771908,-1.0,
-0.21126904,1.0,1.0,-0.6378269,
0.94735736,-1.0,0.66973,-0.054029644,
-1.0,0.33836627,-0.07569991,0.44421345,
-0.060862936,0.5094027,0.7078635,0.33593497,
0.66391706,-0.5924789,0.6921667,0.9968344,
0.09161043,-0.096838,-0.61774856,-0.651278,
1.0,0.9113593,-0.2992132,-0.0049104467,
0.52405775,0.005953416,-0.93566245,-0.6179694,
0.090486765,-0.46299124,-0.028155833,-0.8015367,
0.19739726,-0.31048334,-1.0,0.4290563,
-0.021085858,1.0,-0.19944376,0.18002805,
0.29837614,0.027002078,-0.16490677,-0.5957799,
0.6072712,0.26462355,0.38956803,0.08768144,
0.5653399,0.9337085,0.7302803,-0.74860924,
0.80581117,-0.076152384,0.59156096,0.57487035,
-0.29839402,0.6483306,-0.07697828,0.90536416,
0.73607254,0.1757567,0.8271188,0.6049187,
0.98617,-0.17009038,-0.5201512,-0.5974406,
0.16330123,-0.9805011,0.8547276,-0.5846946,
0.48549336,-0.78505135,1.0,-0.0037164986,
-0.19432014,-0.13130724,0.096936285,-0.87231326,
0.11446943,-0.71131694,-1.0,-0.33613724,
0.82807744,0.9972803,1.0,0.6651773,
0.20108825,-1.0,0.43144107,-0.80873686,
-0.09474778,-0.120176405,0.31584212,0.6040899,
-0.76111394,-0.5158765,0.084017575,-0.5254068,
0.16359715,-0.915861,0.024220437,-0.27705538,
-1.0,-0.88045824,-0.47213995,0.19110833,
0.20776564,-0.6411177,-1.0,0.21807647,
-0.60443455,-0.85574603,0.331274,,
0.16777308,1.0,-0.94121784,,
0.7716151,1.0,0.6628073,,
0.44472083,0.4432736,-1.0,,
-0.8730891,-1.0,0.46872836,,
0.47268534,-0.031148821,0.40785202,,
0.26023614,-0.85919726,-0.1939891,,
0.03519444,-0.21432874,0.67009276,,
0.050105363,-0.07059461,-0.23223165,,
-0.41871774,-0.8588179,-0.78433025,,
-0.24164723,1.0,-0.95103115,,
-0.66923755,-0.92666894,-0.9319287,,
-0.62661016,0.037195563,0.88120604,,
0.20957597,-1.0,-0.48018628,,
0.03406748,0.10963458,0.6450624,,
-0.7824911,-0.48162794,0.9368522,,
0.6782506,-0.2994153,-1.0,,
-1.0,0.52512604,-0.10282862,,
0.9816561,0.45761707,0.27695978,,
-0.5758117,-1.0,0.9262002,,
-0.48997086,0.051193237,0.14312549,,
-0.26319844,-0.2873236,-0.10325444,,
-0.30974245,1.0,-0.5629278,,
0.13682455,-0.4098609,0.52652407,,
-0.939657,-0.6030686,0.59756005,,
-0.6300442,0.91166294,0.97230047,,
