generation,score1,score2,score3,score4,score5,score6,score7,score8,score9,score10,score11,score12,score13,score14,score15,score16,score17,score18,score19,score20,score21,score22,score23,score24,score25,score26,score27,score28,score29,score30,score31,score32,score33,score34,score35,score36,score37,score38,score39,score40,score41,score42,score43,score44,score45,score46,score47,score48,score49,score50,score51,score52,score53,score54,score55,score56,score57,score58,score59,score60
19,34,27,74,33,65,33,74,50,75,36,23,33,50,56,16,5,55,56,23,14,73,7,76,46,61,34,9,89,24,70,35,31,75,51,75,91,8,7,19,21,25,5,37,17,36,82,81,71,75,81,33,22,42,78,29,74,75,46,83,46
20,34,46,67,33,65,33,80,50,75,36,23,33,50,56,17,5,58,56,34,31,73,7,76,50,61,35,9,89,24,70,51,31,75,51,75,91,8,7,19,21,31,5,37,21,55,82,81,71,75,81,33,27,46,78,29,74,75,69,85,46
21,34,46,75,33,73,33,84,50,75,36,25,33,50,69,17,5,80,56,34,31,69,7,86,50,71,42,9,78,35,70,43,36,78,60,77,91,8,7,22,21,31,5,47,25,53,85,81,89,73,91,33,45,46,83,29,74,75,69,86,46
22,34,46,75,33,73,33,84,57,75,42,25,33,56,70,17,5,80,56,48,31,69,7,86,75,71,42,10,78,33,70,43,38,81,56,77,100,8,7,22,26,31,5,74,36,53,85,89,77,83,91,33,45,46,83,29,74,85,69,86,46
23,34,46,75,39,87,42,84,57,75,42,25,51,56,70,17,5,80,56,48,31,69,6,86,75,82,38,11,81,35,74,43,38,81,56,77,100,8,7,28,25,33,5,74,36,54,85,109,87,83,92,36,45,46,83,29,77,85,69,101,46
24,40,46,75,38,87,44,84,57,75,42,25,51,56,73,17,5,80,57,46,42,85,6,86,75,87,51,12,81,35,74,43,48,90,59,77,100,8,7,39,29,38,5,74,36,54,85,109,87,87,92,36,45,51,83,42,80,85,69,101,46
25,40,46,75,58,87,44,84,57,83,46,25,58,56,76,17,5,80,57,46,40,85,6,86,75,81,75,17,107,40,86,57,48,87,87,77,100,8,7,39,33,38,5,75,36,67,85,109,87,79,92,35,45,64,83,42,89,85,82,100,50
26,51,46,75,58,87,55,84,51,83,43,25,57,56,88,17,5,80,71,50,40,85,6,86,75,81,75,27,108,56,86,57,48,87,87,77,100,8,7,41,41,38,5,75,36,67,85,109,88,81,92,35,38,60,94,54,102,85,82,100,50
27,51,46,81,58,87,59,84,61,83,45,25,62,56,88,17,5,80,71,50,66,85,6,94,75,81,75,37,108,67,86,58,46,87,74,84,100,8,7,43,35,40,5,75,36,67,85,109,88,81,92,35,38,60,94,54,102,85,82,100,50
28,51,47,81,58,87,64,84,61,82,58,25,62,56,88,17,5,80,73,50,66,83,6,94,75,81,88,49,108,67,79,69,45,87,75,84,100,8,7,44,35,40,5,75,36,77,85,109,99,81,92,42,58,60,94,56,102,84,89,100,50
29,51,47,81,72,87,79,91,61,82,58,28,63,56,88,17,5,80,75,50,66,88,6,94,75,81,84,61,108,73,79,61,46,87,88,84,100,8,7,47,41,51,5,75,36,77,85,109,99,88,92,42,58,60,94,70,108,84,97,100,50
30,50,49,81,72,87,79,95,68,82,58,34,63,56,88,18,5,80,75,50,73,89,6,94,75,83,91,61,110,74,79,61,46,87,88,106,100,8,7,47,41,63,5,75,36,81,85,109,99,88,88,45,54,77,94,70,108,84,90,100,51
31,50,49,81,72,87,76,95,68,82,58,34,65,56,88,18,5,100,75,53,73,89,6,94,77,83,91,79,127,74,81,80,66,87,91,106,100,8,7,47,41,63,5,76,36,81,85,109,99,88,100,43,68,77,94,70,108,83,90,100,51
32,50,53,81,72,87,76,95,92,85,58,34,72,61,108,18,5,100,75,53,72,89,6,94,81,83,91,79,127,73,86,61,73,87,91,106,100,8,7,47,41,63,5,76,38,75,85,109,99,88,100,43,68,77,94,77,108,92,90,97,51
33,50,53,89,72,80,76,95,92,85,65,34,72,61,108,18,5,100,79,53,73,92,6,94,81,83,91,79,127,75,86,74,89,87,98,107,100,8,7,63,47,63,5,76,38,75,85,109,99,88,100,43,68,77,94,77,108,92,90,97,51
34,58,53,105,72,87,76,95,92,85,65,41,72,61,108,18,5,101,79,53,77,92,6,94,81,83,86,72,127,75,86,74,94,87,98,107,102,8,10,63,47,63,5,75,54,81,85,112,99,88,100,48,68,85,94,75,108,91,90,97,51
35,53,56,108,65,87,76,95,92,85,65,44,72,61,108,27,5,101,86,53,77,92,6,94,81,89,86,72,126,75,86,74,94,87,98,107,102,9,10,64,47,72,5,75,54,81,85,109,99,90,100,48,68,85,91,75,108,91,91,97,59
36,53,56,113,67,100,76,95,102,90,65,44,81,61,108,27,5,101,86,53,79,92,6,94,77,89,86,75,126,75,86,93,94,87,98,107,102,12,10,64,47,72,5,75,54,81,85,109,99,90,100,53,73,85,91,75,108,91,91,97,59
37,53,66,113,73,100,76,95,102,90,64,44,81,61,108,27,5,101,86,53,84,92,6,94,79,87,86,75,126,75,86,93,94,87,98,107,102,15,11,82,47,72,5,79,54,85,85,109,99,90,100,53,73,85,96,84,108,91,91,97,59
38,53,66,113,73,100,76,95,102,90,69,44,81,61,108,27,6,101,89,53,82,92,7,94,79,87,85,83,121,75,86,93,94,88,98,107,102,23,10,88,47,77,5,87,54,91,85,129,99,90,100,53,73,85,96,77,108,91,91,97,59
39,53,75,113,73,100,76,95,102,89,83,46,81,61,108,27,6,101,89,55,82,92,7,94,79,87,90,83,121,73,86,93,94,95,98,107,102,23,12,88,49,82,5,87,54,91,85,144,99,96,100,53,75,85,103,77,108,91,91,97,59
40,53,75,113,73,100,76,95,102,89,83,46,85,61,112,27,6,114,89,55,82,92,9,94,79,87,87,80,121,73,86,93,94,95,91,107,102,29,12,88,49,82,5,87,54,91,98,148,99,96,100,48,75,85,103,77,108,91,91,97,59
41,53,75,116,73,100,76,89,102,89,83,46,90,61,112,27,6,114,89,70,82,97,9,94,79,92,87,88,121,73,86,93,94,95,91,107,102,32,12,88,49,79,5,87,54,91,98,148,99,96,100,51,75,99,103,78,108,91,91,97,59
42,53,75,116,73,100,76,89,102,90,83,46,90,61,112,27,6,114,89,70,87,97,16,94,84,92,87,88,135,73,86,93,94,95,91,107,102,35,12,88,49,79,5,87,54,115,98,148,99,96,100,51,84,99,103,78,108,91,91,97,59
43,53,75,116,74,100,76,89,102,90,83,46,90,61,112,27,6,114,91,70,87,97,20,94,84,92,87,88,137,73,86,93,94,95,89,107,102,46,12,88,49,79,5,87,54,124,95,148,99,96,100,51,84,99,99,87,108,91,91,97,76
44,66,75,116,80,100,76,89,102,90,91,46,93,61,112,43,6,104,91,70,87,97,21,94,84,99,91,88,137,75,91,91,94,95,89,127,102,46,12,88,49,81,6,87,55,124,89,148,99,96,100,51,90,99,99,91,108,91,94,97,76
45,66,75,116,80,100,80,89,102,94,91,46,93,61,112,43,6,104,91,70,87,97,21,94,84,99,91,88,144,75,91,91,94,95,89,127,102,46,13,88,49,81,6,87,66,124,87,148,99,96,100,58,90,99,99,91,108,97,97,97,76
46,66,75,116,82,92,90,89,102,94,91,46,108,61,112,43,6,104,91,70,87,97,31,94,91,99,96,89,144,80,91,91,94,95,89,128,102,46,13,88,49,81,6,87,66,124,87,148,99,96,107,58,90,99,99,91,108,97,97,113,76
47,58,75,149,82,92,90,89,102,94,99,46,108,61,112,43,6,104,91,70,88,97,35,94,91,99,96,92,139,80,91,101,94,95,89,128,102,61,13,88,49,83,6,87,62,124,87,148,99,96,110,58,90,99,99,91,108,97,97,113,76
48,58,75,149,82,92,90,89,126,94,110,46,108,61,112,42,6,115,91,80,88,97,60,94,91,105,96,92,146,80,91,114,94,95,89,128,102,61,13,93,57,80,6,87,62,124,87,148,99,96,110,58,90,99,99,91,121,97,97,110,76
49,58,75,149,82,92,90,89,126,94,110,46,108,65,116,42,6,124,109,80,88,97,60,94,91,105,96,92,156,77,91,124,94,95,89,128,102,61,17,93,57,79,6,91,62,124,95,148,99,96,121,57,90,98,99,91,121,97,97,110,76
50,58,75,149,82,92,90,89,125,94,110,46,102,65,116,42,6,124,109,77,88,105,60,94,91,105,96,92,156,77,91,124,94,95,97,128,102,61,17,93,75,84,6,91,62,124,93,148,99,96,121,57,99,98,99,91,121,97,97,110,77
