generation,score1,score2,score3,score4,score5,score6,score7,score8,score9,score10,score11,score12,score13,score14,score15,score16,score17,score18,score19,score20,score21,score22,score23,score24,score25,score26,score27,score28,score29,score30,score31,score32,score33,score34,score35,score36,score37,score38,score39,score40,score41,score42,score43,score44,score45,score46,score47,score48,score49,score50,score51,score52,score53,score54,score55,score56,score57,score58,score59,score60
10,17,60,18,32,6,25,21,6,17,20,32,7,14,8,22,5,17,36,18,16,6,8,43,19,5,28,20,6,17,50,5,23,25,6,5,5,21,27,7,7,20,38,13,31,12,12,59,18,17,7,16,8,55,6,7,7,6,15,13,31
11,14,60,18,32,6,25,35,6,17,27,37,7,15,8,27,5,17,41,18,16,9,8,43,19,6,35,20,8,16,54,5,21,31,6,5,5,21,27,7,7,20,46,16,35,12,15,74,18,27,7,16,13,55,6,7,10,6,25,13,31
12,14,60,22,34,6,25,47,6,17,27,37,7,19,8,27,5,17,42,20,16,11,8,50,21,6,35,22,8,19,67,5,31,29,6,5,5,28,27,7,7,20,62,18,37,12,15,74,18,27,7,18,19,55,6,7,10,8,30,13,32
13,14,60,22,44,6,27,47,6,19,27,37,7,19,8,31,5,17,48,23,15,11,9,60,24,6,35,22,8,20,69,5,36,35,6,6,5,35,57,7,7,20,62,22,46,12,15,91,18,27,7,20,16,79,6,7,15,27,30,16,32
14,20,60,25,44,6,27,47,6,24,32,37,7,27,8,31,5,24,56,23,21,13,9,71,24,12,35,22,8,20,69,7,40,55,6,6,5,43,57,7,7,20,62,22,58,12,15,91,31,32,6,20,17,85,6,7,21,29,30,17,54
15,20,60,25,44,6,42,47,6,24,33,41,7,28,8,36,5,24,56,26,21,22,9,71,24,19,35,25,12,26,61,7,40,55,6,6,5,43,57,7,7,20,62,22,58,12,29,91,34,32,6,20,30,85,6,7,25,32,30,17,57
16,20,57,25,44,6,41,47,13,22,33,46,7,38,9,46,5,24,59,26,19,22,11,71,27,23,35,24,15,25,82,7,46,68,6,6,7,45,57,7,7,24,72,26,58,12,29,91,33,40,6,22,30,89,6,7,21,43,30,21,77
17,20,57,25,51,9,45,47,34,36,43,46,8,44,9,44,5,27,65,26,19,22,13,71,27,38,35,24,29,25,82,7,58,68,6,6,6,48,57,7,7,30,73,26,58,12,29,91,33,41,6,25,41,89,6,7,32,43,48,21,77
18,20,57,25,53,9,49,45,54,39,43,46,8,42,14,44,5,30,65,26,19,33,16,83,27,38,46,24,29,32,86,7,58,68,6,6,6,49,57,7,7,30,73,26,58,12,29,91,67,44,6,27,41,88,6,7,40,49,48,22,75
19,20,57,25,57,9,56,53,54,54,47,46,8,44,28,61,5,43,65,26,19,33,18,83,33,38,37,35,41,32,86,6,58,68,6,6,6,49,57,7,7,38,73,26,65,12,29,100,67,57,12,38,48,88,6,7,40,46,58,30,75
20,20,60,25,57,9,56,60,55,54,47,49,8,54,28,66,5,43,76,32,19,33,18,83,33,38,41,35,46,36,86,6,58,68,6,6,6,49,57,7,7,38,73,26,65,12,29,100,73,52,12,38,48,88,6,7,40,60,77,30,75
21,20,75,24,82,9,56,60,55,54,47,49,8,54,29,71,5,52,76,33,21,33,25,83,43,48,48,35,59,36,86,6,69,74,6,6,6,49,57,7,7,50,105,26,65,12,29,100,73,52,12,38,48,88,6,7,40,60,77,30,81
22,28,75,25,82,9,56,67,51,54,44,55,9,54,37,75,6,52,76,33,27,33,21,83,51,48,62,35,55,36,86,6,71,72,6,6,6,73,57,7,7,46,116,26,78,12,27,112,76,62,12,38,58,92,7,7,40,75,77,30,81
23,28,75,29,82,9,50,70,56,54,44,68,9,54,37,77,6,55,78,47,27,33,21,83,51,56,74,35,55,36,86,6,71,93,6,6,6,73,45,7,7,46,116,26,78,16,27,112,82,67,12,38,51,92,7,7,55,75,75,30,92
24,25,75,35,82,9,77,70,56,53,54,68,9,54,44,75,6,55,78,47,29,33,29,83,56,56,70,35,62,36,86,6,77,93,6,9,7,73,60,7,7,46,116,26,80,16,32,112,82,67,16,38,66,90,7,7,70,75,89,39,92
25,25,75,40,82,9,77,70,57,53,54,68,9,56,48,81,6,70,75,47,31,44,29,83,72,56,70,35,62,42,94,6,77,93,6,9,7,75,86,7,7,54,116,26,84,16,38,112,82,67,16,38,68,90,7,7,74,75,86,39,94
26,25,75,43,82,9,101,70,57,57,53,68,15,56,56,77,6,70,90,64,41,44,29,83,80,58,87,35,62,42,94,6,78,93,6,9,7,71,86,7,7,61,116,26,84,16,38,112,82,74,16,41,68,90,7,7,74,75,86,39,94
27,25,75,43,80,9,101,70,65,57,71,71,15,62,58,77,6,70,94,64,46,68,36,83,80,76,89,35,62,42,94,6,76,93,6,9,7,73,86,7,7,61,115,36,81,16,38,112,82,74,18,47,68,93,7,7,74,75,86,39,94
28,31,75,43,80,9,105,70,63,57,71,71,15,65,68,87,6,70,94,64,46,68,36,100,72,76,89,35,74,42,95,7,76,93,6,9,7,74,86,7,7,76,115,36,89,23,38,112,82,75,18,47,80,93,7,7,75,75,86,41,94
29,38,75,46,80,15,111,75,66,64,75,81,17,65,68,87,6,70,94,63,46,68,36,100,72,78,89,47,81,42,95,7,76,97,6,10,7,74,81,7,7,72,115,36,90,23,38,112,82,75,18,50,80,93,7,7,78,77,86,59,94
30,38,75,67,80,16,111,75,65,65,89,81,17,67,68,87,6,75,94,63,49,68,36,100,72,69,81,66,81,42,95,7,76,112,6,12,7,75,87,7,7,76,115,36,90,23,33,112,82,76,18,50,80,93,7,7,78,77,86,59,94
31,38,75,68,80,16,111,71,65,71,103,81,17,77,77,85,6,75,94,63,49,68,36,100,87,70,81,66,106,42,95,7,76,112,6,12,7,75,87,7,10,76,125,36,90,28,43,112,82,76,23,50,80,93,7,7,78,77,86,59,94
32,38,75,76,83,18,106,85,74,71,103,81,18,75,77,85,6,76,94,63,49,68,36,100,83,85,81,66,101,40,95,9,78,112,6,12,7,75,87,7,10,76,125,36,90,28,49,112,84,76,23,50,80,93,8,7,78,77,86,59,94
33,38,75,73,83,20,99,85,82,71,108,108,18,75,77,88,6,65,94,71,53,68,36,100,77,85,81,66,101,40,95,10,90,116,6,15,7,75,87,7,13,76,125,36,90,28,72,112,97,76,23,50,80,93,8,7,78,79,86,59,94
34,47,75,76,83,19,99,85,82,71,108,108,18,75,77,92,6,77,101,71,52,68,36,100,87,85,87,66,101,40,103,14,90,115,6,20,7,75,87,7,13,84,125,36,90,28,72,112,97,76,23,50,80,93,10,7,78,79,86,59,94
35,42,75,76,89,21,99,85,77,76,117,108,19,79,77,91,6,77,101,71,56,75,36,100,87,83,87,66,101,40,103,16,90,115,6,20,7,75,87,7,20,77,125,36,91,32,75,112,97,76,24,50,80,105,10,9,78,79,90,59,94
36,42,78,76,89,25,99,85,84,76,135,108,19,79,77,91,6,77,101,71,56,75,39,109,87,83,87,66,101,48,103,20,90,115,6,20,7,75,87,7,29,77,125,36,91,38,75,126,97,76,24,50,80,105,12,10,75,91,90,59,94
37,43,78,76,89,25,99,85,84,75,135,108,19,77,77,91,6,77,101,89,56,73,39,109,87,98,87,66,101,67,103,26,102,115,6,26,7,75,87,7,37,77,125,36,91,38,75,143,97,79,24,50,80,105,14,13,77,91,90,67,94
38,43,78,75,89,25,99,85,84,75,135,108,19,77,77,91,6,77,101,89,56,73,51,109,87,98,87,76,101,67,103,26,102,115,6,27,7,76,87,7,37,77,130,36,91,51,75,143,97,79,28,50,84,105,14,15,76,91,90,67,99
39,43,78,92,89,25,99,85,82,75,135,108,19,77,77,91,6,77,101,89,56,71,51,102,99,98,92,76,101,70,103,26,102,122,6,27,7,76,87,7,37,77,130,64,91,51,76,143,93,79,26,50,94,101,14,18,77,91,90,67,99
40,43,78,99,89,27,99,85,82,75,135,108,25,77,77,96,6,75,104,89,56,71,51,102,99,98,92,75,101,80,103,26,102,122,6,39,7,76,87,7,37,82,130,61,94,68,85,143,93,89,26,50,94,101,14,20,83,91,90,67,99
41,50,78,99,89,33,99,85,84,75,139,108,25,77,77,96,6,75,104,89,56,71,52,102,100,98,92,77,101,80,103,33,102,122,6,34,7,76,87,7,37,81,130,61,94,73,85,143,93,89,29,50,93,101,14,25,83,91,90,67,99
42,77,78,99,89,33,99,89,140,75,139,108,25,72,82,96,6,75,112,86,56,71,56,102,100,98,92,77,101,79,103,33,111,124,6,34,7,76,87,7,73,81,130,68,94,75,85,143,91,89,39,50,93,101,17,25,83,91,90,67,99
43,77,78,99,89,33,99,89,140,75,139,108,30,87,82,96,6,83,112,75,56,71,56,102,100,102,105,75,101,79,103,36,111,124,6,45,7,75,87,7,73,81,130,68,94,78,85,143,91,89,38,58,93,101,17,32,83,91,90,67,99
44,77,91,99,100,36,99,89,146,78,139,108,29,98,84,96,6,86,112,111,56,71,56,102,100,97,105,75,101,88,103,36,111,124,6,43,7,75,110,7,73,92,130,75,94,78,85,142,91,89,38,58,87,101,17,32,80,91,90,67,99
45,77,91,91,100,36,113,89,146,78,139,108,29,98,84,96,6,92,112,111,56,71,56,102,108,104,105,75,101,88,103,36,111,124,6,41,7,75,110,7,73,92,130,75,94,73,85,142,100,89,38,58,94,101,19,32,80,91,90,67,99
46,67,91,103,95,38,113,100,146,78,139,108,29,98,84,96,6,92,112,133,56,76,56,102,108,104,105,75,101,100,103,36,111,124,6,53,7,82,110,7,75,92,130,75,94,73,85,143,100,79,38,58,94,101,19,32,90,91,90,67,99
47,67,91,104,95,50,113,100,146,78,139,108,29,98,93,96,6,100,112,133,65,77,57,102,108,104,105,75,101,100,103,32,111,124,6,57,7,86,110,7,75,92,130,90,94,88,85,143,100,79,42,58,94,101,19,32,87,91,90,67,99
48,81,91,104,95,63,113,100,146,80,139,108,33,96,93,96,6,100,112,133,62,75,57,102,108,132,105,75,101,100,103,32,111,124,6,57,7,86,110,7,79,92,130,90,94,88,85,143,100,79,54,58,94,101,19,32,91,91,90,67,99
49,81,91,104,95,59,113,100,146,80,139,108,33,96,84,108,6,95,112,133,62,75,57,102,108,132,105,75,101,100,103,40,111,124,6,56,7,86,110,7,79,92,130,90,94,88,85,143,96,82,54,64,97,101,23,32,91,91,90,79,99
50,81,91,104,100,59,113,101,147,80,139,108,33,96,84,108,6,95,112,133,61,75,57,102,117,132,105,75,101,100,103,40,111,124,6,57,7,92,110,7,85,93,130,90,94,93,85,143,100,82,54,67,97,101,28,32,91,96,90,79,99
